ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-22,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,59,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-22,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-23,6,61,1623777522.0,32.000000
-24,6,60,1623777522.0,32.000000
-23,4,60,1623777522.0,32.000000
-23,4,60,1623777522.0,32.000000
-23,4,60,1623777522.0,32.000000
-23,6,60,1623777522.0,32.000000
-24,7,59,1623777522.0,32.000000
-23,5,60,1623777522.0,32.000000
-22,5,60,1623777522.0,32.000000
-22,5,60,1623777522.0,32.000000
-22,5,60,1623777522.0,32.000000
-23,6,60,1623777522.0,32.000000
