ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-1,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-38,-1,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-37,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-37,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-39,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-1,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-1,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-1,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,51,1623777517.0,32.000000
-38,-2,52,1623777517.0,32.000000
