ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-51,6,42,1629130737.0,32.000000
-51,7,44,1629130737.0,32.000000
-48,8,43,1629130737.0,32.000000
-49,7,44,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-52,8,42,1629130737.0,32.000000
-50,6,45,1629130737.0,32.000000
-49,8,42,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,42,1629130737.0,32.000000
-51,7,42,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,42,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-51,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,6,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,42,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,6,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,44,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-50,7,43,1629130737.0,32.000000
-49,7,43,1629130737.0,32.000000
