IBI_time,IBI_intervals,start_time_unix
12.625000,0.750000,1629130737.0
13.343750,0.718750,1629130737.0
14.031250,0.687500,1629130737.0
14.734375,0.703125,1629130737.0
15.437500,0.703125,1629130737.0
16.125000,0.687500,1629130737.0
16.781250,0.656250,1629130737.0
17.453125,0.671875,1629130737.0
18.109375,0.656250,1629130737.0
18.796875,0.687500,1629130737.0
19.484375,0.687500,1629130737.0
20.156250,0.671875,1629130737.0
20.843750,0.687500,1629130737.0
21.578125,0.734375,1629130737.0
22.328125,0.750000,1629130737.0
23.015625,0.687500,1629130737.0
23.718750,0.703125,1629130737.0
24.421875,0.703125,1629130737.0
25.140625,0.718750,1629130737.0
25.828125,0.687500,1629130737.0
26.500000,0.671875,1629130737.0
27.187500,0.687500,1629130737.0
27.890625,0.703125,1629130737.0
28.593750,0.703125,1629130737.0
29.265625,0.671875,1629130737.0
29.968750,0.703125,1629130737.0
30.703125,0.734375,1629130737.0
31.515625,0.812500,1629130737.0
37.156250,0.656250,1629130737.0
37.843750,0.687500,1629130737.0
38.546875,0.703125,1629130737.0
43.546875,0.687500,1629130737.0
44.281250,0.734375,1629130737.0
44.984375,0.703125,1629130737.0
45.640625,0.656250,1629130737.0
46.312500,0.671875,1629130737.0
46.968750,0.656250,1629130737.0
47.640625,0.671875,1629130737.0
48.281250,0.640625,1629130737.0
48.953125,0.671875,1629130737.0
49.640625,0.687500,1629130737.0
50.343750,0.703125,1629130737.0
57.437500,0.703125,1629130737.0
58.140625,0.703125,1629130737.0
58.859375,0.718750,1629130737.0
59.609375,0.750000,1629130737.0
60.359375,0.750000,1629130737.0
61.093750,0.734375,1629130737.0
61.828125,0.734375,1629130737.0
62.578125,0.750000,1629130737.0
63.328125,0.750000,1629130737.0
64.046875,0.718750,1629130737.0
64.781250,0.734375,1629130737.0
65.531250,0.750000,1629130737.0
66.312500,0.781250,1629130737.0
67.046875,0.734375,1629130737.0
67.781250,0.734375,1629130737.0
68.546875,0.765625,1629130737.0
69.312500,0.765625,1629130737.0
70.093750,0.781250,1629130737.0
70.828125,0.734375,1629130737.0
71.531250,0.703125,1629130737.0
72.234375,0.703125,1629130737.0
72.937500,0.703125,1629130737.0
73.656250,0.718750,1629130737.0
74.359375,0.703125,1629130737.0
75.062500,0.703125,1629130737.0
75.812500,0.750000,1629130737.0
76.562500,0.750000,1629130737.0
77.328125,0.765625,1629130737.0
78.062500,0.734375,1629130737.0
91.093750,0.625000,1629130737.0
91.734375,0.640625,1629130737.0
92.406250,0.671875,1629130737.0
93.078125,0.671875,1629130737.0
93.734375,0.656250,1629130737.0
94.406250,0.671875,1629130737.0
95.078125,0.671875,1629130737.0
95.765625,0.687500,1629130737.0
96.437500,0.671875,1629130737.0
97.109375,0.671875,1629130737.0
97.781250,0.671875,1629130737.0
98.453125,0.671875,1629130737.0
99.125000,0.671875,1629130737.0
99.781250,0.656250,1629130737.0
100.437500,0.656250,1629130737.0
101.109375,0.671875,1629130737.0
101.781250,0.671875,1629130737.0
102.453125,0.671875,1629130737.0
103.109375,0.656250,1629130737.0
103.812500,0.703125,1629130737.0
104.500000,0.687500,1629130737.0
105.187500,0.687500,1629130737.0
105.843750,0.656250,1629130737.0
106.515625,0.671875,1629130737.0
107.187500,0.671875,1629130737.0
107.843750,0.656250,1629130737.0
108.484375,0.640625,1629130737.0
109.140625,0.656250,1629130737.0
109.812500,0.671875,1629130737.0
110.484375,0.671875,1629130737.0
116.312500,0.656250,1629130737.0
117.140625,0.828125,1629130737.0
117.781250,0.640625,1629130737.0
118.437500,0.656250,1629130737.0
119.109375,0.671875,1629130737.0
119.796875,0.687500,1629130737.0
120.468750,0.671875,1629130737.0
121.140625,0.671875,1629130737.0
121.796875,0.656250,1629130737.0
122.468750,0.671875,1629130737.0
123.140625,0.671875,1629130737.0
123.796875,0.656250,1629130737.0
124.468750,0.671875,1629130737.0
125.109375,0.640625,1629130737.0
125.765625,0.656250,1629130737.0
126.437500,0.671875,1629130737.0
127.109375,0.671875,1629130737.0
127.781250,0.671875,1629130737.0
128.453125,0.671875,1629130737.0
129.140625,0.687500,1629130737.0
129.828125,0.687500,1629130737.0
130.500000,0.671875,1629130737.0
