BVP,start_time_unix,sampling_rate
-2.84,1629130737.0,64.0
-7.55,1629130737.0,64.0
-13.62,1629130737.0,64.0
-21.39,1629130737.0,64.0
-31.05,1629130737.0,64.0
-42.49,1629130737.0,64.0
-55.12,1629130737.0,64.0
-67.62,1629130737.0,64.0
-77.87,1629130737.0,64.0
-83.36,1629130737.0,64.0
-81.86,1629130737.0,64.0
-72.39,1629130737.0,64.0
-55.63,1629130737.0,64.0
-33.89,1629130737.0,64.0
-10.38,1629130737.0,64.0
11.8,1629130737.0,64.0
30.55,1629130737.0,64.0
44.94,1629130737.0,64.0
55.06,1629130737.0,64.0
61.41,1629130737.0,64.0
64.51,1629130737.0,64.0
64.71,1629130737.0,64.0
62.3,1629130737.0,64.0
57.79,1629130737.0,64.0
51.9,1629130737.0,64.0
45.53,1629130737.0,64.0
39.55,1629130737.0,64.0
34.57,1629130737.0,64.0
30.82,1629130737.0,64.0
28.16,1629130737.0,64.0
26.14,1629130737.0,64.0
24.22,1629130737.0,64.0
21.89,1629130737.0,64.0
18.86,1629130737.0,64.0
15.14,1629130737.0,64.0
10.95,1629130737.0,64.0
6.63,1629130737.0,64.0
2.35,1629130737.0,64.0
-1.94,1629130737.0,64.0
-6.63,1629130737.0,64.0
-12.2,1629130737.0,64.0
-19.12,1629130737.0,64.0
-27.66,1629130737.0,64.0
-37.82,1629130737.0,64.0
-49.25,1629130737.0,64.0
-61.14,1629130737.0,64.0
-72.07,1629130737.0,64.0
-80.14,1629130737.0,64.0
-83.2,1629130737.0,64.0
-79.55,1629130737.0,64.0
-68.49,1629130737.0,64.0
-50.78,1629130737.0,64.0
-28.54,1629130737.0,64.0
-4.69,1629130737.0,64.0
17.89,1629130737.0,64.0
37.03,1629130737.0,64.0
51.71,1629130737.0,64.0
61.86,1629130737.0,64.0
68.05,1629130737.0,64.0
70.98,1629130737.0,64.0
71.21,1629130737.0,64.0
69.15,1629130737.0,64.0
65.18,1629130737.0,64.0
59.8,1629130737.0,64.0
53.71,1629130737.0,64.0
47.66,1629130737.0,64.0
42.35,1629130737.0,64.0
38.18,1629130737.0,64.0
35.22,1629130737.0,64.0
33.23,1629130737.0,64.0
31.81,1629130737.0,64.0
30.51,1629130737.0,64.0
29.0,1629130737.0,64.0
