ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,20,53,1626117634.0,32.000000
-29,20,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-28,19,54,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-30,20,53,1626117634.0,32.000000
-29,20,53,1626117634.0,32.000000
-27,18,54,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,19,53,1626117634.0,32.000000
-29,19,53,1626117634.0,32.000000
-28,20,54,1626117634.0,32.000000
