BVP,start_time_unix,sampling_rate
26.68,1624704223.0,64.0
29.64,1624704223.0,64.0
32.46,1624704223.0,64.0
34.91,1624704223.0,64.0
36.88,1624704223.0,64.0
38.48,1624704223.0,64.0
39.99,1624704223.0,64.0
41.79,1624704223.0,64.0
44.19,1624704223.0,64.0
47.36,1624704223.0,64.0
50.74,1624704223.0,64.0
53.71,1624704223.0,64.0
55.77,1624704223.0,64.0
56.66,1624704223.0,64.0
56.53,1624704223.0,64.0
55.87,1624704223.0,64.0
55.33,1624704223.0,64.0
55.43,1624704223.0,64.0
56.38,1624704223.0,64.0
57.27,1624704223.0,64.0
57.06,1624704223.0,64.0
54.75,1624704223.0,64.0
49.68,1624704223.0,64.0
41.69,1624704223.0,64.0
30.86,1624704223.0,64.0
17.21,1624704223.0,64.0
-0.01,1624704223.0,64.0
-18.15,1624704223.0,64.0
-36.92,1624704223.0,64.0
-56.65,1624704223.0,64.0
-78.06,1624704223.0,64.0
-101.93,1624704223.0,64.0
-129.04,1624704223.0,64.0
-159.55,1624704223.0,64.0
-192.5,1624704223.0,64.0
-225.23,1624704223.0,64.0
-253.53,1624704223.0,64.0
-273.12,1624704223.0,64.0
-280.48,1624704223.0,64.0
-274.33,1624704223.0,64.0
-256.22,1624704223.0,64.0
-230.04,1624704223.0,64.0
-200.41,1624704223.0,64.0
-171.21,1624704223.0,64.0
-144.54,1624704223.0,64.0
-120.87,1624704223.0,64.0
-100.23,1624704223.0,64.0
-82.44,1624704223.0,64.0
-67.56,1624704223.0,64.0
-55.68,1624704223.0,64.0
-46.55,1624704223.0,64.0
-39.32,1624704223.0,64.0
-32.83,1624704223.0,64.0
-26.09,1624704223.0,64.0
-18.67,1624704223.0,64.0
-11.24,1624704223.0,64.0
-4.97,1624704223.0,64.0
-1.04,1624704223.0,64.0
-0.04,1624704223.0,64.0
-1.6,1624704223.0,64.0
-4.35,1624704223.0,64.0
-6.3,1624704223.0,64.0
-5.56,1624704223.0,64.0
-0.99,1624704223.0,64.0
7.26,1624704223.0,64.0
17.99,1624704223.0,64.0
29.5,1624704223.0,64.0
40.15,1624704223.0,64.0
48.89,1624704223.0,64.0
55.37,1624704223.0,64.0
59.78,1624704223.0,64.0
62.49,1624704223.0,64.0
63.86,1624704223.0,64.0
64.05,1624704223.0,64.0
63.14,1624704223.0,64.0
61.27,1624704223.0,64.0
58.66,1624704223.0,64.0
55.64,1624704223.0,64.0
52.56,1624704223.0,64.0
49.7,1624704223.0,64.0
47.25,1624704223.0,64.0
45.21,1624704223.0,64.0
43.46,1624704223.0,64.0
41.74,1624704223.0,64.0
39.76,1624704223.0,64.0
37.34,1624704223.0,64.0
34.49,1624704223.0,64.0
31.37,1624704223.0,64.0
28.21,1624704223.0,64.0
25.19,1624704223.0,64.0
22.33,1624704223.0,64.0
19.52,1624704223.0,64.0
16.52,1624704223.0,64.0
13.13,1624704223.0,64.0
9.21,1624704223.0,64.0
4.69,1624704223.0,64.0
-0.42,1624704223.0,64.0
-5.96,1624704223.0,64.0
-11.49,1624704223.0,64.0
-16.29,1624704223.0,64.0
-19.41,1624704223.0,64.0
-19.94,1624704223.0,64.0
-17.38,1624704223.0,64.0
-11.87,1624704223.0,64.0
-4.21,1624704223.0,64.0
4.4,1624704223.0,64.0
12.78,1624704223.0,64.0
20.08,1624704223.0,64.0
25.95,1624704223.0,64.0
30.41,1624704223.0,64.0
33.69,1624704223.0,64.0
36.02,1624704223.0,64.0
37.56,1624704223.0,64.0
38.38,1624704223.0,64.0
38.54,1624704223.0,64.0
38.15,1624704223.0,64.0
37.31,1624704223.0,64.0
36.14,1624704223.0,64.0
34.72,1624704223.0,64.0
33.17,1624704223.0,64.0
31.56,1624704223.0,64.0
29.96,1624704223.0,64.0
28.45,1624704223.0,64.0
27.11,1624704223.0,64.0
25.92,1624704223.0,64.0
24.84,1624704223.0,64.0
23.68,1624704223.0,64.0
22.26,1624704223.0,64.0
20.36,1624704223.0,64.0
17.89,1624704223.0,64.0
14.85,1624704223.0,64.0
11.44,1624704223.0,64.0
7.9,1624704223.0,64.0
4.46,1624704223.0,64.0
1.23,1624704223.0,64.0
-1.89,1624704223.0,64.0
-5.2,1624704223.0,64.0
-9.02,1624704223.0,64.0
-13.56,1624704223.0,64.0
-18.73,1624704223.0,64.0
-23.96,1624704223.0,64.0
-28.25,1624704223.0,64.0
-30.47,1624704223.0,64.0
-29.67,1624704223.0,64.0
-25.51,1624704223.0,64.0
-18.42,1624704223.0,64.0
-9.52,1624704223.0,64.0
-0.23,1624704223.0,64.0
8.16,1624704223.0,64.0
14.94,1624704223.0,64.0
19.96,1624704223.0,64.0
23.58,1624704223.0,64.0
26.24,1624704223.0,64.0
28.27,1624704223.0,64.0
29.75,1624704223.0,64.0
30.6,1624704223.0,64.0
30.82,1624704223.0,64.0
30.53,1624704223.0,64.0
29.99,1624704223.0,64.0
29.48,1624704223.0,64.0
29.1,1624704223.0,64.0
28.77,1624704223.0,64.0
28.26,1624704223.0,64.0
27.41,1624704223.0,64.0
26.16,1624704223.0,64.0
24.69,1624704223.0,64.0
23.28,1624704223.0,64.0
22.19,1624704223.0,64.0
21.51,1624704223.0,64.0
21.14,1624704223.0,64.0
20.79,1624704223.0,64.0
20.12,1624704223.0,64.0
18.85,1624704223.0,64.0
16.84,1624704223.0,64.0
14.12,1624704223.0,64.0
10.87,1624704223.0,64.0
7.37,1624704223.0,64.0
3.86,1624704223.0,64.0
0.53,1624704223.0,64.0
-2.56,1624704223.0,64.0
-5.51,1624704223.0,64.0
-8.55,1624704223.0,64.0
-12.0,1624704223.0,64.0
-16.18,1624704223.0,64.0
-21.22,1624704223.0,64.0
-26.92,1624704223.0,64.0
-32.68,1624704223.0,64.0
-37.49,1624704223.0,64.0
-40.27,1624704223.0,64.0
-40.1,1624704223.0,64.0
-36.61,1624704223.0,64.0
-30.12,1624704223.0,64.0
-21.6,1624704223.0,64.0
-12.35,1624704223.0,64.0
-3.62,1624704223.0,64.0
3.71,1624704223.0,64.0
9.31,1624704223.0,64.0
13.25,1624704223.0,64.0
15.91,1624704223.0,64.0
17.67,1624704223.0,64.0
18.85,1624704223.0,64.0
19.65,1624704223.0,64.0
20.21,1624704223.0,64.0
20.72,1624704223.0,64.0
21.4,1624704223.0,64.0
22.45,1624704223.0,64.0
23.97,1624704223.0,64.0
25.9,1624704223.0,64.0
28.0,1624704223.0,64.0
29.89,1624704223.0,64.0
31.15,1624704223.0,64.0
31.47,1624704223.0,64.0
30.72,1624704223.0,64.0
28.93,1624704223.0,64.0
26.29,1624704223.0,64.0
23.0,1624704223.0,64.0
19.17,1624704223.0,64.0
14.81,1624704223.0,64.0
9.92,1624704223.0,64.0
4.6,1624704223.0,64.0
-0.86,1624704223.0,64.0
-6.04,1624704223.0,64.0
-10.55,1624704223.0,64.0
-14.16,1624704223.0,64.0
-16.95,1624704223.0,64.0
-19.2,1624704223.0,64.0
-21.36,1624704223.0,64.0
-23.83,1624704223.0,64.0
-26.94,1624704223.0,64.0
-30.85,1624704223.0,64.0
-35.51,1624704223.0,64.0
-40.61,1624704223.0,64.0
-45.49,1624704223.0,64.0
-49.17,1624704223.0,64.0
-50.62,1624704223.0,64.0
-49.05,1624704223.0,64.0
-44.28,1624704223.0,64.0
-36.91,1624704223.0,64.0
-28.18,1624704223.0,64.0
-19.61,1624704223.0,64.0
-12.49,1624704223.0,64.0
-7.5,1624704223.0,64.0
-4.65,1624704223.0,64.0
-3.41,1624704223.0,64.0
-3.07,1624704223.0,64.0
-3.1,1624704223.0,64.0
-3.36,1624704223.0,64.0
-4.12,1624704223.0,64.0
-5.79,1624704223.0,64.0
-8.7,1624704223.0,64.0
-12.89,1624704223.0,64.0
-18.01,1624704223.0,64.0
-23.4,1624704223.0,64.0
-28.35,1624704223.0,64.0
-32.2,1624704223.0,64.0
-34.49,1624704223.0,64.0
-34.98,1624704223.0,64.0
-33.64,1624704223.0,64.0
-30.7,1624704223.0,64.0
-26.72,1624704223.0,64.0
-22.52,1624704223.0,64.0
-19.03,1624704223.0,64.0
-16.91,1624704223.0,64.0
-16.28,1624704223.0,64.0
-16.57,1624704223.0,64.0
-16.7,1624704223.0,64.0
-15.49,1624704223.0,64.0
-12.09,1624704223.0,64.0
-6.23,1624704223.0,64.0
1.9,1624704223.0,64.0
11.94,1624704223.0,64.0
23.69,1624704223.0,64.0
37.15,1624704223.0,64.0
52.33,1624704223.0,64.0
68.85,1624704223.0,64.0
85.78,1624704223.0,64.0
101.8,1624704223.0,64.0
115.56,1624704223.0,64.0
126.23,1624704223.0,64.0
133.86,1624704223.0,64.0
139.36,1624704223.0,64.0
144.22,1624704223.0,64.0
149.95,1624704223.0,64.0
157.48,1624704223.0,64.0
166.79,1624704223.0,64.0
176.64,1624704223.0,64.0
184.68,1624704223.0,64.0
187.85,1624704223.0,64.0
183.0,1624704223.0,64.0
167.89,1624704223.0,64.0
142.06,1624704223.0,64.0
107.42,1624704223.0,64.0
68.14,1624704223.0,64.0
29.66,1624704223.0,64.0
-2.83,1624704223.0,64.0
-25.88,1624704223.0,64.0
-38.7,1624704223.0,64.0
-42.93,1624704223.0,64.0
-41.49,1624704223.0,64.0
-37.08,1624704223.0,64.0
-31.06,1624704223.0,64.0
-23.29,1624704223.0,64.0
-12.81,1624704223.0,64.0
0.97,1624704223.0,64.0
17.67,1624704223.0,64.0
35.93,1624704223.0,64.0
54.19,1624704223.0,64.0
71.52,1624704223.0,64.0
87.79,1624704223.0,64.0
103.1,1624704223.0,64.0
116.62,1624704223.0,64.0
126.11,1624704223.0,64.0
128.37,1624704223.0,64.0
120.78,1624704223.0,64.0
102.97,1624704223.0,64.0
77.54,1624704223.0,64.0
49.12,1624704223.0,64.0
22.38,1624704223.0,64.0
-0.14,1624704223.0,64.0
-19.02,1624704223.0,64.0
-37.21,1624704223.0,64.0
-58.02,1624704223.0,64.0
-83.12,1624704223.0,64.0
-111.5,1624704223.0,64.0
-140.0,1624704223.0,64.0
-164.76,1624704223.0,64.0
-182.8,1624704223.0,64.0
-192.82,1624704223.0,64.0
-195.13,1624704223.0,64.0
-191.01,1624704223.0,64.0
-181.92,1624704223.0,64.0
-169.06,1624704223.0,64.0
-153.26,1624704223.0,64.0
-135.14,1624704223.0,64.0
-115.4,1624704223.0,64.0
-94.96,1624704223.0,64.0
-75.04,1624704223.0,64.0
-57.02,1624704223.0,64.0
-42.12,1624704223.0,64.0
-31.15,1624704223.0,64.0
-24.23,1624704223.0,64.0
-20.91,1624704223.0,64.0
-20.45,1624704223.0,64.0
-22.17,1624704223.0,64.0
-25.73,1624704223.0,64.0
-31.1,1624704223.0,64.0
-38.2,1624704223.0,64.0
-46.58,1624704223.0,64.0
-55.18,1624704223.0,64.0
-62.42,1624704223.0,64.0
-66.63,1624704223.0,64.0
-66.58,1624704223.0,64.0
-61.87,1624704223.0,64.0
-53.04,1624704223.0,64.0
-41.35,1624704223.0,64.0
-28.4,1624704223.0,64.0
-15.71,1624704223.0,64.0
-4.4,1624704223.0,64.0
4.86,1624704223.0,64.0
11.8,1624704223.0,64.0
16.35,1624704223.0,64.0
18.56,1624704223.0,64.0
18.54,1624704223.0,64.0
16.55,1624704223.0,64.0
13.02,1624704223.0,64.0
8.54,1624704223.0,64.0
3.73,1624704223.0,64.0
-0.97,1624704223.0,64.0
-5.31,1624704223.0,64.0
-9.34,1624704223.0,64.0
-13.12,1624704223.0,64.0
-16.63,1624704223.0,64.0
-19.72,1624704223.0,64.0
-22.14,1624704223.0,64.0
-23.74,1624704223.0,64.0
-24.55,1624704223.0,64.0
-24.84,1624704223.0,64.0
-24.96,1624704223.0,64.0
-25.22,1624704223.0,64.0
-25.68,1624704223.0,64.0
-26.09,1624704223.0,64.0
-25.9,1624704223.0,64.0
-24.4,1624704223.0,64.0
-20.91,1624704223.0,64.0
-14.94,1624704223.0,64.0
-6.48,1624704223.0,64.0
3.98,1624704223.0,64.0
15.4,1624704223.0,64.0
26.47,1624704223.0,64.0
35.86,1624704223.0,64.0
42.57,1624704223.0,64.0
46.08,1624704223.0,64.0
46.44,1624704223.0,64.0
44.13,1624704223.0,64.0
39.79,1624704223.0,64.0
34.14,1624704223.0,64.0
27.78,1624704223.0,64.0
21.18,1624704223.0,64.0
14.73,1624704223.0,64.0
8.67,1624704223.0,64.0
3.17,1624704223.0,64.0
-1.72,1624704223.0,64.0
-6.05,1624704223.0,64.0
-9.93,1624704223.0,64.0
-13.4,1624704223.0,64.0
-16.4,1624704223.0,64.0
-18.77,1624704223.0,64.0
-20.35,1624704223.0,64.0
-21.11,1624704223.0,64.0
-21.21,1624704223.0,64.0
-21.04,1624704223.0,64.0
-21.05,1624704223.0,64.0
-21.7,1624704223.0,64.0
-23.21,1624704223.0,64.0
-25.55,1624704223.0,64.0
-28.41,1624704223.0,64.0
-31.37,1624704223.0,64.0
-33.98,1624704223.0,64.0
-35.92,1624704223.0,64.0
-37.13,1624704223.0,64.0
-37.71,1624704223.0,64.0
-37.94,1624704223.0,64.0
-38.03,1624704223.0,64.0
-38.06,1624704223.0,64.0
-37.87,1624704223.0,64.0
-36.97,1624704223.0,64.0
-34.7,1624704223.0,64.0
-30.42,1624704223.0,64.0
-23.71,1624704223.0,64.0
-14.63,1624704223.0,64.0
-3.75,1624704223.0,64.0
7.86,1624704223.0,64.0
18.94,1624704223.0,64.0
28.31,1624704223.0,64.0
35.19,1624704223.0,64.0
39.32,1624704223.0,64.0
40.92,1624704223.0,64.0
40.5,1624704223.0,64.0
38.69,1624704223.0,64.0
36.04,1624704223.0,64.0
32.98,1624704223.0,64.0
29.82,1624704223.0,64.0
26.83,1624704223.0,64.0
24.3,1624704223.0,64.0
22.49,1624704223.0,64.0
21.64,1624704223.0,64.0
21.89,1624704223.0,64.0
23.24,1624704223.0,64.0
25.54,1624704223.0,64.0
28.54,1624704223.0,64.0
31.86,1624704223.0,64.0
35.08,1624704223.0,64.0
37.7,1624704223.0,64.0
39.22,1624704223.0,64.0
39.2,1624704223.0,64.0
37.33,1624704223.0,64.0
33.58,1624704223.0,64.0
28.2,1624704223.0,64.0
21.74,1624704223.0,64.0
14.89,1624704223.0,64.0
8.3,1624704223.0,64.0
2.39,1624704223.0,64.0
-2.66,1624704223.0,64.0
-6.91,1624704223.0,64.0
-10.58,1624704223.0,64.0
-13.96,1624704223.0,64.0
-17.31,1624704223.0,64.0
-20.8,1624704223.0,64.0
-24.46,1624704223.0,64.0
-28.03,1624704223.0,64.0
-30.97,1624704223.0,64.0
-32.48,1624704223.0,64.0
-31.73,1624704223.0,64.0
-28.08,1624704223.0,64.0
-21.3,1624704223.0,64.0
-11.73,1624704223.0,64.0
-0.22,1624704223.0,64.0
12.01,1624704223.0,64.0
23.69,1624704223.0,64.0
33.66,1624704223.0,64.0
41.21,1624704223.0,64.0
46.17,1624704223.0,64.0
48.93,1624704223.0,64.0
50.4,1624704223.0,64.0
51.79,1624704223.0,64.0
54.28,1624704223.0,64.0
58.72,1624704223.0,64.0
65.28,1624704223.0,64.0
73.26,1624704223.0,64.0
81.14,1624704223.0,64.0
86.77,1624704223.0,64.0
87.93,1624704223.0,64.0
83.16,1624704223.0,64.0
72.47,1624704223.0,64.0
57.73,1624704223.0,64.0
42.46,1624704223.0,64.0
30.74,1624704223.0,64.0
25.81,1624704223.0,64.0
28.87,1624704223.0,64.0
38.56,1624704223.0,64.0
51.57,1624704223.0,64.0
63.94,1624704223.0,64.0
72.44,1624704223.0,64.0
75.51,1624704223.0,64.0
73.39,1624704223.0,64.0
67.46,1624704223.0,64.0
59.48,1624704223.0,64.0
51.03,1624704223.0,64.0
43.28,1624704223.0,64.0
37.08,1624704223.0,64.0
33.03,1624704223.0,64.0
31.37,1624704223.0,64.0
31.8,1624704223.0,64.0
33.59,1624704223.0,64.0
35.87,1624704223.0,64.0
38.18,1624704223.0,64.0
40.91,1624704223.0,64.0
45.22,1624704223.0,64.0
52.67,1624704223.0,64.0
64.33,1624704223.0,64.0
80.19,1624704223.0,64.0
99.07,1624704223.0,64.0
119.0,1624704223.0,64.0
137.97,1624704223.0,64.0
154.66,1624704223.0,64.0
168.68,1624704223.0,64.0
180.31,1624704223.0,64.0
189.9,1624704223.0,64.0
197.45,1624704223.0,64.0
202.47,1624704223.0,64.0
204.24,1624704223.0,64.0
202.04,1624704223.0,64.0
195.09,1624704223.0,64.0
182.11,1624704223.0,64.0
161.02,1624704223.0,64.0
129.35,1624704223.0,64.0
85.55,1624704223.0,64.0
31.0,1624704223.0,64.0
-28.98,1624704223.0,64.0
-85.59,1624704223.0,64.0
-129.07,1624704223.0,64.0
-151.97,1624704223.0,64.0
-151.59,1624704223.0,64.0
-130.0,1624704223.0,64.0
-92.1,1624704223.0,64.0
-42.86,1624704223.0,64.0
13.91,1624704223.0,64.0
74.93,1624704223.0,64.0
135.54,1624704223.0,64.0
188.67,1624704223.0,64.0
225.79,1624704223.0,64.0
239.86,1624704223.0,64.0
228.5,1624704223.0,64.0
195.36,1624704223.0,64.0
148.69,1624704223.0,64.0
97.82,1624704223.0,64.0
49.54,1624704223.0,64.0
6.32,1624704223.0,64.0
-33.18,1624704223.0,64.0
-71.86,1624704223.0,64.0
-111.53,1624704223.0,64.0
-151.63,1624704223.0,64.0
-189.47,1624704223.0,64.0
-221.67,1624704223.0,64.0
-245.9,1624704223.0,64.0
-261.64,1624704223.0,64.0
-270.01,1624704223.0,64.0
-272.63,1624704223.0,64.0
-270.65,1624704223.0,64.0
-264.1,1624704223.0,64.0
-252.69,1624704223.0,64.0
-236.73,1624704223.0,64.0
-217.88,1624704223.0,64.0
-198.8,1624704223.0,64.0
-181.86,1624704223.0,64.0
-167.84,1624704223.0,64.0
-155.52,1624704223.0,64.0
-142.46,1624704223.0,64.0
-126.65,1624704223.0,64.0
-107.9,1624704223.0,64.0
-88.17,1624704223.0,64.0
-70.48,1624704223.0,64.0
-57.35,1624704223.0,64.0
-49.7,1624704223.0,64.0
-46.76,1624704223.0,64.0
-47.01,1624704223.0,64.0
-49.21,1624704223.0,64.0
-52.94,1624704223.0,64.0
-58.44,1624704223.0,64.0
-65.88,1624704223.0,64.0
-74.98,1624704223.0,64.0
-85.08,1624704223.0,64.0
-95.65,1624704223.0,64.0
-106.64,1624704223.0,64.0
-118.29,1624704223.0,64.0
-130.28,1624704223.0,64.0
-141.08,1624704223.0,64.0
-147.96,1624704223.0,64.0
-147.94,1624704223.0,64.0
-139.19,1624704223.0,64.0
-122.08,1624704223.0,64.0
-99.24,1624704223.0,64.0
-74.34,1624704223.0,64.0
-50.59,1624704223.0,64.0
-29.58,1624704223.0,64.0
-11.43,1624704223.0,64.0
4.3,1624704223.0,64.0
17.45,1624704223.0,64.0
26.88,1624704223.0,64.0
31.13,1624704223.0,64.0
29.66,1624704223.0,64.0
23.86,1624704223.0,64.0
16.98,1624704223.0,64.0
12.99,1624704223.0,64.0
14.91,1624704223.0,64.0
23.5,1624704223.0,64.0
36.91,1624704223.0,64.0
51.44,1624704223.0,64.0
62.99,1624704223.0,64.0
68.54,1624704223.0,64.0
66.97,1624704223.0,64.0
59.02,1624704223.0,64.0
46.6,1624704223.0,64.0
31.91,1624704223.0,64.0
16.65,1624704223.0,64.0
1.72,1624704223.0,64.0
-12.73,1624704223.0,64.0
-27.03,1624704223.0,64.0
-41.52,1624704223.0,64.0
-56.3,1624704223.0,64.0
-71.14,1624704223.0,64.0
-85.54,1624704223.0,64.0
-98.85,1624704223.0,64.0
-110.29,1624704223.0,64.0
-118.84,1624704223.0,64.0
-123.24,1624704223.0,64.0
-122.05,1624704223.0,64.0
-114.19,1624704223.0,64.0
-99.51,1624704223.0,64.0
-79.35,1624704223.0,64.0
-56.44,1624704223.0,64.0
-34.07,1624704223.0,64.0
-15.08,1624704223.0,64.0
-0.81,1624704223.0,64.0
9.14,1624704223.0,64.0
16.4,1624704223.0,64.0
22.66,1624704223.0,64.0
28.6,1624704223.0,64.0
