ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-24,-19,58,1635111146.0,32.000000
-21,-19,61,1635111146.0,32.000000
-19,-21,60,1635111146.0,32.000000
-27,-23,51,1635111146.0,32.000000
-29,-20,46,1635111146.0,32.000000
-22,-18,55,1635111146.0,32.000000
-22,-17,56,1635111146.0,32.000000
-26,-20,56,1635111146.0,32.000000
-25,-20,55,1635111146.0,32.000000
-25,-19,55,1635111146.0,32.000000
-27,-18,57,1635111146.0,32.000000
-25,-18,55,1635111146.0,32.000000
-24,-18,55,1635111146.0,32.000000
-25,-19,56,1635111146.0,32.000000
-24,-19,56,1635111146.0,32.000000
-26,-19,56,1635111146.0,32.000000
-22,-18,57,1635111146.0,32.000000
-25,-19,56,1635111146.0,32.000000
-22,-20,61,1635111146.0,32.000000
-20,-21,60,1635111146.0,32.000000
-22,-21,54,1635111146.0,32.000000
-26,-19,48,1635111146.0,32.000000
-29,-18,53,1635111146.0,32.000000
-23,-20,55,1635111146.0,32.000000
-21,-21,57,1635111146.0,32.000000
-24,-21,57,1635111146.0,32.000000
-24,-20,54,1635111146.0,32.000000
-24,-21,55,1635111146.0,32.000000
-24,-21,56,1635111146.0,32.000000
-24,-21,56,1635111146.0,32.000000
-23,-20,55,1635111146.0,32.000000
-24,-20,56,1635111146.0,32.000000
-23,-20,56,1635111146.0,32.000000
-24,-21,55,1635111146.0,32.000000
-24,-20,55,1635111146.0,32.000000
-23,-21,54,1635111146.0,32.000000
-30,-19,55,1635111146.0,32.000000
-22,-22,57,1635111146.0,32.000000
-25,-18,57,1635111146.0,32.000000
-25,-20,58,1635111146.0,32.000000
-24,-21,56,1635111146.0,32.000000
-19,-20,59,1635111146.0,32.000000
-20,-21,59,1635111146.0,32.000000
-27,-21,52,1635111146.0,32.000000
-28,-21,47,1635111146.0,32.000000
-21,-19,56,1635111146.0,32.000000
-23,-20,56,1635111146.0,32.000000
-23,-22,55,1635111146.0,32.000000
-23,-21,55,1635111146.0,32.000000
-23,-21,56,1635111146.0,32.000000
-23,-21,55,1635111146.0,32.000000
-23,-21,55,1635111146.0,32.000000
-23,-21,55,1635111146.0,32.000000
-23,-21,56,1635111146.0,32.000000
-23,-21,55,1635111146.0,32.000000
-23,-22,52,1635111146.0,32.000000
-27,-18,53,1635111146.0,32.000000
-20,-21,59,1635111146.0,32.000000
-22,-19,55,1635111146.0,32.000000
