ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-11,15,55,1635111146.0,32.000000
-14,16,60,1635111146.0,32.000000
-14,14,63,1635111146.0,32.000000
-14,14,62,1635111146.0,32.000000
-13,14,61,1635111146.0,32.000000
-13,13,60,1635111146.0,32.000000
-13,13,61,1635111146.0,32.000000
-12,15,64,1635111146.0,32.000000
-12,16,65,1635111146.0,32.000000
-14,17,60,1635111146.0,32.000000
-18,15,60,1635111146.0,32.000000
-12,13,61,1635111146.0,32.000000
-14,15,60,1635111146.0,32.000000
-14,14,61,1635111146.0,32.000000
-14,16,60,1635111146.0,32.000000
-15,16,57,1635111146.0,32.000000
-14,16,59,1635111146.0,32.000000
-15,15,60,1635111146.0,32.000000
-15,14,61,1635111146.0,32.000000
-13,13,61,1635111146.0,32.000000
-14,13,62,1635111146.0,32.000000
-15,13,62,1635111146.0,32.000000
-15,14,59,1635111146.0,32.000000
-14,14,61,1635111146.0,32.000000
-14,13,61,1635111146.0,32.000000
-14,13,62,1635111146.0,32.000000
-14,13,62,1635111146.0,32.000000
-15,13,61,1635111146.0,32.000000
-14,12,64,1635111146.0,32.000000
-12,14,64,1635111146.0,32.000000
-15,15,58,1635111146.0,32.000000
-19,14,58,1635111146.0,32.000000
-14,14,63,1635111146.0,32.000000
-13,14,62,1635111146.0,32.000000
-17,14,54,1635111146.0,32.000000
-15,12,60,1635111146.0,32.000000
-13,14,61,1635111146.0,32.000000
-14,14,61,1635111146.0,32.000000
-15,13,59,1635111146.0,32.000000
-16,14,62,1635111146.0,32.000000
-17,13,62,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-15,13,62,1635111146.0,32.000000
-15,12,61,1635111146.0,32.000000
-15,12,62,1635111146.0,32.000000
-15,13,64,1635111146.0,32.000000
-17,13,57,1635111146.0,32.000000
-19,15,59,1635111146.0,32.000000
-15,13,62,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,59,1635111146.0,32.000000
-14,13,61,1635111146.0,32.000000
-15,14,59,1635111146.0,32.000000
-15,14,60,1635111146.0,32.000000
-16,13,59,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-15,13,62,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,13,62,1635111146.0,32.000000
-15,12,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-15,12,62,1635111146.0,32.000000
-15,12,62,1635111146.0,32.000000
-17,13,59,1635111146.0,32.000000
-18,15,59,1635111146.0,32.000000
-15,13,61,1635111146.0,32.000000
-16,12,60,1635111146.0,32.000000
-15,14,61,1635111146.0,32.000000
-14,14,57,1635111146.0,32.000000
-16,14,56,1635111146.0,32.000000
-15,13,65,1635111146.0,32.000000
-17,12,58,1635111146.0,32.000000
-17,12,59,1635111146.0,32.000000
-16,12,63,1635111146.0,32.000000
-16,11,62,1635111146.0,32.000000
-15,12,61,1635111146.0,32.000000
-15,12,62,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-18,13,60,1635111146.0,32.000000
-14,14,60,1635111146.0,32.000000
-15,12,60,1635111146.0,32.000000
-16,13,59,1635111146.0,32.000000
-14,13,61,1635111146.0,32.000000
-15,13,59,1635111146.0,32.000000
-16,14,59,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-15,12,60,1635111146.0,32.000000
-16,13,62,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-16,14,60,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-15,12,60,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-17,12,61,1635111146.0,32.000000
-16,11,61,1635111146.0,32.000000
-16,11,62,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-17,14,60,1635111146.0,32.000000
-17,13,60,1635111146.0,32.000000
-16,13,59,1635111146.0,32.000000
-16,12,62,1635111146.0,32.000000
-17,13,60,1635111146.0,32.000000
-17,13,60,1635111146.0,32.000000
-17,13,61,1635111146.0,32.000000
-16,13,60,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
-16,12,61,1635111146.0,32.000000
-16,13,61,1635111146.0,32.000000
