EDA,start_time_unix,sampling_rate
0.0,1630284410.0,4.0
0.220296,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.283055,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.285616,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.283055,1630284410.0,4.0
0.285616,1630284410.0,4.0
0.283055,1630284410.0,4.0
0.281774,1630284410.0,4.0
0.286897,1630284410.0,4.0
0.283055,1630284410.0,4.0
0.281774,1630284410.0,4.0
0.281774,1630284410.0,4.0
0.280493,1630284410.0,4.0
0.281774,1630284410.0,4.0
0.281774,1630284410.0,4.0
0.280493,1630284410.0,4.0
0.283055,1630284410.0,4.0
0.284336,1630284410.0,4.0
0.279212,1630284410.0,4.0
0.279212,1630284410.0,4.0
0.279212,1630284410.0,4.0
0.279212,1630284410.0,4.0
0.276651,1630284410.0,4.0
0.276651,1630284410.0,4.0
0.277932,1630284410.0,4.0
0.277932,1630284410.0,4.0
0.276651,1630284410.0,4.0
0.276651,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.276651,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.274089,1630284410.0,4.0
0.276651,1630284410.0,4.0
0.274089,1630284410.0,4.0
0.276651,1630284410.0,4.0
0.279212,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.274089,1630284410.0,4.0
0.272808,1630284410.0,4.0
0.272808,1630284410.0,4.0
0.274089,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.272808,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.272808,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.270247,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.272808,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.270247,1630284410.0,4.0
0.271528,1630284410.0,4.0
0.274089,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.27537,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.268966,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.266405,1630284410.0,4.0
0.266405,1630284410.0,4.0
0.267685,1630284410.0,4.0
0.266405,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.266405,1630284410.0,4.0
0.266405,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.266405,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.266405,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.265124,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.263843,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.262562,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.260001,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.260001,1630284410.0,4.0
0.260001,1630284410.0,4.0
0.260001,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.260001,1630284410.0,4.0
0.25872,1630284410.0,4.0
0.25872,1630284410.0,4.0
0.260001,1630284410.0,4.0
0.261281,1630284410.0,4.0
0.257439,1630284410.0,4.0
0.257439,1630284410.0,4.0
0.25872,1630284410.0,4.0
0.25872,1630284410.0,4.0
0.25872,1630284410.0,4.0
0.257439,1630284410.0,4.0
0.257439,1630284410.0,4.0
0.256158,1630284410.0,4.0
0.257439,1630284410.0,4.0
0.257439,1630284410.0,4.0
0.25872,1630284410.0,4.0
0.257439,1630284410.0,4.0
0.257439,1630284410.0,4.0
