HR,start_time_unix,sampling_rate
60.0,1630284420.0,1.0
63.5,1630284420.0,1.0
62.67,1630284420.0,1.0
64.75,1630284420.0,1.0
64.0,1630284420.0,1.0
67.5,1630284420.0,1.0
69.71,1630284420.0,1.0
71.5,1630284420.0,1.0
73.11,1630284420.0,1.0
74.3,1630284420.0,1.0
75.18,1630284420.0,1.0
75.58,1630284420.0,1.0
76.69,1630284420.0,1.0
77.5,1630284420.0,1.0
78.27,1630284420.0,1.0
79.0,1630284420.0,1.0
79.65,1630284420.0,1.0
80.28,1630284420.0,1.0
80.84,1630284420.0,1.0
81.5,1630284420.0,1.0
82.19,1630284420.0,1.0
82.86,1630284420.0,1.0
83.52,1630284420.0,1.0
84.12,1630284420.0,1.0
84.76,1630284420.0,1.0
85.38,1630284420.0,1.0
86.0,1630284420.0,1.0
86.64,1630284420.0,1.0
87.14,1630284420.0,1.0
87.53,1630284420.0,1.0
87.87,1630284420.0,1.0
88.16,1630284420.0,1.0
88.42,1630284420.0,1.0
88.56,1630284420.0,1.0
88.74,1630284420.0,1.0
88.81,1630284420.0,1.0
88.89,1630284420.0,1.0
88.92,1630284420.0,1.0
88.95,1630284420.0,1.0
88.97,1630284420.0,1.0
88.98,1630284420.0,1.0
88.98,1630284420.0,1.0
88.95,1630284420.0,1.0
88.93,1630284420.0,1.0
88.93,1630284420.0,1.0
88.96,1630284420.0,1.0
89.0,1630284420.0,1.0
89.06,1630284420.0,1.0
89.18,1630284420.0,1.0
89.28,1630284420.0,1.0
89.37,1630284420.0,1.0
89.5,1630284420.0,1.0
89.62,1630284420.0,1.0
89.74,1630284420.0,1.0
89.85,1630284420.0,1.0
89.95,1630284420.0,1.0
90.02,1630284420.0,1.0
90.07,1630284420.0,1.0
90.1,1630284420.0,1.0
90.12,1630284420.0,1.0
90.63,1630284420.0,1.0
91.05,1630284420.0,1.0
91.58,1630284420.0,1.0
91.97,1630284420.0,1.0
92.52,1630284420.0,1.0
92.68,1630284420.0,1.0
92.88,1630284420.0,1.0
93.05,1630284420.0,1.0
93.17,1630284420.0,1.0
93.3,1630284420.0,1.0
93.43,1630284420.0,1.0
93.65,1630284420.0,1.0
93.7,1630284420.0,1.0
93.8,1630284420.0,1.0
93.9,1630284420.0,1.0
93.98,1630284420.0,1.0
94.07,1630284420.0,1.0
94.13,1630284420.0,1.0
94.18,1630284420.0,1.0
94.18,1630284420.0,1.0
94.13,1630284420.0,1.0
94.07,1630284420.0,1.0
93.98,1630284420.0,1.0
93.9,1630284420.0,1.0
93.8,1630284420.0,1.0
93.67,1630284420.0,1.0
93.52,1630284420.0,1.0
93.32,1630284420.0,1.0
93.17,1630284420.0,1.0
93.05,1630284420.0,1.0
92.97,1630284420.0,1.0
92.92,1630284420.0,1.0
92.88,1630284420.0,1.0
92.92,1630284420.0,1.0
92.93,1630284420.0,1.0
93.03,1630284420.0,1.0
93.1,1630284420.0,1.0
93.2,1630284420.0,1.0
93.32,1630284420.0,1.0
93.43,1630284420.0,1.0
93.58,1630284420.0,1.0
93.75,1630284420.0,1.0
93.95,1630284420.0,1.0
94.15,1630284420.0,1.0
94.32,1630284420.0,1.0
94.47,1630284420.0,1.0
94.6,1630284420.0,1.0
94.7,1630284420.0,1.0
94.73,1630284420.0,1.0
94.77,1630284420.0,1.0
94.8,1630284420.0,1.0
94.8,1630284420.0,1.0
94.8,1630284420.0,1.0
94.82,1630284420.0,1.0
94.83,1630284420.0,1.0
94.88,1630284420.0,1.0
94.98,1630284420.0,1.0
95.13,1630284420.0,1.0
95.3,1630284420.0,1.0
95.48,1630284420.0,1.0
95.68,1630284420.0,1.0
95.87,1630284420.0,1.0
96.03,1630284420.0,1.0
96.2,1630284420.0,1.0
96.38,1630284420.0,1.0
96.55,1630284420.0,1.0
96.72,1630284420.0,1.0
96.9,1630284420.0,1.0
97.08,1630284420.0,1.0
97.23,1630284420.0,1.0
97.48,1630284420.0,1.0
97.72,1630284420.0,1.0
97.95,1630284420.0,1.0
98.18,1630284420.0,1.0
98.4,1630284420.0,1.0
98.7,1630284420.0,1.0
99.0,1630284420.0,1.0
99.23,1630284420.0,1.0
99.48,1630284420.0,1.0
99.7,1630284420.0,1.0
99.82,1630284420.0,1.0
99.93,1630284420.0,1.0
100.03,1630284420.0,1.0
100.15,1630284420.0,1.0
100.27,1630284420.0,1.0
100.42,1630284420.0,1.0
100.57,1630284420.0,1.0
100.73,1630284420.0,1.0
100.88,1630284420.0,1.0
101.02,1630284420.0,1.0
101.12,1630284420.0,1.0
101.2,1630284420.0,1.0
101.27,1630284420.0,1.0
101.37,1630284420.0,1.0
101.47,1630284420.0,1.0
101.57,1630284420.0,1.0
101.68,1630284420.0,1.0
101.78,1630284420.0,1.0
101.83,1630284420.0,1.0
101.85,1630284420.0,1.0
101.83,1630284420.0,1.0
101.78,1630284420.0,1.0
101.72,1630284420.0,1.0
101.65,1630284420.0,1.0
101.6,1630284420.0,1.0
101.55,1630284420.0,1.0
101.5,1630284420.0,1.0
101.45,1630284420.0,1.0
101.42,1630284420.0,1.0
101.4,1630284420.0,1.0
101.38,1630284420.0,1.0
101.37,1630284420.0,1.0
101.37,1630284420.0,1.0
101.38,1630284420.0,1.0
101.45,1630284420.0,1.0
101.52,1630284420.0,1.0
101.57,1630284420.0,1.0
101.62,1630284420.0,1.0
101.67,1630284420.0,1.0
101.7,1630284420.0,1.0
101.7,1630284420.0,1.0
101.68,1630284420.0,1.0
101.63,1630284420.0,1.0
101.55,1630284420.0,1.0
101.45,1630284420.0,1.0
101.35,1630284420.0,1.0
101.27,1630284420.0,1.0
101.22,1630284420.0,1.0
101.23,1630284420.0,1.0
101.28,1630284420.0,1.0
101.25,1630284420.0,1.0
101.23,1630284420.0,1.0
101.2,1630284420.0,1.0
101.15,1630284420.0,1.0
101.07,1630284420.0,1.0
100.88,1630284420.0,1.0
100.68,1630284420.0,1.0
100.53,1630284420.0,1.0
100.38,1630284420.0,1.0
100.27,1630284420.0,1.0
100.23,1630284420.0,1.0
100.22,1630284420.0,1.0
100.22,1630284420.0,1.0
100.2,1630284420.0,1.0
100.17,1630284420.0,1.0
100.15,1630284420.0,1.0
100.07,1630284420.0,1.0
99.98,1630284420.0,1.0
99.92,1630284420.0,1.0
99.87,1630284420.0,1.0
99.8,1630284420.0,1.0
99.75,1630284420.0,1.0
99.73,1630284420.0,1.0
99.65,1630284420.0,1.0
99.6,1630284420.0,1.0
99.52,1630284420.0,1.0
99.43,1630284420.0,1.0
99.37,1630284420.0,1.0
99.33,1630284420.0,1.0
99.32,1630284420.0,1.0
99.32,1630284420.0,1.0
99.3,1630284420.0,1.0
99.27,1630284420.0,1.0
99.23,1630284420.0,1.0
99.2,1630284420.0,1.0
99.18,1630284420.0,1.0
99.18,1630284420.0,1.0
99.22,1630284420.0,1.0
99.27,1630284420.0,1.0
99.32,1630284420.0,1.0
99.35,1630284420.0,1.0
99.35,1630284420.0,1.0
99.32,1630284420.0,1.0
99.25,1630284420.0,1.0
99.12,1630284420.0,1.0
98.98,1630284420.0,1.0
98.85,1630284420.0,1.0
98.7,1630284420.0,1.0
98.57,1630284420.0,1.0
98.43,1630284420.0,1.0
98.32,1630284420.0,1.0
98.2,1630284420.0,1.0
98.1,1630284420.0,1.0
98.02,1630284420.0,1.0
97.93,1630284420.0,1.0
97.9,1630284420.0,1.0
97.87,1630284420.0,1.0
97.83,1630284420.0,1.0
97.77,1630284420.0,1.0
97.72,1630284420.0,1.0
97.67,1630284420.0,1.0
97.58,1630284420.0,1.0
97.52,1630284420.0,1.0
97.43,1630284420.0,1.0
97.35,1630284420.0,1.0
97.28,1630284420.0,1.0
97.22,1630284420.0,1.0
97.13,1630284420.0,1.0
97.02,1630284420.0,1.0
96.88,1630284420.0,1.0
