HR,start_time_unix,sampling_rate
70.0,1624845166.0,1.0
59.0,1624845166.0,1.0
63.0,1624845166.0,1.0
64.0,1624845166.0,1.0
67.6,1624845166.0,1.0
70.17,1624845166.0,1.0
72.0,1624845166.0,1.0
73.5,1624845166.0,1.0
74.44,1624845166.0,1.0
75.1,1624845166.0,1.0
75.55,1624845166.0,1.0
75.92,1624845166.0,1.0
75.85,1624845166.0,1.0
75.57,1624845166.0,1.0
75.13,1624845166.0,1.0
74.62,1624845166.0,1.0
74.06,1624845166.0,1.0
73.44,1624845166.0,1.0
72.84,1624845166.0,1.0
72.3,1624845166.0,1.0
71.9,1624845166.0,1.0
71.59,1624845166.0,1.0
71.3,1624845166.0,1.0
71.12,1624845166.0,1.0
71.0,1624845166.0,1.0
70.92,1624845166.0,1.0
70.89,1624845166.0,1.0
70.93,1624845166.0,1.0
70.97,1624845166.0,1.0
71.03,1624845166.0,1.0
71.1,1624845166.0,1.0
71.19,1624845166.0,1.0
71.27,1624845166.0,1.0
71.32,1624845166.0,1.0
71.34,1624845166.0,1.0
71.36,1624845166.0,1.0
71.38,1624845166.0,1.0
71.39,1624845166.0,1.0
71.41,1624845166.0,1.0
71.45,1624845166.0,1.0
71.49,1624845166.0,1.0
71.52,1624845166.0,1.0
71.56,1624845166.0,1.0
71.57,1624845166.0,1.0
71.58,1624845166.0,1.0
71.59,1624845166.0,1.0
71.57,1624845166.0,1.0
71.58,1624845166.0,1.0
71.61,1624845166.0,1.0
71.64,1624845166.0,1.0
71.67,1624845166.0,1.0
71.71,1624845166.0,1.0
71.77,1624845166.0,1.0
71.83,1624845166.0,1.0
71.91,1624845166.0,1.0
72.0,1624845166.0,1.0
72.11,1624845166.0,1.0
72.22,1624845166.0,1.0
72.36,1624845166.0,1.0
72.48,1624845166.0,1.0
72.65,1624845166.0,1.0
73.17,1624845166.0,1.0
73.28,1624845166.0,1.0
73.45,1624845166.0,1.0
73.33,1624845166.0,1.0
73.2,1624845166.0,1.0
73.03,1624845166.0,1.0
72.85,1624845166.0,1.0
72.7,1624845166.0,1.0
72.57,1624845166.0,1.0
72.45,1624845166.0,1.0
72.33,1624845166.0,1.0
72.27,1624845166.0,1.0
72.23,1624845166.0,1.0
72.25,1624845166.0,1.0
72.3,1624845166.0,1.0
72.38,1624845166.0,1.0
72.52,1624845166.0,1.0
72.68,1624845166.0,1.0
72.85,1624845166.0,1.0
73.0,1624845166.0,1.0
73.13,1624845166.0,1.0
73.25,1624845166.0,1.0
73.33,1624845166.0,1.0
73.38,1624845166.0,1.0
73.4,1624845166.0,1.0
73.35,1624845166.0,1.0
73.38,1624845166.0,1.0
73.42,1624845166.0,1.0
73.45,1624845166.0,1.0
73.48,1624845166.0,1.0
73.52,1624845166.0,1.0
73.55,1624845166.0,1.0
73.63,1624845166.0,1.0
73.73,1624845166.0,1.0
73.8,1624845166.0,1.0
73.88,1624845166.0,1.0
73.97,1624845166.0,1.0
74.07,1624845166.0,1.0
74.15,1624845166.0,1.0
74.2,1624845166.0,1.0
74.23,1624845166.0,1.0
74.25,1624845166.0,1.0
74.27,1624845166.0,1.0
74.32,1624845166.0,1.0
74.37,1624845166.0,1.0
74.42,1624845166.0,1.0
74.37,1624845166.0,1.0
74.27,1624845166.0,1.0
74.18,1624845166.0,1.0
74.08,1624845166.0,1.0
74.08,1624845166.0,1.0
74.05,1624845166.0,1.0
74.02,1624845166.0,1.0
73.97,1624845166.0,1.0
73.88,1624845166.0,1.0
73.78,1624845166.0,1.0
73.65,1624845166.0,1.0
73.5,1624845166.0,1.0
73.37,1624845166.0,1.0
73.23,1624845166.0,1.0
73.1,1624845166.0,1.0
72.97,1624845166.0,1.0
72.85,1624845166.0,1.0
72.77,1624845166.0,1.0
72.68,1624845166.0,1.0
72.63,1624845166.0,1.0
72.58,1624845166.0,1.0
72.52,1624845166.0,1.0
72.47,1624845166.0,1.0
72.42,1624845166.0,1.0
72.37,1624845166.0,1.0
72.33,1624845166.0,1.0
72.32,1624845166.0,1.0
72.3,1624845166.0,1.0
72.28,1624845166.0,1.0
72.27,1624845166.0,1.0
72.23,1624845166.0,1.0
72.2,1624845166.0,1.0
72.18,1624845166.0,1.0
72.15,1624845166.0,1.0
72.12,1624845166.0,1.0
72.1,1624845166.0,1.0
72.08,1624845166.0,1.0
72.2,1624845166.0,1.0
72.35,1624845166.0,1.0
72.55,1624845166.0,1.0
72.63,1624845166.0,1.0
72.63,1624845166.0,1.0
72.63,1624845166.0,1.0
72.65,1624845166.0,1.0
72.65,1624845166.0,1.0
72.65,1624845166.0,1.0
72.6,1624845166.0,1.0
72.55,1624845166.0,1.0
72.58,1624845166.0,1.0
72.58,1624845166.0,1.0
72.57,1624845166.0,1.0
72.52,1624845166.0,1.0
72.47,1624845166.0,1.0
72.45,1624845166.0,1.0
