ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-16,-22,62,1625449482.0,32.000000
-15,-23,60,1625449482.0,32.000000
-21,-16,59,1625449482.0,32.000000
-27,-13,58,1625449482.0,32.000000
-25,-12,57,1625449482.0,32.000000
-26,-15,55,1625449482.0,32.000000
-26,-16,55,1625449482.0,32.000000
-24,-17,55,1625449482.0,32.000000
-25,-16,55,1625449482.0,32.000000
-25,-15,56,1625449482.0,32.000000
-24,-16,56,1625449482.0,32.000000
-25,-17,55,1625449482.0,32.000000
-25,-17,55,1625449482.0,32.000000
-25,-16,55,1625449482.0,32.000000
-25,-16,55,1625449482.0,32.000000
-25,-17,55,1625449482.0,32.000000
-25,-16,55,1625449482.0,32.000000
-25,-16,55,1625449482.0,32.000000
-26,-16,55,1625449482.0,32.000000
-26,-15,55,1625449482.0,32.000000
-25,-15,56,1625449482.0,32.000000
-26,-15,56,1625449482.0,32.000000
-26,-15,55,1625449482.0,32.000000
-26,-14,56,1625449482.0,32.000000
-26,-14,56,1625449482.0,32.000000
-26,-15,56,1625449482.0,32.000000
-25,-16,55,1625449482.0,32.000000
-26,-16,55,1625449482.0,32.000000
-25,-17,55,1625449482.0,32.000000
-25,-16,56,1625449482.0,32.000000
-25,-16,55,1625449482.0,32.000000
-27,-15,55,1625449482.0,32.000000
-25,-15,56,1625449482.0,32.000000
-25,-15,56,1625449482.0,32.000000
-26,-15,56,1625449482.0,32.000000
-26,-15,56,1625449482.0,32.000000
-26,-16,55,1625449482.0,32.000000
-26,-16,55,1625449482.0,32.000000
-25,-15,55,1625449482.0,32.000000
-26,-16,55,1625449482.0,32.000000
-26,-16,55,1625449482.0,32.000000
-25,-15,56,1625449482.0,32.000000
-27,-15,56,1625449482.0,32.000000
-27,-18,54,1625449482.0,32.000000
-21,-15,58,1625449482.0,32.000000
-26,-15,59,1625449482.0,32.000000
-30,-23,60,1625449482.0,32.000000
-29,-19,58,1625449482.0,32.000000
-25,-14,54,1625449482.0,32.000000
-27,-20,58,1625449482.0,32.000000
-35,-26,61,1625449482.0,32.000000
-35,-23,61,1625449482.0,32.000000
-34,-21,57,1625449482.0,32.000000
-34,-22,54,1625449482.0,32.000000
-34,-17,51,1625449482.0,32.000000
-36,-19,50,1625449482.0,32.000000
-30,-15,52,1625449482.0,32.000000
-29,-12,54,1625449482.0,32.000000
-30,-11,55,1625449482.0,32.000000
-24,-7,55,1625449482.0,32.000000
-24,-5,54,1625449482.0,32.000000
-24,-3,55,1625449482.0,32.000000
-23,1,54,1625449482.0,32.000000
-20,3,52,1625449482.0,32.000000
-20,5,49,1625449482.0,32.000000
-31,4,53,1625449482.0,32.000000
-27,5,53,1625449482.0,32.000000
-18,6,51,1625449482.0,32.000000
-16,9,55,1625449482.0,32.000000
-31,6,54,1625449482.0,32.000000
-31,6,48,1625449482.0,32.000000
-26,5,48,1625449482.0,32.000000
-27,1,53,1625449482.0,32.000000
-31,-6,56,1625449482.0,32.000000
-27,-3,60,1625449482.0,32.000000
-28,-7,56,1625449482.0,32.000000
-32,-9,55,1625449482.0,32.000000
-30,-9,53,1625449482.0,32.000000
-32,-16,54,1625449482.0,32.000000
-27,-14,55,1625449482.0,32.000000
-26,-13,51,1625449482.0,32.000000
-32,-12,50,1625449482.0,32.000000
-30,-29,57,1625449482.0,32.000000
-26,-28,58,1625449482.0,32.000000
-23,-20,66,1625449482.0,32.000000
-28,-6,60,1625449482.0,32.000000
-25,-6,59,1625449482.0,32.000000
-30,-11,54,1625449482.0,32.000000
-25,-14,56,1625449482.0,32.000000
-21,-13,57,1625449482.0,32.000000
-27,-11,57,1625449482.0,32.000000
-32,-11,54,1625449482.0,32.000000
-31,-9,53,1625449482.0,32.000000
-26,-10,56,1625449482.0,32.000000
-24,-11,57,1625449482.0,32.000000
-25,-10,58,1625449482.0,32.000000
-29,-8,56,1625449482.0,32.000000
-29,-10,55,1625449482.0,32.000000
-27,-11,56,1625449482.0,32.000000
-26,-10,56,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-27,-10,56,1625449482.0,32.000000
-28,-10,56,1625449482.0,32.000000
-28,-10,55,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-29,-11,55,1625449482.0,32.000000
-30,-8,56,1625449482.0,32.000000
-23,-11,58,1625449482.0,32.000000
-29,-13,55,1625449482.0,32.000000
-26,-12,55,1625449482.0,32.000000
-22,-13,58,1625449482.0,32.000000
-22,-14,57,1625449482.0,32.000000
-23,-16,57,1625449482.0,32.000000
-27,-11,58,1625449482.0,32.000000
-28,-10,56,1625449482.0,32.000000
-25,-16,56,1625449482.0,32.000000
-26,-14,56,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-27,-12,55,1625449482.0,32.000000
-27,-12,56,1625449482.0,32.000000
-26,-12,57,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-27,-12,56,1625449482.0,32.000000
-27,-12,56,1625449482.0,32.000000
-26,-11,57,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-27,-11,55,1625449482.0,32.000000
-27,-12,56,1625449482.0,32.000000
-26,-13,56,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-25,-10,57,1625449482.0,32.000000
-23,-11,59,1625449482.0,32.000000
-25,-12,56,1625449482.0,32.000000
-25,-11,56,1625449482.0,32.000000
-24,-12,57,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-23,-11,59,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-25,-11,56,1625449482.0,32.000000
-23,-13,59,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-26,-11,57,1625449482.0,32.000000
-26,-11,57,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-23,-11,58,1625449482.0,32.000000
-24,-12,56,1625449482.0,32.000000
-27,-11,57,1625449482.0,32.000000
-26,-10,57,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-23,-13,59,1625449482.0,32.000000
-24,-10,56,1625449482.0,32.000000
-25,-11,56,1625449482.0,32.000000
-25,-11,56,1625449482.0,32.000000
-27,-14,56,1625449482.0,32.000000
-28,-12,56,1625449482.0,32.000000
-25,-12,56,1625449482.0,32.000000
-24,-11,57,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-26,-12,56,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-26,-10,56,1625449482.0,32.000000
-26,-11,57,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-26,-11,57,1625449482.0,32.000000
-26,-11,57,1625449482.0,32.000000
-26,-11,57,1625449482.0,32.000000
-26,-10,57,1625449482.0,32.000000
-25,-11,56,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-25,-11,56,1625449482.0,32.000000
-25,-11,57,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-26,-10,56,1625449482.0,32.000000
-26,-11,56,1625449482.0,32.000000
-25,-11,56,1625449482.0,32.000000
-26,-10,57,1625449482.0,32.000000
