HR,start_time_unix,sampling_rate
61.0,1625449492.0,1.0
85.0,1625449492.0,1.0
78.0,1625449492.0,1.0
83.0,1625449492.0,1.0
97.2,1625449492.0,1.0
91.67,1625449492.0,1.0
87.14,1625449492.0,1.0
83.88,1625449492.0,1.0
81.78,1625449492.0,1.0
80.1,1625449492.0,1.0
79.91,1625449492.0,1.0
79.75,1625449492.0,1.0
79.62,1625449492.0,1.0
79.64,1625449492.0,1.0
79.6,1625449492.0,1.0
79.5,1625449492.0,1.0
79.41,1625449492.0,1.0
79.28,1625449492.0,1.0
79.16,1625449492.0,1.0
79.05,1625449492.0,1.0
78.95,1625449492.0,1.0
78.86,1625449492.0,1.0
78.78,1625449492.0,1.0
78.71,1625449492.0,1.0
78.64,1625449492.0,1.0
78.62,1625449492.0,1.0
78.59,1625449492.0,1.0
78.46,1625449492.0,1.0
78.34,1625449492.0,1.0
78.23,1625449492.0,1.0
78.1,1625449492.0,1.0
77.97,1625449492.0,1.0
77.82,1625449492.0,1.0
77.59,1625449492.0,1.0
77.4,1625449492.0,1.0
77.28,1625449492.0,1.0
77.19,1625449492.0,1.0
77.13,1625449492.0,1.0
77.08,1625449492.0,1.0
77.25,1625449492.0,1.0
77.39,1625449492.0,1.0
77.52,1625449492.0,1.0
77.6,1625449492.0,1.0
77.68,1625449492.0,1.0
77.76,1625449492.0,1.0
77.83,1625449492.0,1.0
77.89,1625449492.0,1.0
77.96,1625449492.0,1.0
78.02,1625449492.0,1.0
78.08,1625449492.0,1.0
78.14,1625449492.0,1.0
78.19,1625449492.0,1.0
78.26,1625449492.0,1.0
78.35,1625449492.0,1.0
78.44,1625449492.0,1.0
78.52,1625449492.0,1.0
78.6,1625449492.0,1.0
78.69,1625449492.0,1.0
78.78,1625449492.0,1.0
78.87,1625449492.0,1.0
79.23,1625449492.0,1.0
78.8,1625449492.0,1.0
79.12,1625449492.0,1.0
78.87,1625449492.0,1.0
77.7,1625449492.0,1.0
78.03,1625449492.0,1.0
78.4,1625449492.0,1.0
78.7,1625449492.0,1.0
78.92,1625449492.0,1.0
79.08,1625449492.0,1.0
79.03,1625449492.0,1.0
78.82,1625449492.0,1.0
78.6,1625449492.0,1.0
78.32,1625449492.0,1.0
78.08,1625449492.0,1.0
77.85,1625449492.0,1.0
77.6,1625449492.0,1.0
77.38,1625449492.0,1.0
77.17,1625449492.0,1.0
76.88,1625449492.0,1.0
76.7,1625449492.0,1.0
76.58,1625449492.0,1.0
76.48,1625449492.0,1.0
76.37,1625449492.0,1.0
76.35,1625449492.0,1.0
76.25,1625449492.0,1.0
76.18,1625449492.0,1.0
76.17,1625449492.0,1.0
76.17,1625449492.0,1.0
76.42,1625449492.0,1.0
76.68,1625449492.0,1.0
76.98,1625449492.0,1.0
77.3,1625449492.0,1.0
77.65,1625449492.0,1.0
77.97,1625449492.0,1.0
78.22,1625449492.0,1.0
78.43,1625449492.0,1.0
78.62,1625449492.0,1.0
78.78,1625449492.0,1.0
78.7,1625449492.0,1.0
78.67,1625449492.0,1.0
78.67,1625449492.0,1.0
78.7,1625449492.0,1.0
78.73,1625449492.0,1.0
78.75,1625449492.0,1.0
78.73,1625449492.0,1.0
78.7,1625449492.0,1.0
78.65,1625449492.0,1.0
78.58,1625449492.0,1.0
78.52,1625449492.0,1.0
78.43,1625449492.0,1.0
78.37,1625449492.0,1.0
78.28,1625449492.0,1.0
78.17,1625449492.0,1.0
78.05,1625449492.0,1.0
77.92,1625449492.0,1.0
77.78,1625449492.0,1.0
77.6,1625449492.0,1.0
77.45,1625449492.0,1.0
77.3,1625449492.0,1.0
77.17,1625449492.0,1.0
77.03,1625449492.0,1.0
76.93,1625449492.0,1.0
76.8,1625449492.0,1.0
76.65,1625449492.0,1.0
76.55,1625449492.0,1.0
76.5,1625449492.0,1.0
76.47,1625449492.0,1.0
76.48,1625449492.0,1.0
76.55,1625449492.0,1.0
76.6,1625449492.0,1.0
76.93,1625449492.0,1.0
77.3,1625449492.0,1.0
77.7,1625449492.0,1.0
78.12,1625449492.0,1.0
78.55,1625449492.0,1.0
78.98,1625449492.0,1.0
79.4,1625449492.0,1.0
79.82,1625449492.0,1.0
80.3,1625449492.0,1.0
80.52,1625449492.0,1.0
80.68,1625449492.0,1.0
80.85,1625449492.0,1.0
81.03,1625449492.0,1.0
81.12,1625449492.0,1.0
81.25,1625449492.0,1.0
81.35,1625449492.0,1.0
81.45,1625449492.0,1.0
81.55,1625449492.0,1.0
81.4,1625449492.0,1.0
81.27,1625449492.0,1.0
81.1,1625449492.0,1.0
80.93,1625449492.0,1.0
80.78,1625449492.0,1.0
80.65,1625449492.0,1.0
80.55,1625449492.0,1.0
80.48,1625449492.0,1.0
80.43,1625449492.0,1.0
80.4,1625449492.0,1.0
80.48,1625449492.0,1.0
80.52,1625449492.0,1.0
80.45,1625449492.0,1.0
80.42,1625449492.0,1.0
80.22,1625449492.0,1.0
80.07,1625449492.0,1.0
79.93,1625449492.0,1.0
79.6,1625449492.0,1.0
79.3,1625449492.0,1.0
79.0,1625449492.0,1.0
78.68,1625449492.0,1.0
78.37,1625449492.0,1.0
77.97,1625449492.0,1.0
77.62,1625449492.0,1.0
77.28,1625449492.0,1.0
76.92,1625449492.0,1.0
76.9,1625449492.0,1.0
76.9,1625449492.0,1.0
76.95,1625449492.0,1.0
77.07,1625449492.0,1.0
77.23,1625449492.0,1.0
77.42,1625449492.0,1.0
77.57,1625449492.0,1.0
77.67,1625449492.0,1.0
77.75,1625449492.0,1.0
77.8,1625449492.0,1.0
77.8,1625449492.0,1.0
77.8,1625449492.0,1.0
77.85,1625449492.0,1.0
77.85,1625449492.0,1.0
77.82,1625449492.0,1.0
77.78,1625449492.0,1.0
77.65,1625449492.0,1.0
77.47,1625449492.0,1.0
77.4,1625449492.0,1.0
77.28,1625449492.0,1.0
77.32,1625449492.0,1.0
77.38,1625449492.0,1.0
77.45,1625449492.0,1.0
77.52,1625449492.0,1.0
77.58,1625449492.0,1.0
77.8,1625449492.0,1.0
77.97,1625449492.0,1.0
78.22,1625449492.0,1.0
78.28,1625449492.0,1.0
78.33,1625449492.0,1.0
78.42,1625449492.0,1.0
78.48,1625449492.0,1.0
78.58,1625449492.0,1.0
78.68,1625449492.0,1.0
78.78,1625449492.0,1.0
78.88,1625449492.0,1.0
78.97,1625449492.0,1.0
79.05,1625449492.0,1.0
79.15,1625449492.0,1.0
79.25,1625449492.0,1.0
79.35,1625449492.0,1.0
79.43,1625449492.0,1.0
79.52,1625449492.0,1.0
79.6,1625449492.0,1.0
79.67,1625449492.0,1.0
79.68,1625449492.0,1.0
79.75,1625449492.0,1.0
79.8,1625449492.0,1.0
80.0,1625449492.0,1.0
80.17,1625449492.0,1.0
80.33,1625449492.0,1.0
80.7,1625449492.0,1.0
81.05,1625449492.0,1.0
81.42,1625449492.0,1.0
81.8,1625449492.0,1.0
82.2,1625449492.0,1.0
82.67,1625449492.0,1.0
83.08,1625449492.0,1.0
83.5,1625449492.0,1.0
83.93,1625449492.0,1.0
84.03,1625449492.0,1.0
84.12,1625449492.0,1.0
84.18,1625449492.0,1.0
84.15,1625449492.0,1.0
84.08,1625449492.0,1.0
83.97,1625449492.0,1.0
83.95,1625449492.0,1.0
83.97,1625449492.0,1.0
84.05,1625449492.0,1.0
84.15,1625449492.0,1.0
84.35,1625449492.0,1.0
84.52,1625449492.0,1.0
84.65,1625449492.0,1.0
84.8,1625449492.0,1.0
84.98,1625449492.0,1.0
85.17,1625449492.0,1.0
85.2,1625449492.0,1.0
85.32,1625449492.0,1.0
85.3,1625449492.0,1.0
85.3,1625449492.0,1.0
85.15,1625449492.0,1.0
84.98,1625449492.0,1.0
84.83,1625449492.0,1.0
84.67,1625449492.0,1.0
84.53,1625449492.0,1.0
84.37,1625449492.0,1.0
84.2,1625449492.0,1.0
83.95,1625449492.0,1.0
83.87,1625449492.0,1.0
83.8,1625449492.0,1.0
83.65,1625449492.0,1.0
83.5,1625449492.0,1.0
83.32,1625449492.0,1.0
83.12,1625449492.0,1.0
82.92,1625449492.0,1.0
82.62,1625449492.0,1.0
82.3,1625449492.0,1.0
81.97,1625449492.0,1.0
81.6,1625449492.0,1.0
81.22,1625449492.0,1.0
80.82,1625449492.0,1.0
80.4,1625449492.0,1.0
79.87,1625449492.0,1.0
79.32,1625449492.0,1.0
78.72,1625449492.0,1.0
78.12,1625449492.0,1.0
77.53,1625449492.0,1.0
76.93,1625449492.0,1.0
76.52,1625449492.0,1.0
76.12,1625449492.0,1.0
75.73,1625449492.0,1.0
75.22,1625449492.0,1.0
74.77,1625449492.0,1.0
74.33,1625449492.0,1.0
73.9,1625449492.0,1.0
73.47,1625449492.0,1.0
73.22,1625449492.0,1.0
72.97,1625449492.0,1.0
72.72,1625449492.0,1.0
72.77,1625449492.0,1.0
72.8,1625449492.0,1.0
72.8,1625449492.0,1.0
72.8,1625449492.0,1.0
72.72,1625449492.0,1.0
72.65,1625449492.0,1.0
72.58,1625449492.0,1.0
72.45,1625449492.0,1.0
72.3,1625449492.0,1.0
72.27,1625449492.0,1.0
72.25,1625449492.0,1.0
72.08,1625449492.0,1.0
71.92,1625449492.0,1.0
71.75,1625449492.0,1.0
71.53,1625449492.0,1.0
71.32,1625449492.0,1.0
71.12,1625449492.0,1.0
70.95,1625449492.0,1.0
70.75,1625449492.0,1.0
70.6,1625449492.0,1.0
70.45,1625449492.0,1.0
70.32,1625449492.0,1.0
70.2,1625449492.0,1.0
70.07,1625449492.0,1.0
69.92,1625449492.0,1.0
69.68,1625449492.0,1.0
69.47,1625449492.0,1.0
69.33,1625449492.0,1.0
69.18,1625449492.0,1.0
69.02,1625449492.0,1.0
68.82,1625449492.0,1.0
68.67,1625449492.0,1.0
68.65,1625449492.0,1.0
68.63,1625449492.0,1.0
68.6,1625449492.0,1.0
68.55,1625449492.0,1.0
68.53,1625449492.0,1.0
68.85,1625449492.0,1.0
69.18,1625449492.0,1.0
69.53,1625449492.0,1.0
69.9,1625449492.0,1.0
70.28,1625449492.0,1.0
70.68,1625449492.0,1.0
71.2,1625449492.0,1.0
71.75,1625449492.0,1.0
72.35,1625449492.0,1.0
72.95,1625449492.0,1.0
73.5,1625449492.0,1.0
74.03,1625449492.0,1.0
74.42,1625449492.0,1.0
74.77,1625449492.0,1.0
75.08,1625449492.0,1.0
75.52,1625449492.0,1.0
75.85,1625449492.0,1.0
76.17,1625449492.0,1.0
76.48,1625449492.0,1.0
76.78,1625449492.0,1.0
76.93,1625449492.0,1.0
77.05,1625449492.0,1.0
77.22,1625449492.0,1.0
77.15,1625449492.0,1.0
77.1,1625449492.0,1.0
77.1,1625449492.0,1.0
77.12,1625449492.0,1.0
77.25,1625449492.0,1.0
77.3,1625449492.0,1.0
77.37,1625449492.0,1.0
77.43,1625449492.0,1.0
77.45,1625449492.0,1.0
77.32,1625449492.0,1.0
77.2,1625449492.0,1.0
77.13,1625449492.0,1.0
77.08,1625449492.0,1.0
77.05,1625449492.0,1.0
77.08,1625449492.0,1.0
77.15,1625449492.0,1.0
77.28,1625449492.0,1.0
77.52,1625449492.0,1.0
77.72,1625449492.0,1.0
77.88,1625449492.0,1.0
78.07,1625449492.0,1.0
78.22,1625449492.0,1.0
78.33,1625449492.0,1.0
78.4,1625449492.0,1.0
78.5,1625449492.0,1.0
78.62,1625449492.0,1.0
78.77,1625449492.0,1.0
78.87,1625449492.0,1.0
78.98,1625449492.0,1.0
79.13,1625449492.0,1.0
79.42,1625449492.0,1.0
79.7,1625449492.0,1.0
79.87,1625449492.0,1.0
80.03,1625449492.0,1.0
80.22,1625449492.0,1.0
80.42,1625449492.0,1.0
80.67,1625449492.0,1.0
80.67,1625449492.0,1.0
80.68,1625449492.0,1.0
80.7,1625449492.0,1.0
80.72,1625449492.0,1.0
80.68,1625449492.0,1.0
80.62,1625449492.0,1.0
80.5,1625449492.0,1.0
80.37,1625449492.0,1.0
80.2,1625449492.0,1.0
80.1,1625449492.0,1.0
80.0,1625449492.0,1.0
79.95,1625449492.0,1.0
79.87,1625449492.0,1.0
79.8,1625449492.0,1.0
79.75,1625449492.0,1.0
79.73,1625449492.0,1.0
79.75,1625449492.0,1.0
79.77,1625449492.0,1.0
79.77,1625449492.0,1.0
79.78,1625449492.0,1.0
79.78,1625449492.0,1.0
79.88,1625449492.0,1.0
79.95,1625449492.0,1.0
79.98,1625449492.0,1.0
80.02,1625449492.0,1.0
80.03,1625449492.0,1.0
80.03,1625449492.0,1.0
80.0,1625449492.0,1.0
80.02,1625449492.0,1.0
80.07,1625449492.0,1.0
80.12,1625449492.0,1.0
80.22,1625449492.0,1.0
80.33,1625449492.0,1.0
80.45,1625449492.0,1.0
80.58,1625449492.0,1.0
80.75,1625449492.0,1.0
80.92,1625449492.0,1.0
81.05,1625449492.0,1.0
81.15,1625449492.0,1.0
81.17,1625449492.0,1.0
81.2,1625449492.0,1.0
81.23,1625449492.0,1.0
81.32,1625449492.0,1.0
81.32,1625449492.0,1.0
81.18,1625449492.0,1.0
81.17,1625449492.0,1.0
81.32,1625449492.0,1.0
81.45,1625449492.0,1.0
81.62,1625449492.0,1.0
81.77,1625449492.0,1.0
81.9,1625449492.0,1.0
82.02,1625449492.0,1.0
82.15,1625449492.0,1.0
82.13,1625449492.0,1.0
82.13,1625449492.0,1.0
82.12,1625449492.0,1.0
82.1,1625449492.0,1.0
82.1,1625449492.0,1.0
82.08,1625449492.0,1.0
82.07,1625449492.0,1.0
81.97,1625449492.0,1.0
81.87,1625449492.0,1.0
81.77,1625449492.0,1.0
81.67,1625449492.0,1.0
81.55,1625449492.0,1.0
81.45,1625449492.0,1.0
81.42,1625449492.0,1.0
81.4,1625449492.0,1.0
81.38,1625449492.0,1.0
81.38,1625449492.0,1.0
81.38,1625449492.0,1.0
81.35,1625449492.0,1.0
81.3,1625449492.0,1.0
81.27,1625449492.0,1.0
81.23,1625449492.0,1.0
81.2,1625449492.0,1.0
81.18,1625449492.0,1.0
81.18,1625449492.0,1.0
81.25,1625449492.0,1.0
81.32,1625449492.0,1.0
81.38,1625449492.0,1.0
81.42,1625449492.0,1.0
81.5,1625449492.0,1.0
81.57,1625449492.0,1.0
81.63,1625449492.0,1.0
81.68,1625449492.0,1.0
81.72,1625449492.0,1.0
81.75,1625449492.0,1.0
81.78,1625449492.0,1.0
81.77,1625449492.0,1.0
81.75,1625449492.0,1.0
81.73,1625449492.0,1.0
81.72,1625449492.0,1.0
81.68,1625449492.0,1.0
81.63,1625449492.0,1.0
81.57,1625449492.0,1.0
81.48,1625449492.0,1.0
81.4,1625449492.0,1.0
81.32,1625449492.0,1.0
81.23,1625449492.0,1.0
81.2,1625449492.0,1.0
81.1,1625449492.0,1.0
81.0,1625449492.0,1.0
80.95,1625449492.0,1.0
81.03,1625449492.0,1.0
80.87,1625449492.0,1.0
80.53,1625449492.0,1.0
80.22,1625449492.0,1.0
79.8,1625449492.0,1.0
79.4,1625449492.0,1.0
79.05,1625449492.0,1.0
78.75,1625449492.0,1.0
78.45,1625449492.0,1.0
78.22,1625449492.0,1.0
78.02,1625449492.0,1.0
77.87,1625449492.0,1.0
77.7,1625449492.0,1.0
77.57,1625449492.0,1.0
77.4,1625449492.0,1.0
77.2,1625449492.0,1.0
77.03,1625449492.0,1.0
76.83,1625449492.0,1.0
76.65,1625449492.0,1.0
76.47,1625449492.0,1.0
76.33,1625449492.0,1.0
76.23,1625449492.0,1.0
76.15,1625449492.0,1.0
76.05,1625449492.0,1.0
75.97,1625449492.0,1.0
75.85,1625449492.0,1.0
