ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-33,21,54,1625449482.0,32.000000
-42,15,51,1625449482.0,32.000000
-43,14,51,1625449482.0,32.000000
-41,14,53,1625449482.0,32.000000
-41,13,52,1625449482.0,32.000000
-42,16,49,1625449482.0,32.000000
-39,18,50,1625449482.0,32.000000
-39,17,50,1625449482.0,32.000000
-41,15,50,1625449482.0,32.000000
-42,14,50,1625449482.0,32.000000
-42,14,50,1625449482.0,32.000000
-40,14,50,1625449482.0,32.000000
-40,15,50,1625449482.0,32.000000
-41,15,50,1625449482.0,32.000000
-41,14,50,1625449482.0,32.000000
-41,14,49,1625449482.0,32.000000
-41,15,50,1625449482.0,32.000000
-41,14,49,1625449482.0,32.000000
-41,15,50,1625449482.0,32.000000
-41,15,49,1625449482.0,32.000000
-41,15,50,1625449482.0,32.000000
-41,15,49,1625449482.0,32.000000
-41,15,50,1625449482.0,32.000000
-41,16,49,1625449482.0,32.000000
-41,16,49,1625449482.0,32.000000
-41,16,49,1625449482.0,32.000000
-41,15,50,1625449482.0,32.000000
-41,14,50,1625449482.0,32.000000
-42,14,49,1625449482.0,32.000000
-42,15,49,1625449482.0,32.000000
-40,14,49,1625449482.0,32.000000
-41,14,49,1625449482.0,32.000000
-42,15,50,1625449482.0,32.000000
-42,14,49,1625449482.0,32.000000
-41,14,50,1625449482.0,32.000000
-41,13,49,1625449482.0,32.000000
-42,13,49,1625449482.0,32.000000
-42,14,49,1625449482.0,32.000000
-41,14,49,1625449482.0,32.000000
-42,14,49,1625449482.0,32.000000
-42,14,49,1625449482.0,32.000000
-43,13,49,1625449482.0,32.000000
-55,10,45,1625449482.0,32.000000
-38,21,56,1625449482.0,32.000000
-33,21,53,1625449482.0,32.000000
-51,15,40,1625449482.0,32.000000
-49,13,45,1625449482.0,32.000000
-43,10,50,1625449482.0,32.000000
-33,9,59,1625449482.0,32.000000
-36,10,59,1625449482.0,32.000000
-42,10,49,1625449482.0,32.000000
-41,10,47,1625449482.0,32.000000
-43,12,51,1625449482.0,32.000000
-58,9,40,1625449482.0,32.000000
-51,4,30,1625449482.0,32.000000
-60,6,22,1625449482.0,32.000000
-48,9,33,1625449482.0,32.000000
-52,11,31,1625449482.0,32.000000
-62,11,24,1625449482.0,32.000000
-60,10,26,1625449482.0,32.000000
-53,22,40,1625449482.0,32.000000
-60,21,34,1625449482.0,32.000000
-69,15,19,1625449482.0,32.000000
-75,11,11,1625449482.0,32.000000
-72,6,11,1625449482.0,32.000000
-63,5,23,1625449482.0,32.000000
-62,5,18,1625449482.0,32.000000
-63,6,21,1625449482.0,32.000000
-68,6,29,1625449482.0,32.000000
-71,2,30,1625449482.0,32.000000
-62,1,21,1625449482.0,32.000000
-49,-3,18,1625449482.0,32.000000
-83,-2,-2,1625449482.0,32.000000
-76,-2,11,1625449482.0,32.000000
-43,-13,18,1625449482.0,32.000000
-46,-1,17,1625449482.0,32.000000
-53,4,17,1625449482.0,32.000000
-64,12,23,1625449482.0,32.000000
-65,13,26,1625449482.0,32.000000
-59,5,27,1625449482.0,32.000000
-52,-11,24,1625449482.0,32.000000
-65,0,20,1625449482.0,32.000000
-69,17,22,1625449482.0,32.000000
-55,20,27,1625449482.0,32.000000
-31,25,43,1625449482.0,32.000000
-49,26,51,1625449482.0,32.000000
-69,26,46,1625449482.0,32.000000
-62,19,39,1625449482.0,32.000000
-52,20,39,1625449482.0,32.000000
-61,14,35,1625449482.0,32.000000
-49,10,35,1625449482.0,32.000000
-50,11,34,1625449482.0,32.000000
-54,13,33,1625449482.0,32.000000
-55,14,33,1625449482.0,32.000000
-53,16,35,1625449482.0,32.000000
-53,16,36,1625449482.0,32.000000
-54,15,37,1625449482.0,32.000000
-47,15,44,1625449482.0,32.000000
-47,16,43,1625449482.0,32.000000
-51,18,41,1625449482.0,32.000000
-51,19,42,1625449482.0,32.000000
-49,20,44,1625449482.0,32.000000
-52,16,42,1625449482.0,32.000000
-53,15,40,1625449482.0,32.000000
-50,14,38,1625449482.0,32.000000
-48,14,39,1625449482.0,32.000000
-49,14,38,1625449482.0,32.000000
-51,14,40,1625449482.0,32.000000
-52,14,40,1625449482.0,32.000000
-55,14,40,1625449482.0,32.000000
-54,16,40,1625449482.0,32.000000
-48,16,38,1625449482.0,32.000000
-48,15,38,1625449482.0,32.000000
-51,15,38,1625449482.0,32.000000
-52,16,41,1625449482.0,32.000000
-52,15,41,1625449482.0,32.000000
-54,15,41,1625449482.0,32.000000
-52,16,40,1625449482.0,32.000000
-50,16,38,1625449482.0,32.000000
-47,14,38,1625449482.0,32.000000
-49,14,39,1625449482.0,32.000000
-52,15,41,1625449482.0,32.000000
-52,14,41,1625449482.0,32.000000
-53,15,41,1625449482.0,32.000000
-50,16,39,1625449482.0,32.000000
-48,16,38,1625449482.0,32.000000
-48,15,38,1625449482.0,32.000000
-52,16,40,1625449482.0,32.000000
-52,16,40,1625449482.0,32.000000
-54,16,43,1625449482.0,32.000000
-55,15,43,1625449482.0,32.000000
-51,12,39,1625449482.0,32.000000
-47,11,37,1625449482.0,32.000000
-48,11,37,1625449482.0,32.000000
-53,14,38,1625449482.0,32.000000
-54,14,39,1625449482.0,32.000000
-53,14,43,1625449482.0,32.000000
-49,14,41,1625449482.0,32.000000
-48,14,37,1625449482.0,32.000000
-47,12,38,1625449482.0,32.000000
-47,13,39,1625449482.0,32.000000
-58,14,40,1625449482.0,32.000000
-61,16,41,1625449482.0,32.000000
-52,16,44,1625449482.0,32.000000
-42,16,42,1625449482.0,32.000000
-42,15,41,1625449482.0,32.000000
-51,15,40,1625449482.0,32.000000
