HR,start_time_unix,sampling_rate
76.0,1624876831.0,1.0
76.0,1624876831.0,1.0
68.0,1624876831.0,1.0
64.0,1624876831.0,1.0
70.8,1624876831.0,1.0
67.17,1624876831.0,1.0
64.86,1624876831.0,1.0
69.38,1624876831.0,1.0
73.67,1624876831.0,1.0
77.1,1624876831.0,1.0
79.91,1624876831.0,1.0
82.33,1624876831.0,1.0
84.46,1624876831.0,1.0
86.29,1624876831.0,1.0
87.93,1624876831.0,1.0
89.44,1624876831.0,1.0
90.88,1624876831.0,1.0
92.17,1624876831.0,1.0
93.37,1624876831.0,1.0
94.5,1624876831.0,1.0
95.48,1624876831.0,1.0
96.32,1624876831.0,1.0
97.04,1624876831.0,1.0
97.75,1624876831.0,1.0
98.4,1624876831.0,1.0
98.96,1624876831.0,1.0
99.44,1624876831.0,1.0
99.86,1624876831.0,1.0
100.28,1624876831.0,1.0
100.7,1624876831.0,1.0
101.1,1624876831.0,1.0
101.5,1624876831.0,1.0
101.61,1624876831.0,1.0
101.79,1624876831.0,1.0
101.97,1624876831.0,1.0
102.33,1624876831.0,1.0
102.65,1624876831.0,1.0
102.92,1624876831.0,1.0
103.15,1624876831.0,1.0
103.35,1624876831.0,1.0
103.54,1624876831.0,1.0
103.76,1624876831.0,1.0
103.98,1624876831.0,1.0
104.14,1624876831.0,1.0
104.29,1624876831.0,1.0
104.41,1624876831.0,1.0
104.53,1624876831.0,1.0
104.6,1624876831.0,1.0
104.65,1624876831.0,1.0
104.7,1624876831.0,1.0
104.75,1624876831.0,1.0
104.83,1624876831.0,1.0
104.92,1624876831.0,1.0
105.0,1624876831.0,1.0
105.02,1624876831.0,1.0
105.04,1624876831.0,1.0
105.07,1624876831.0,1.0
105.1,1624876831.0,1.0
105.14,1624876831.0,1.0
105.18,1624876831.0,1.0
105.72,1624876831.0,1.0
106.23,1624876831.0,1.0
107.17,1624876831.0,1.0
108.12,1624876831.0,1.0
108.28,1624876831.0,1.0
109.25,1624876831.0,1.0
110.18,1624876831.0,1.0
110.27,1624876831.0,1.0
110.22,1624876831.0,1.0
110.18,1624876831.0,1.0
110.13,1624876831.0,1.0
110.07,1624876831.0,1.0
110.0,1624876831.0,1.0
109.95,1624876831.0,1.0
109.88,1624876831.0,1.0
109.82,1624876831.0,1.0
109.7,1624876831.0,1.0
109.58,1624876831.0,1.0
109.43,1624876831.0,1.0
109.25,1624876831.0,1.0
109.08,1624876831.0,1.0
108.95,1624876831.0,1.0
108.85,1624876831.0,1.0
108.7,1624876831.0,1.0
