BVP,start_time_unix,sampling_rate
-32.76,1624876821.0,64.0
-33.25,1624876821.0,64.0
-30.56,1624876821.0,64.0
-24.59,1624876821.0,64.0
-15.95,1624876821.0,64.0
-5.76,1624876821.0,64.0
4.61,1624876821.0,64.0
13.88,1624876821.0,64.0
21.13,1624876821.0,64.0
25.92,1624876821.0,64.0
28.27,1624876821.0,64.0
28.49,1624876821.0,64.0
27.05,1624876821.0,64.0
24.4,1624876821.0,64.0
20.99,1624876821.0,64.0
17.29,1624876821.0,64.0
13.75,1624876821.0,64.0
10.76,1624876821.0,64.0
8.56,1624876821.0,64.0
7.14,1624876821.0,64.0
6.24,1624876821.0,64.0
5.43,1624876821.0,64.0
4.37,1624876821.0,64.0
2.9,1624876821.0,64.0
1.18,1624876821.0,64.0
-0.52,1624876821.0,64.0
-1.97,1624876821.0,64.0
-3.2,1624876821.0,64.0
-4.49,1624876821.0,64.0
-6.32,1624876821.0,64.0
-9.15,1624876821.0,64.0
-13.25,1624876821.0,64.0
-18.5,1624876821.0,64.0
-24.35,1624876821.0,64.0
-29.82,1624876821.0,64.0
-33.68,1624876821.0,64.0
-34.73,1624876821.0,64.0
-32.13,1624876821.0,64.0
-25.79,1624876821.0,64.0
-16.4,1624876821.0,64.0
-5.33,1624876821.0,64.0
5.78,1624876821.0,64.0
15.53,1624876821.0,64.0
23.02,1624876821.0,64.0
27.93,1624876821.0,64.0
