HR,start_time_unix,sampling_rate
85.0,1624876831.0,1.0
85.0,1624876831.0,1.0
80.33,1624876831.0,1.0
77.0,1624876831.0,1.0
81.2,1624876831.0,1.0
81.5,1624876831.0,1.0
82.71,1624876831.0,1.0
84.0,1624876831.0,1.0
86.67,1624876831.0,1.0
88.8,1624876831.0,1.0
90.55,1624876831.0,1.0
92.08,1624876831.0,1.0
93.46,1624876831.0,1.0
94.64,1624876831.0,1.0
95.73,1624876831.0,1.0
96.75,1624876831.0,1.0
97.71,1624876831.0,1.0
98.61,1624876831.0,1.0
99.47,1624876831.0,1.0
100.3,1624876831.0,1.0
101.0,1624876831.0,1.0
101.64,1624876831.0,1.0
102.17,1624876831.0,1.0
102.62,1624876831.0,1.0
103.0,1624876831.0,1.0
103.31,1624876831.0,1.0
103.56,1624876831.0,1.0
103.79,1624876831.0,1.0
104.03,1624876831.0,1.0
104.3,1624876831.0,1.0
104.61,1624876831.0,1.0
104.94,1624876831.0,1.0
105.27,1624876831.0,1.0
105.59,1624876831.0,1.0
105.89,1624876831.0,1.0
106.17,1624876831.0,1.0
106.38,1624876831.0,1.0
106.55,1624876831.0,1.0
106.69,1624876831.0,1.0
106.82,1624876831.0,1.0
106.95,1624876831.0,1.0
107.07,1624876831.0,1.0
107.19,1624876831.0,1.0
107.27,1624876831.0,1.0
107.36,1624876831.0,1.0
107.41,1624876831.0,1.0
107.45,1624876831.0,1.0
107.48,1624876831.0,1.0
107.51,1624876831.0,1.0
107.54,1624876831.0,1.0
107.57,1624876831.0,1.0
107.6,1624876831.0,1.0
107.62,1624876831.0,1.0
107.63,1624876831.0,1.0
107.64,1624876831.0,1.0
107.64,1624876831.0,1.0
107.63,1624876831.0,1.0
107.62,1624876831.0,1.0
107.61,1624876831.0,1.0
107.6,1624876831.0,1.0
107.97,1624876831.0,1.0
108.33,1624876831.0,1.0
108.93,1624876831.0,1.0
109.6,1624876831.0,1.0
109.75,1624876831.0,1.0
110.13,1624876831.0,1.0
110.4,1624876831.0,1.0
110.62,1624876831.0,1.0
110.58,1624876831.0,1.0
110.55,1624876831.0,1.0
110.5,1624876831.0,1.0
110.45,1624876831.0,1.0
110.38,1624876831.0,1.0
110.32,1624876831.0,1.0
110.25,1624876831.0,1.0
110.17,1624876831.0,1.0
110.07,1624876831.0,1.0
109.93,1624876831.0,1.0
109.78,1624876831.0,1.0
109.62,1624876831.0,1.0
109.47,1624876831.0,1.0
109.32,1624876831.0,1.0
109.22,1624876831.0,1.0
109.15,1624876831.0,1.0
109.1,1624876831.0,1.0
109.07,1624876831.0,1.0
109.05,1624876831.0,1.0
109.0,1624876831.0,1.0
109.03,1624876831.0,1.0
109.05,1624876831.0,1.0
109.02,1624876831.0,1.0
108.97,1624876831.0,1.0
108.92,1624876831.0,1.0
108.87,1624876831.0,1.0
108.73,1624876831.0,1.0
108.6,1624876831.0,1.0
108.5,1624876831.0,1.0
108.4,1624876831.0,1.0
108.3,1624876831.0,1.0
108.18,1624876831.0,1.0
108.05,1624876831.0,1.0
107.9,1624876831.0,1.0
107.75,1624876831.0,1.0
107.63,1624876831.0,1.0
107.52,1624876831.0,1.0
107.43,1624876831.0,1.0
107.37,1624876831.0,1.0
107.32,1624876831.0,1.0
107.27,1624876831.0,1.0
107.2,1624876831.0,1.0
107.15,1624876831.0,1.0
107.08,1624876831.0,1.0
107.02,1624876831.0,1.0
106.97,1624876831.0,1.0
106.92,1624876831.0,1.0
106.87,1624876831.0,1.0
106.83,1624876831.0,1.0
106.82,1624876831.0,1.0
106.8,1624876831.0,1.0
106.78,1624876831.0,1.0
106.77,1624876831.0,1.0
106.75,1624876831.0,1.0
106.73,1624876831.0,1.0
106.72,1624876831.0,1.0
106.7,1624876831.0,1.0
106.7,1624876831.0,1.0
106.7,1624876831.0,1.0
106.7,1624876831.0,1.0
106.72,1624876831.0,1.0
106.75,1624876831.0,1.0
106.82,1624876831.0,1.0
106.88,1624876831.0,1.0
106.97,1624876831.0,1.0
107.05,1624876831.0,1.0
107.12,1624876831.0,1.0
107.18,1624876831.0,1.0
107.28,1624876831.0,1.0
107.4,1624876831.0,1.0
107.52,1624876831.0,1.0
107.62,1624876831.0,1.0
107.7,1624876831.0,1.0
107.78,1624876831.0,1.0
107.77,1624876831.0,1.0
107.72,1624876831.0,1.0
107.67,1624876831.0,1.0
107.62,1624876831.0,1.0
107.57,1624876831.0,1.0
107.55,1624876831.0,1.0
107.48,1624876831.0,1.0
107.45,1624876831.0,1.0
107.43,1624876831.0,1.0
107.42,1624876831.0,1.0
107.38,1624876831.0,1.0
107.32,1624876831.0,1.0
107.33,1624876831.0,1.0
107.32,1624876831.0,1.0
107.3,1624876831.0,1.0
107.3,1624876831.0,1.0
107.32,1624876831.0,1.0
107.35,1624876831.0,1.0
107.38,1624876831.0,1.0
107.43,1624876831.0,1.0
107.48,1624876831.0,1.0
107.52,1624876831.0,1.0
107.55,1624876831.0,1.0
107.57,1624876831.0,1.0
107.58,1624876831.0,1.0
107.6,1624876831.0,1.0
107.62,1624876831.0,1.0
107.65,1624876831.0,1.0
107.67,1624876831.0,1.0
107.68,1624876831.0,1.0
107.7,1624876831.0,1.0
107.7,1624876831.0,1.0
107.7,1624876831.0,1.0
107.68,1624876831.0,1.0
107.65,1624876831.0,1.0
107.6,1624876831.0,1.0
107.53,1624876831.0,1.0
107.47,1624876831.0,1.0
107.4,1624876831.0,1.0
107.33,1624876831.0,1.0
107.27,1624876831.0,1.0
107.2,1624876831.0,1.0
107.13,1624876831.0,1.0
107.05,1624876831.0,1.0
106.95,1624876831.0,1.0
106.85,1624876831.0,1.0
106.73,1624876831.0,1.0
106.6,1624876831.0,1.0
106.45,1624876831.0,1.0
