ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-11,0,64,1624876821.0,32.000000
-14,1,61,1624876821.0,32.000000
-14,1,61,1624876821.0,32.000000
-14,0,62,1624876821.0,32.000000
-15,1,59,1624876821.0,32.000000
-12,2,66,1624876821.0,32.000000
-15,2,61,1624876821.0,32.000000
-12,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-13,1,61,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,64,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-11,1,61,1624876821.0,32.000000
-12,1,63,1624876821.0,32.000000
-12,3,62,1624876821.0,32.000000
-10,2,62,1624876821.0,32.000000
-10,2,61,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-9,1,64,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-11,2,62,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,2,62,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,2,62,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-11,2,62,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-11,2,62,1624876821.0,32.000000
-12,2,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,2,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-6,2,64,1624876821.0,32.000000
-11,0,63,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-12,1,62,1624876821.0,32.000000
-9,1,63,1624876821.0,32.000000
-10,2,63,1624876821.0,32.000000
-12,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-10,2,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-11,1,62,1624876821.0,32.000000
-9,0,61,1624876821.0,32.000000
-9,2,69,1624876821.0,32.000000
-7,0,60,1624876821.0,32.000000
-6,0,62,1624876821.0,32.000000
-9,1,65,1624876821.0,32.000000
-11,2,63,1624876821.0,32.000000
-9,0,63,1624876821.0,32.000000
-11,1,64,1624876821.0,32.000000
-7,0,62,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,2,63,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-9,1,63,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-9,2,62,1624876821.0,32.000000
-10,1,62,1624876821.0,32.000000
-10,1,63,1624876821.0,32.000000
-9,1,63,1624876821.0,32.000000
-9,2,64,1624876821.0,32.000000
-8,2,63,1624876821.0,32.000000
-16,0,65,1624876821.0,32.000000
-16,-1,63,1624876821.0,32.000000
-16,2,61,1624876821.0,32.000000
-8,-1,62,1624876821.0,32.000000
-11,-1,62,1624876821.0,32.000000
-13,1,63,1624876821.0,32.000000
-13,0,62,1624876821.0,32.000000
-13,0,61,1624876821.0,32.000000
