EDA,start_time_unix,sampling_rate
0.0,1625816583.0,4.0
0.568671,1625816583.0,4.0
0.69547,1625816583.0,4.0
0.680367,1625816583.0,4.0
0.513864,1625816583.0,4.0
0.489529,1625816583.0,4.0
0.453667,1625816583.0,4.0
0.437017,1625816583.0,4.0
0.469036,1625816583.0,4.0
0.466475,1625816583.0,4.0
0.452386,1625816583.0,4.0
0.444701,1625816583.0,4.0
0.424209,1625816583.0,4.0
0.399874,1625816583.0,4.0
0.41012,1625816583.0,4.0
0.415243,1625816583.0,4.0
0.406278,1625816583.0,4.0
0.413962,1625816583.0,4.0
0.416524,1625816583.0,4.0
0.388346,1625816583.0,4.0
0.371696,1625816583.0,4.0
0.454948,1625816583.0,4.0
0.460071,1625816583.0,4.0
0.419085,1625816583.0,4.0
0.448544,1625816583.0,4.0
0.454948,1625816583.0,4.0
0.428051,1625816583.0,4.0
0.411401,1625816583.0,4.0
0.451105,1625816583.0,4.0
0.457509,1625816583.0,4.0
0.448544,1625816583.0,4.0
0.457509,1625816583.0,4.0
0.474159,1625816583.0,4.0
0.501056,1625816583.0,4.0
0.533076,1625816583.0,4.0
0.521549,1625816583.0,4.0
0.521549,1625816583.0,4.0
0.542041,1625816583.0,4.0
0.547165,1625816583.0,4.0
0.549726,1625816583.0,4.0
0.543322,1625816583.0,4.0
0.538199,1625816583.0,4.0
0.531795,1625816583.0,4.0
0.529234,1625816583.0,4.0
0.530514,1625816583.0,4.0
0.526672,1625816583.0,4.0
0.525391,1625816583.0,4.0
0.521549,1625816583.0,4.0
0.511302,1625816583.0,4.0
0.502337,1625816583.0,4.0
0.501056,1625816583.0,4.0
0.506179,1625816583.0,4.0
0.513864,1625816583.0,4.0
0.513864,1625816583.0,4.0
0.510022,1625816583.0,4.0
0.510022,1625816583.0,4.0
0.510022,1625816583.0,4.0
0.508741,1625816583.0,4.0
0.510022,1625816583.0,4.0
0.517706,1625816583.0,4.0
0.52411,1625816583.0,4.0
0.52411,1625816583.0,4.0
0.518987,1625816583.0,4.0
0.506179,1625816583.0,4.0
0.531795,1625816583.0,4.0
0.562534,1625816583.0,4.0
0.530514,1625816583.0,4.0
0.542041,1625816583.0,4.0
0.561253,1625816583.0,4.0
0.670121,1625816583.0,4.0
0.658593,1625816583.0,4.0
0.656032,1625816583.0,4.0
0.657313,1625816583.0,4.0
0.634258,1625816583.0,4.0
0.626574,1625816583.0,4.0
0.599677,1625816583.0,4.0
0.594554,1625816583.0,4.0
0.590711,1625816583.0,4.0
0.599677,1625816583.0,4.0
0.586869,1625816583.0,4.0
0.591992,1625816583.0,4.0
0.585588,1625816583.0,4.0
0.594554,1625816583.0,4.0
0.590711,1625816583.0,4.0
0.581746,1625816583.0,4.0
0.593273,1625816583.0,4.0
0.594554,1625816583.0,4.0
0.589431,1625816583.0,4.0
0.581746,1625816583.0,4.0
0.574061,1625816583.0,4.0
0.57278,1625816583.0,4.0
0.5715,1625816583.0,4.0
0.567657,1625816583.0,4.0
0.57278,1625816583.0,4.0
0.57278,1625816583.0,4.0
0.574061,1625816583.0,4.0
0.566376,1625816583.0,4.0
0.567657,1625816583.0,4.0
0.567657,1625816583.0,4.0
0.566376,1625816583.0,4.0
0.563815,1625816583.0,4.0
0.561253,1625816583.0,4.0
0.565096,1625816583.0,4.0
0.562534,1625816583.0,4.0
0.559973,1625816583.0,4.0
0.562534,1625816583.0,4.0
0.559973,1625816583.0,4.0
0.557411,1625816583.0,4.0
0.554849,1625816583.0,4.0
0.55613,1625816583.0,4.0
0.553569,1625816583.0,4.0
0.55613,1625816583.0,4.0
0.554849,1625816583.0,4.0
0.553569,1625816583.0,4.0
0.553569,1625816583.0,4.0
0.553569,1625816583.0,4.0
0.553569,1625816583.0,4.0
0.552288,1625816583.0,4.0
0.549726,1625816583.0,4.0
0.545884,1625816583.0,4.0
0.544603,1625816583.0,4.0
0.534357,1625816583.0,4.0
0.520268,1625816583.0,4.0
0.515145,1625816583.0,4.0
0.510022,1625816583.0,4.0
0.50746,1625816583.0,4.0
0.506179,1625816583.0,4.0
0.49081,1625816583.0,4.0
0.489529,1625816583.0,4.0
0.488248,1625816583.0,4.0
0.506179,1625816583.0,4.0
0.512583,1625816583.0,4.0
0.517706,1625816583.0,4.0
0.520268,1625816583.0,4.0
0.517706,1625816583.0,4.0
0.517706,1625816583.0,4.0
0.534357,1625816583.0,4.0
0.561253,1625816583.0,4.0
0.559973,1625816583.0,4.0
0.55613,1625816583.0,4.0
0.553569,1625816583.0,4.0
0.55613,1625816583.0,4.0
0.55613,1625816583.0,4.0
0.55613,1625816583.0,4.0
0.561253,1625816583.0,4.0
0.566376,1625816583.0,4.0
0.563815,1625816583.0,4.0
0.554849,1625816583.0,4.0
0.520268,1625816583.0,4.0
0.480563,1625816583.0,4.0
0.460071,1625816583.0,4.0
0.453667,1625816583.0,4.0
0.462632,1625816583.0,4.0
0.504898,1625816583.0,4.0
0.563815,1625816583.0,4.0
0.548445,1625816583.0,4.0
0.538199,1625816583.0,4.0
0.544603,1625816583.0,4.0
0.53948,1625816583.0,4.0
0.531795,1625816583.0,4.0
0.49081,1625816583.0,4.0
0.485687,1625816583.0,4.0
0.484406,1625816583.0,4.0
0.481844,1625816583.0,4.0
0.49081,1625816583.0,4.0
0.489529,1625816583.0,4.0
0.489529,1625816583.0,4.0
0.481844,1625816583.0,4.0
0.479283,1625816583.0,4.0
0.472879,1625816583.0,4.0
0.476721,1625816583.0,4.0
0.486967,1625816583.0,4.0
0.497214,1625816583.0,4.0
0.498495,1625816583.0,4.0
0.544603,1625816583.0,4.0
0.538199,1625816583.0,4.0
0.516426,1625816583.0,4.0
0.501056,1625816583.0,4.0
0.493371,1625816583.0,4.0
0.493371,1625816583.0,4.0
0.49081,1625816583.0,4.0
0.49081,1625816583.0,4.0
0.492091,1625816583.0,4.0
0.49081,1625816583.0,4.0
0.489529,1625816583.0,4.0
0.488248,1625816583.0,4.0
0.488248,1625816583.0,4.0
0.488248,1625816583.0,4.0
