HR,start_time_unix,sampling_rate
161.0,1625816593.0,1.0
119.5,1625816593.0,1.0
140.33,1625816593.0,1.0
117.5,1625816593.0,1.0
130.4,1625816593.0,1.0
139.0,1625816593.0,1.0
145.14,1625816593.0,1.0
150.12,1625816593.0,1.0
154.22,1625816593.0,1.0
157.4,1625816593.0,1.0
156.09,1625816593.0,1.0
154.92,1625816593.0,1.0
154.0,1625816593.0,1.0
150.71,1625816593.0,1.0
147.8,1625816593.0,1.0
145.25,1625816593.0,1.0
143.0,1625816593.0,1.0
141.17,1625816593.0,1.0
139.37,1625816593.0,1.0
137.75,1625816593.0,1.0
136.19,1625816593.0,1.0
134.77,1625816593.0,1.0
133.57,1625816593.0,1.0
132.42,1625816593.0,1.0
131.2,1625816593.0,1.0
130.27,1625816593.0,1.0
129.52,1625816593.0,1.0
128.79,1625816593.0,1.0
128.03,1625816593.0,1.0
127.47,1625816593.0,1.0
126.94,1625816593.0,1.0
126.34,1625816593.0,1.0
125.61,1625816593.0,1.0
124.79,1625816593.0,1.0
124.0,1625816593.0,1.0
123.25,1625816593.0,1.0
122.43,1625816593.0,1.0
121.82,1625816593.0,1.0
121.21,1625816593.0,1.0
120.72,1625816593.0,1.0
120.22,1625816593.0,1.0
119.67,1625816593.0,1.0
119.12,1625816593.0,1.0
118.59,1625816593.0,1.0
117.93,1625816593.0,1.0
117.3,1625816593.0,1.0
116.53,1625816593.0,1.0
115.81,1625816593.0,1.0
115.12,1625816593.0,1.0
114.48,1625816593.0,1.0
113.9,1625816593.0,1.0
113.37,1625816593.0,1.0
112.85,1625816593.0,1.0
112.35,1625816593.0,1.0
111.87,1625816593.0,1.0
111.39,1625816593.0,1.0
110.95,1625816593.0,1.0
110.52,1625816593.0,1.0
110.07,1625816593.0,1.0
109.63,1625816593.0,1.0
108.38,1625816593.0,1.0
108.53,1625816593.0,1.0
106.97,1625816593.0,1.0
107.63,1625816593.0,1.0
106.07,1625816593.0,1.0
104.5,1625816593.0,1.0
102.95,1625816593.0,1.0
101.37,1625816593.0,1.0
99.73,1625816593.0,1.0
98.1,1625816593.0,1.0
97.17,1625816593.0,1.0
96.25,1625816593.0,1.0
95.3,1625816593.0,1.0
94.92,1625816593.0,1.0
94.53,1625816593.0,1.0
94.13,1625816593.0,1.0
93.73,1625816593.0,1.0
93.3,1625816593.0,1.0
92.92,1625816593.0,1.0
92.53,1625816593.0,1.0
92.22,1625816593.0,1.0
91.9,1625816593.0,1.0
91.57,1625816593.0,1.0
91.3,1625816593.0,1.0
91.1,1625816593.0,1.0
90.82,1625816593.0,1.0
90.48,1625816593.0,1.0
90.17,1625816593.0,1.0
89.88,1625816593.0,1.0
89.53,1625816593.0,1.0
89.18,1625816593.0,1.0
88.88,1625816593.0,1.0
88.68,1625816593.0,1.0
88.55,1625816593.0,1.0
88.43,1625816593.0,1.0
88.32,1625816593.0,1.0
88.27,1625816593.0,1.0
88.13,1625816593.0,1.0
88.0,1625816593.0,1.0
87.8,1625816593.0,1.0
87.63,1625816593.0,1.0
87.52,1625816593.0,1.0
87.42,1625816593.0,1.0
87.3,1625816593.0,1.0
87.3,1625816593.0,1.0
87.32,1625816593.0,1.0
87.47,1625816593.0,1.0
87.57,1625816593.0,1.0
87.67,1625816593.0,1.0
87.8,1625816593.0,1.0
87.97,1625816593.0,1.0
88.1,1625816593.0,1.0
88.27,1625816593.0,1.0
88.43,1625816593.0,1.0
88.58,1625816593.0,1.0
88.72,1625816593.0,1.0
88.85,1625816593.0,1.0
88.92,1625816593.0,1.0
89.02,1625816593.0,1.0
89.18,1625816593.0,1.0
89.3,1625816593.0,1.0
89.4,1625816593.0,1.0
89.5,1625816593.0,1.0
89.55,1625816593.0,1.0
89.62,1625816593.0,1.0
89.68,1625816593.0,1.0
89.65,1625816593.0,1.0
89.62,1625816593.0,1.0
89.58,1625816593.0,1.0
89.57,1625816593.0,1.0
89.57,1625816593.0,1.0
89.55,1625816593.0,1.0
89.45,1625816593.0,1.0
89.35,1625816593.0,1.0
89.27,1625816593.0,1.0
89.22,1625816593.0,1.0
89.17,1625816593.0,1.0
89.12,1625816593.0,1.0
89.12,1625816593.0,1.0
89.22,1625816593.0,1.0
89.27,1625816593.0,1.0
89.28,1625816593.0,1.0
89.3,1625816593.0,1.0
89.28,1625816593.0,1.0
89.25,1625816593.0,1.0
89.25,1625816593.0,1.0
89.25,1625816593.0,1.0
89.12,1625816593.0,1.0
88.9,1625816593.0,1.0
88.65,1625816593.0,1.0
88.42,1625816593.0,1.0
88.17,1625816593.0,1.0
87.92,1625816593.0,1.0
87.67,1625816593.0,1.0
87.43,1625816593.0,1.0
87.18,1625816593.0,1.0
86.95,1625816593.0,1.0
86.72,1625816593.0,1.0
86.48,1625816593.0,1.0
86.25,1625816593.0,1.0
86.07,1625816593.0,1.0
85.9,1625816593.0,1.0
85.72,1625816593.0,1.0
85.52,1625816593.0,1.0
85.32,1625816593.0,1.0
85.07,1625816593.0,1.0
84.82,1625816593.0,1.0
84.62,1625816593.0,1.0
84.32,1625816593.0,1.0
83.98,1625816593.0,1.0
83.58,1625816593.0,1.0
83.2,1625816593.0,1.0
82.78,1625816593.0,1.0
82.42,1625816593.0,1.0
82.07,1625816593.0,1.0
81.67,1625816593.0,1.0
81.25,1625816593.0,1.0
80.88,1625816593.0,1.0
80.5,1625816593.0,1.0
79.95,1625816593.0,1.0
79.73,1625816593.0,1.0
79.52,1625816593.0,1.0
79.2,1625816593.0,1.0
78.97,1625816593.0,1.0
78.73,1625816593.0,1.0
78.48,1625816593.0,1.0
78.3,1625816593.0,1.0
78.12,1625816593.0,1.0
77.95,1625816593.0,1.0
77.78,1625816593.0,1.0
77.63,1625816593.0,1.0
77.43,1625816593.0,1.0
77.33,1625816593.0,1.0
77.22,1625816593.0,1.0
77.13,1625816593.0,1.0
77.02,1625816593.0,1.0
76.97,1625816593.0,1.0
77.0,1625816593.0,1.0
76.95,1625816593.0,1.0
76.78,1625816593.0,1.0
76.6,1625816593.0,1.0
76.45,1625816593.0,1.0
76.28,1625816593.0,1.0
76.07,1625816593.0,1.0
75.85,1625816593.0,1.0
75.6,1625816593.0,1.0
75.35,1625816593.0,1.0
75.25,1625816593.0,1.0
75.23,1625816593.0,1.0
75.28,1625816593.0,1.0
75.33,1625816593.0,1.0
75.37,1625816593.0,1.0
75.4,1625816593.0,1.0
75.42,1625816593.0,1.0
75.42,1625816593.0,1.0
75.43,1625816593.0,1.0
75.43,1625816593.0,1.0
75.42,1625816593.0,1.0
75.42,1625816593.0,1.0
75.43,1625816593.0,1.0
75.4,1625816593.0,1.0
75.33,1625816593.0,1.0
75.28,1625816593.0,1.0
75.28,1625816593.0,1.0
75.28,1625816593.0,1.0
75.28,1625816593.0,1.0
75.28,1625816593.0,1.0
75.32,1625816593.0,1.0
75.45,1625816593.0,1.0
75.55,1625816593.0,1.0
75.68,1625816593.0,1.0
75.77,1625816593.0,1.0
75.85,1625816593.0,1.0
75.92,1625816593.0,1.0
76.0,1625816593.0,1.0
76.18,1625816593.0,1.0
76.37,1625816593.0,1.0
76.57,1625816593.0,1.0
76.78,1625816593.0,1.0
77.13,1625816593.0,1.0
77.15,1625816593.0,1.0
77.17,1625816593.0,1.0
77.18,1625816593.0,1.0
77.15,1625816593.0,1.0
77.13,1625816593.0,1.0
77.18,1625816593.0,1.0
77.23,1625816593.0,1.0
77.25,1625816593.0,1.0
77.27,1625816593.0,1.0
77.3,1625816593.0,1.0
77.3,1625816593.0,1.0
77.38,1625816593.0,1.0
77.47,1625816593.0,1.0
77.58,1625816593.0,1.0
77.68,1625816593.0,1.0
77.82,1625816593.0,1.0
77.87,1625816593.0,1.0
77.83,1625816593.0,1.0
77.8,1625816593.0,1.0
77.78,1625816593.0,1.0
77.78,1625816593.0,1.0
77.77,1625816593.0,1.0
77.77,1625816593.0,1.0
77.8,1625816593.0,1.0
77.85,1625816593.0,1.0
77.93,1625816593.0,1.0
78.05,1625816593.0,1.0
78.13,1625816593.0,1.0
78.25,1625816593.0,1.0
78.33,1625816593.0,1.0
78.42,1625816593.0,1.0
78.53,1625816593.0,1.0
78.67,1625816593.0,1.0
78.8,1625816593.0,1.0
78.88,1625816593.0,1.0
78.97,1625816593.0,1.0
79.05,1625816593.0,1.0
79.12,1625816593.0,1.0
79.22,1625816593.0,1.0
79.28,1625816593.0,1.0
79.37,1625816593.0,1.0
79.43,1625816593.0,1.0
79.52,1625816593.0,1.0
79.58,1625816593.0,1.0
79.6,1625816593.0,1.0
79.65,1625816593.0,1.0
79.73,1625816593.0,1.0
79.78,1625816593.0,1.0
79.85,1625816593.0,1.0
79.95,1625816593.0,1.0
80.0,1625816593.0,1.0
80.1,1625816593.0,1.0
80.2,1625816593.0,1.0
80.27,1625816593.0,1.0
80.32,1625816593.0,1.0
80.35,1625816593.0,1.0
80.4,1625816593.0,1.0
80.45,1625816593.0,1.0
80.52,1625816593.0,1.0
80.57,1625816593.0,1.0
80.68,1625816593.0,1.0
80.82,1625816593.0,1.0
81.05,1625816593.0,1.0
81.28,1625816593.0,1.0
81.5,1625816593.0,1.0
81.67,1625816593.0,1.0
81.73,1625816593.0,1.0
81.85,1625816593.0,1.0
81.95,1625816593.0,1.0
82.03,1625816593.0,1.0
82.02,1625816593.0,1.0
81.98,1625816593.0,1.0
81.98,1625816593.0,1.0
82.0,1625816593.0,1.0
82.03,1625816593.0,1.0
82.05,1625816593.0,1.0
82.08,1625816593.0,1.0
82.08,1625816593.0,1.0
82.12,1625816593.0,1.0
82.15,1625816593.0,1.0
82.25,1625816593.0,1.0
82.37,1625816593.0,1.0
82.48,1625816593.0,1.0
82.58,1625816593.0,1.0
82.68,1625816593.0,1.0
82.77,1625816593.0,1.0
82.8,1625816593.0,1.0
82.83,1625816593.0,1.0
82.83,1625816593.0,1.0
82.82,1625816593.0,1.0
82.8,1625816593.0,1.0
82.77,1625816593.0,1.0
82.72,1625816593.0,1.0
82.68,1625816593.0,1.0
82.68,1625816593.0,1.0
82.63,1625816593.0,1.0
82.57,1625816593.0,1.0
82.52,1625816593.0,1.0
82.43,1625816593.0,1.0
82.37,1625816593.0,1.0
82.33,1625816593.0,1.0
82.35,1625816593.0,1.0
82.37,1625816593.0,1.0
82.37,1625816593.0,1.0
82.42,1625816593.0,1.0
82.47,1625816593.0,1.0
82.48,1625816593.0,1.0
82.47,1625816593.0,1.0
82.43,1625816593.0,1.0
82.38,1625816593.0,1.0
82.35,1625816593.0,1.0
82.33,1625816593.0,1.0
82.3,1625816593.0,1.0
82.27,1625816593.0,1.0
82.23,1625816593.0,1.0
82.2,1625816593.0,1.0
82.12,1625816593.0,1.0
82.05,1625816593.0,1.0
82.0,1625816593.0,1.0
81.93,1625816593.0,1.0
81.8,1625816593.0,1.0
81.67,1625816593.0,1.0
81.6,1625816593.0,1.0
81.5,1625816593.0,1.0
81.4,1625816593.0,1.0
81.3,1625816593.0,1.0
81.28,1625816593.0,1.0
81.23,1625816593.0,1.0
81.2,1625816593.0,1.0
81.17,1625816593.0,1.0
81.27,1625816593.0,1.0
81.38,1625816593.0,1.0
81.47,1625816593.0,1.0
81.53,1625816593.0,1.0
81.53,1625816593.0,1.0
81.52,1625816593.0,1.0
81.47,1625816593.0,1.0
81.42,1625816593.0,1.0
81.35,1625816593.0,1.0
81.28,1625816593.0,1.0
81.17,1625816593.0,1.0
81.07,1625816593.0,1.0
80.98,1625816593.0,1.0
80.9,1625816593.0,1.0
80.83,1625816593.0,1.0
80.77,1625816593.0,1.0
