ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-41,25,46,1625816584.0,32.000000
-40,27,45,1625816584.0,32.000000
-39,26,46,1625816584.0,32.000000
-43,25,45,1625816584.0,32.000000
-44,24,44,1625816584.0,32.000000
-46,22,40,1625816584.0,32.000000
-45,21,43,1625816584.0,32.000000
-45,22,42,1625816584.0,32.000000
-48,22,41,1625816584.0,32.000000
-48,22,40,1625816584.0,32.000000
-51,24,37,1625816584.0,32.000000
-48,22,38,1625816584.0,32.000000
-47,22,38,1625816584.0,32.000000
-50,21,39,1625816584.0,32.000000
-48,18,41,1625816584.0,32.000000
-48,17,42,1625816584.0,32.000000
-48,14,43,1625816584.0,32.000000
-49,12,43,1625816584.0,32.000000
-49,9,43,1625816584.0,32.000000
-50,9,43,1625816584.0,32.000000
-53,15,38,1625816584.0,32.000000
-50,14,40,1625816584.0,32.000000
-53,17,38,1625816584.0,32.000000
-48,22,38,1625816584.0,32.000000
-52,18,43,1625816584.0,32.000000
-59,17,29,1625816584.0,32.000000
-40,-1,37,1625816584.0,32.000000
-61,9,60,1625816584.0,32.000000
-34,12,55,1625816584.0,32.000000
-50,20,45,1625816584.0,32.000000
-51,15,38,1625816584.0,32.000000
-49,15,44,1625816584.0,32.000000
-48,13,46,1625816584.0,32.000000
-50,11,43,1625816584.0,32.000000
-51,10,41,1625816584.0,32.000000
-53,13,39,1625816584.0,32.000000
-52,16,42,1625816584.0,32.000000
-50,13,40,1625816584.0,32.000000
-53,15,37,1625816584.0,32.000000
-50,17,37,1625816584.0,32.000000
-54,17,37,1625816584.0,32.000000
-54,15,37,1625816584.0,32.000000
-51,15,38,1625816584.0,32.000000
-52,19,37,1625816584.0,32.000000
-50,19,37,1625816584.0,32.000000
-55,20,38,1625816584.0,32.000000
-53,16,40,1625816584.0,32.000000
-56,20,44,1625816584.0,32.000000
-44,16,39,1625816584.0,32.000000
-57,21,41,1625816584.0,32.000000
-46,21,43,1625816584.0,32.000000
-52,20,43,1625816584.0,32.000000
-44,23,43,1625816584.0,32.000000
-41,24,44,1625816584.0,32.000000
-43,27,45,1625816584.0,32.000000
-40,27,44,1625816584.0,32.000000
-40,28,45,1625816584.0,32.000000
-36,29,46,1625816584.0,32.000000
-34,30,47,1625816584.0,32.000000
-34,31,48,1625816584.0,32.000000
-31,32,48,1625816584.0,32.000000
-31,34,48,1625816584.0,32.000000
-30,34,47,1625816584.0,32.000000
-29,35,47,1625816584.0,32.000000
-29,36,47,1625816584.0,32.000000
-26,38,47,1625816584.0,32.000000
-26,38,47,1625816584.0,32.000000
-29,36,47,1625816584.0,32.000000
-27,36,48,1625816584.0,32.000000
-27,36,48,1625816584.0,32.000000
-27,38,47,1625816584.0,32.000000
-26,38,47,1625816584.0,32.000000
-26,38,47,1625816584.0,32.000000
-25,38,47,1625816584.0,32.000000
-25,38,47,1625816584.0,32.000000
-24,38,47,1625816584.0,32.000000
-25,38,48,1625816584.0,32.000000
-25,38,47,1625816584.0,32.000000
-26,39,46,1625816584.0,32.000000
-26,39,46,1625816584.0,32.000000
-25,39,46,1625816584.0,32.000000
-25,39,46,1625816584.0,32.000000
-26,39,45,1625816584.0,32.000000
-26,40,45,1625816584.0,32.000000
-25,39,46,1625816584.0,32.000000
-25,39,46,1625816584.0,32.000000
-25,39,46,1625816584.0,32.000000
-24,40,45,1625816584.0,32.000000
-24,40,46,1625816584.0,32.000000
-24,40,46,1625816584.0,32.000000
-24,41,45,1625816584.0,32.000000
-24,41,45,1625816584.0,32.000000
-25,40,46,1625816584.0,32.000000
-25,40,46,1625816584.0,32.000000
-24,40,46,1625816584.0,32.000000
-24,40,45,1625816584.0,32.000000
-24,41,45,1625816584.0,32.000000
-25,40,45,1625816584.0,32.000000
-24,40,45,1625816584.0,32.000000
-25,40,46,1625816584.0,32.000000
-27,40,45,1625816584.0,32.000000
-26,41,45,1625816584.0,32.000000
-24,41,45,1625816584.0,32.000000
-26,40,44,1625816584.0,32.000000
-24,41,45,1625816584.0,32.000000
-24,42,44,1625816584.0,32.000000
-24,42,44,1625816584.0,32.000000
-28,40,44,1625816584.0,32.000000
-28,39,45,1625816584.0,32.000000
-24,41,45,1625816584.0,32.000000
-22,43,44,1625816584.0,32.000000
-22,43,44,1625816584.0,32.000000
-21,43,44,1625816584.0,32.000000
-21,44,44,1625816584.0,32.000000
-17,44,45,1625816584.0,32.000000
-17,45,45,1625816584.0,32.000000
-16,45,45,1625816584.0,32.000000
-15,46,45,1625816584.0,32.000000
-16,46,44,1625816584.0,32.000000
-10,47,43,1625816584.0,32.000000
-11,46,43,1625816584.0,32.000000
-11,47,43,1625816584.0,32.000000
-10,47,43,1625816584.0,32.000000
-10,47,43,1625816584.0,32.000000
-11,47,43,1625816584.0,32.000000
-10,47,44,1625816584.0,32.000000
-9,47,43,1625816584.0,32.000000
-10,48,42,1625816584.0,32.000000
-10,49,41,1625816584.0,32.000000
-10,48,42,1625816584.0,32.000000
-11,48,42,1625816584.0,32.000000
-11,48,42,1625816584.0,32.000000
-12,48,42,1625816584.0,32.000000
-11,47,43,1625816584.0,32.000000
-13,48,43,1625816584.0,32.000000
-14,48,43,1625816584.0,32.000000
-14,47,43,1625816584.0,32.000000
-14,47,43,1625816584.0,32.000000
-16,47,43,1625816584.0,32.000000
-13,46,44,1625816584.0,32.000000
-14,46,44,1625816584.0,32.000000
-16,46,43,1625816584.0,32.000000
-16,46,43,1625816584.0,32.000000
-16,45,43,1625816584.0,32.000000
-16,45,44,1625816584.0,32.000000
-15,44,44,1625816584.0,32.000000
-24,45,44,1625816584.0,32.000000
-20,44,44,1625816584.0,32.000000
-18,44,44,1625816584.0,32.000000
-20,44,43,1625816584.0,32.000000
-19,44,44,1625816584.0,32.000000
-22,43,44,1625816584.0,32.000000
-21,44,44,1625816584.0,32.000000
-21,44,44,1625816584.0,32.000000
-20,45,44,1625816584.0,32.000000
-18,45,43,1625816584.0,32.000000
-19,44,43,1625816584.0,32.000000
-17,44,45,1625816584.0,32.000000
-18,44,45,1625816584.0,32.000000
-20,44,45,1625816584.0,32.000000
-20,44,45,1625816584.0,32.000000
-20,45,44,1625816584.0,32.000000
-16,45,45,1625816584.0,32.000000
-14,45,45,1625816584.0,32.000000
-12,47,43,1625816584.0,32.000000
-11,48,42,1625816584.0,32.000000
-9,46,44,1625816584.0,32.000000
-10,45,45,1625816584.0,32.000000
-10,44,45,1625816584.0,32.000000
-11,46,44,1625816584.0,32.000000
