HR,start_time_unix,sampling_rate
67.0,1625816594.0,1.0
73.5,1625816594.0,1.0
73.67,1625816594.0,1.0
76.0,1625816594.0,1.0
73.0,1625816594.0,1.0
71.0,1625816594.0,1.0
69.57,1625816594.0,1.0
70.5,1625816594.0,1.0
71.22,1625816594.0,1.0
71.7,1625816594.0,1.0
72.09,1625816594.0,1.0
72.5,1625816594.0,1.0
72.31,1625816594.0,1.0
71.93,1625816594.0,1.0
71.4,1625816594.0,1.0
71.12,1625816594.0,1.0
70.88,1625816594.0,1.0
70.67,1625816594.0,1.0
70.32,1625816594.0,1.0
70.05,1625816594.0,1.0
69.9,1625816594.0,1.0
69.64,1625816594.0,1.0
69.3,1625816594.0,1.0
69.04,1625816594.0,1.0
68.76,1625816594.0,1.0
68.73,1625816594.0,1.0
68.7,1625816594.0,1.0
68.75,1625816594.0,1.0
68.93,1625816594.0,1.0
69.13,1625816594.0,1.0
69.29,1625816594.0,1.0
69.44,1625816594.0,1.0
69.61,1625816594.0,1.0
69.82,1625816594.0,1.0
70.0,1625816594.0,1.0
70.14,1625816594.0,1.0
70.27,1625816594.0,1.0
70.39,1625816594.0,1.0
70.54,1625816594.0,1.0
70.7,1625816594.0,1.0
70.85,1625816594.0,1.0
71.0,1625816594.0,1.0
71.14,1625816594.0,1.0
71.32,1625816594.0,1.0
71.53,1625816594.0,1.0
71.72,1625816594.0,1.0
71.91,1625816594.0,1.0
72.12,1625816594.0,1.0
72.33,1625816594.0,1.0
72.52,1625816594.0,1.0
72.73,1625816594.0,1.0
72.92,1625816594.0,1.0
73.13,1625816594.0,1.0
73.37,1625816594.0,1.0
73.64,1625816594.0,1.0
73.91,1625816594.0,1.0
74.14,1625816594.0,1.0
74.34,1625816594.0,1.0
74.51,1625816594.0,1.0
74.65,1625816594.0,1.0
74.85,1625816594.0,1.0
74.9,1625816594.0,1.0
75.03,1625816594.0,1.0
75.03,1625816594.0,1.0
75.4,1625816594.0,1.0
75.78,1625816594.0,1.0
76.18,1625816594.0,1.0
76.35,1625816594.0,1.0
76.53,1625816594.0,1.0
76.72,1625816594.0,1.0
76.88,1625816594.0,1.0
76.98,1625816594.0,1.0
77.18,1625816594.0,1.0
77.32,1625816594.0,1.0
77.52,1625816594.0,1.0
77.65,1625816594.0,1.0
77.8,1625816594.0,1.0
77.82,1625816594.0,1.0
77.9,1625816594.0,1.0
77.98,1625816594.0,1.0
78.03,1625816594.0,1.0
78.17,1625816594.0,1.0
78.47,1625816594.0,1.0
78.73,1625816594.0,1.0
79.0,1625816594.0,1.0
79.17,1625816594.0,1.0
79.35,1625816594.0,1.0
79.48,1625816594.0,1.0
79.55,1625816594.0,1.0
79.58,1625816594.0,1.0
79.63,1625816594.0,1.0
79.67,1625816594.0,1.0
79.7,1625816594.0,1.0
79.72,1625816594.0,1.0
79.75,1625816594.0,1.0
79.82,1625816594.0,1.0
79.9,1625816594.0,1.0
79.98,1625816594.0,1.0
80.07,1625816594.0,1.0
80.12,1625816594.0,1.0
80.17,1625816594.0,1.0
80.22,1625816594.0,1.0
80.27,1625816594.0,1.0
80.28,1625816594.0,1.0
80.27,1625816594.0,1.0
80.25,1625816594.0,1.0
80.2,1625816594.0,1.0
80.13,1625816594.0,1.0
80.03,1625816594.0,1.0
79.92,1625816594.0,1.0
79.8,1625816594.0,1.0
79.68,1625816594.0,1.0
79.57,1625816594.0,1.0
79.43,1625816594.0,1.0
79.3,1625816594.0,1.0
79.23,1625816594.0,1.0
79.2,1625816594.0,1.0
79.2,1625816594.0,1.0
79.25,1625816594.0,1.0
79.3,1625816594.0,1.0
79.42,1625816594.0,1.0
79.53,1625816594.0,1.0
79.65,1625816594.0,1.0
79.73,1625816594.0,1.0
79.68,1625816594.0,1.0
79.58,1625816594.0,1.0
79.45,1625816594.0,1.0
79.28,1625816594.0,1.0
79.1,1625816594.0,1.0
78.93,1625816594.0,1.0
78.8,1625816594.0,1.0
78.75,1625816594.0,1.0
78.72,1625816594.0,1.0
78.85,1625816594.0,1.0
78.98,1625816594.0,1.0
79.17,1625816594.0,1.0
79.37,1625816594.0,1.0
79.73,1625816594.0,1.0
80.1,1625816594.0,1.0
80.45,1625816594.0,1.0
80.8,1625816594.0,1.0
81.17,1625816594.0,1.0
81.37,1625816594.0,1.0
81.62,1625816594.0,1.0
81.87,1625816594.0,1.0
82.08,1625816594.0,1.0
82.25,1625816594.0,1.0
