ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-30,-47,29,1623718794.0,32.000000
-34,-49,24,1623718794.0,32.000000
-34,-51,26,1623718794.0,32.000000
-31,-51,26,1623718794.0,32.000000
-29,-52,25,1623718794.0,32.000000
-32,-50,27,1623718794.0,32.000000
-31,-46,29,1623718794.0,32.000000
-33,-43,29,1623718794.0,32.000000
-32,-47,27,1623718794.0,32.000000
-32,-46,23,1623718794.0,32.000000
-34,-44,23,1623718794.0,32.000000
-40,-44,21,1623718794.0,32.000000
-40,-50,16,1623718794.0,32.000000
-31,-49,23,1623718794.0,32.000000
-19,-48,30,1623718794.0,32.000000
-15,-51,37,1623718794.0,32.000000
-2,-51,43,1623718794.0,32.000000
9,-48,48,1623718794.0,32.000000
14,-42,55,1623718794.0,32.000000
5,-45,50,1623718794.0,32.000000
1,-42,45,1623718794.0,32.000000
0,-40,46,1623718794.0,32.000000
7,-41,45,1623718794.0,32.000000
4,-42,39,1623718794.0,32.000000
4,-44,42,1623718794.0,32.000000
0,-44,40,1623718794.0,32.000000
1,-43,39,1623718794.0,32.000000
-2,-44,41,1623718794.0,32.000000
1,-41,42,1623718794.0,32.000000
4,-39,43,1623718794.0,32.000000
4,-36,44,1623718794.0,32.000000
7,-39,45,1623718794.0,32.000000
16,-40,40,1623718794.0,32.000000
22,-38,38,1623718794.0,32.000000
23,-38,37,1623718794.0,32.000000
17,-34,39,1623718794.0,32.000000
6,-28,51,1623718794.0,32.000000
4,-28,55,1623718794.0,32.000000
-1,-25,55,1623718794.0,32.000000
-14,-22,47,1623718794.0,32.000000
-19,-17,60,1623718794.0,32.000000
-19,-18,67,1623718794.0,32.000000
-18,-15,62,1623718794.0,32.000000
-28,-7,80,1623718794.0,32.000000
-18,-7,73,1623718794.0,32.000000
-18,-2,72,1623718794.0,32.000000
-21,-6,77,1623718794.0,32.000000
-12,-4,73,1623718794.0,32.000000
-11,-4,70,1623718794.0,32.000000
-12,-4,61,1623718794.0,32.000000
-11,-4,60,1623718794.0,32.000000
-9,-2,64,1623718794.0,32.000000
-10,-4,64,1623718794.0,32.000000
-11,-5,62,1623718794.0,32.000000
-17,-4,64,1623718794.0,32.000000
-22,-4,64,1623718794.0,32.000000
-22,-5,62,1623718794.0,32.000000
-20,-4,59,1623718794.0,32.000000
-23,-4,60,1623718794.0,32.000000
-23,-5,59,1623718794.0,32.000000
-22,-5,57,1623718794.0,32.000000
-23,-5,59,1623718794.0,32.000000
-20,-5,60,1623718794.0,32.000000
-19,-4,61,1623718794.0,32.000000
-20,-3,61,1623718794.0,32.000000
-21,-4,59,1623718794.0,32.000000
-21,-4,59,1623718794.0,32.000000
-20,-3,60,1623718794.0,32.000000
-21,-3,60,1623718794.0,32.000000
-22,-3,60,1623718794.0,32.000000
-21,-4,61,1623718794.0,32.000000
-21,-4,60,1623718794.0,32.000000
-22,-3,59,1623718794.0,32.000000
-22,-2,60,1623718794.0,32.000000
-21,-3,60,1623718794.0,32.000000
-22,-3,60,1623718794.0,32.000000
-22,-3,60,1623718794.0,32.000000
-21,-3,60,1623718794.0,32.000000
-23,-4,60,1623718794.0,32.000000
-24,-4,60,1623718794.0,32.000000
-26,-5,61,1623718794.0,32.000000
-27,-6,61,1623718794.0,32.000000
-35,-9,62,1623718794.0,32.000000
-33,-7,67,1623718794.0,32.000000
-37,-7,59,1623718794.0,32.000000
-40,-9,55,1623718794.0,32.000000
-24,-5,57,1623718794.0,32.000000
-26,-8,56,1623718794.0,32.000000
-25,-9,61,1623718794.0,32.000000
-33,-7,55,1623718794.0,32.000000
-33,-11,57,1623718794.0,32.000000
-25,-11,57,1623718794.0,32.000000
-24,-11,55,1623718794.0,32.000000
-28,-10,50,1623718794.0,32.000000
-41,-12,37,1623718794.0,32.000000
-56,-9,26,1623718794.0,32.000000
-49,-5,32,1623718794.0,32.000000
-50,-3,33,1623718794.0,32.000000
-47,-1,36,1623718794.0,32.000000
-50,5,36,1623718794.0,32.000000
-50,5,36,1623718794.0,32.000000
-49,6,38,1623718794.0,32.000000
-52,4,37,1623718794.0,32.000000
-56,2,37,1623718794.0,32.000000
-61,1,34,1623718794.0,32.000000
-59,-4,31,1623718794.0,32.000000
-60,-5,31,1623718794.0,32.000000
-55,-5,30,1623718794.0,32.000000
-55,-4,30,1623718794.0,32.000000
-55,-3,31,1623718794.0,32.000000
-56,-4,34,1623718794.0,32.000000
-57,-7,31,1623718794.0,32.000000
-57,-7,30,1623718794.0,32.000000
-57,-9,29,1623718794.0,32.000000
-59,-9,29,1623718794.0,32.000000
-59,-7,27,1623718794.0,32.000000
-60,-8,26,1623718794.0,32.000000
-57,-9,26,1623718794.0,32.000000
-63,-10,26,1623718794.0,32.000000
-57,-10,22,1623718794.0,32.000000
-55,-9,24,1623718794.0,32.000000
-57,-9,27,1623718794.0,32.000000
-59,-8,26,1623718794.0,32.000000
-55,-8,26,1623718794.0,32.000000
-59,-6,20,1623718794.0,32.000000
-63,-8,18,1623718794.0,32.000000
-58,-14,33,1623718794.0,32.000000
-59,-13,30,1623718794.0,32.000000
-63,-14,13,1623718794.0,32.000000
-61,-13,13,1623718794.0,32.000000
-65,-5,36,1623718794.0,32.000000
-60,-4,24,1623718794.0,32.000000
-63,-9,15,1623718794.0,32.000000
-66,-13,26,1623718794.0,32.000000
-61,-19,13,1623718794.0,32.000000
-61,-17,7,1623718794.0,32.000000
