HR,start_time_unix,sampling_rate
61.0,1623718801.0,1.0
61.0,1623718801.0,1.0
61.0,1623718801.0,1.0
60.75,1623718801.0,1.0
63.8,1623718801.0,1.0
68.0,1623718801.0,1.0
71.0,1623718801.0,1.0
73.25,1623718801.0,1.0
75.0,1623718801.0,1.0
76.1,1623718801.0,1.0
76.82,1623718801.0,1.0
77.5,1623718801.0,1.0
78.0,1623718801.0,1.0
78.43,1623718801.0,1.0
78.87,1623718801.0,1.0
79.25,1623718801.0,1.0
79.59,1623718801.0,1.0
79.89,1623718801.0,1.0
80.32,1623718801.0,1.0
80.7,1623718801.0,1.0
81.14,1623718801.0,1.0
81.55,1623718801.0,1.0
81.91,1623718801.0,1.0
82.25,1623718801.0,1.0
82.56,1623718801.0,1.0
82.88,1623718801.0,1.0
83.22,1623718801.0,1.0
83.46,1623718801.0,1.0
83.66,1623718801.0,1.0
83.87,1623718801.0,1.0
84.16,1623718801.0,1.0
84.44,1623718801.0,1.0
84.73,1623718801.0,1.0
85.03,1623718801.0,1.0
85.31,1623718801.0,1.0
85.44,1623718801.0,1.0
85.57,1623718801.0,1.0
85.68,1623718801.0,1.0
85.72,1623718801.0,1.0
85.75,1623718801.0,1.0
85.78,1623718801.0,1.0
85.83,1623718801.0,1.0
85.88,1623718801.0,1.0
85.91,1623718801.0,1.0
85.98,1623718801.0,1.0
86.02,1623718801.0,1.0
86.11,1623718801.0,1.0
86.23,1623718801.0,1.0
86.37,1623718801.0,1.0
86.5,1623718801.0,1.0
86.65,1623718801.0,1.0
86.81,1623718801.0,1.0
86.87,1623718801.0,1.0
86.93,1623718801.0,1.0
86.98,1623718801.0,1.0
87.04,1623718801.0,1.0
87.12,1623718801.0,1.0
87.1,1623718801.0,1.0
87.12,1623718801.0,1.0
87.17,1623718801.0,1.0
87.65,1623718801.0,1.0
88.15,1623718801.0,1.0
88.67,1623718801.0,1.0
89.18,1623718801.0,1.0
89.42,1623718801.0,1.0
89.43,1623718801.0,1.0
89.45,1623718801.0,1.0
