TEMP,start_time_unix,sampling_rate
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.47,1623718794.0,4.0
31.47,1623718794.0,4.0
31.47,1623718794.0,4.0
31.47,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.49,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.51,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.53,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.55,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.57,1623718794.0,4.0
31.59,1623718794.0,4.0
31.59,1623718794.0,4.0
