HR,start_time_unix,sampling_rate
76.0,1624275817.0,1.0
71.5,1624275817.0,1.0
68.0,1624275817.0,1.0
71.75,1624275817.0,1.0
74.0,1624275817.0,1.0
75.5,1624275817.0,1.0
76.57,1624275817.0,1.0
77.38,1624275817.0,1.0
77.33,1624275817.0,1.0
77.3,1624275817.0,1.0
77.27,1624275817.0,1.0
77.25,1624275817.0,1.0
77.23,1624275817.0,1.0
77.14,1624275817.0,1.0
77.0,1624275817.0,1.0
76.88,1624275817.0,1.0
76.76,1624275817.0,1.0
76.67,1624275817.0,1.0
76.58,1624275817.0,1.0
76.5,1624275817.0,1.0
76.43,1624275817.0,1.0
76.36,1624275817.0,1.0
76.35,1624275817.0,1.0
76.33,1624275817.0,1.0
76.32,1624275817.0,1.0
76.35,1624275817.0,1.0
76.37,1624275817.0,1.0
76.39,1624275817.0,1.0
76.38,1624275817.0,1.0
76.33,1624275817.0,1.0
76.29,1624275817.0,1.0
76.25,1624275817.0,1.0
76.21,1624275817.0,1.0
76.18,1624275817.0,1.0
76.14,1624275817.0,1.0
76.11,1624275817.0,1.0
76.08,1624275817.0,1.0
76.08,1624275817.0,1.0
76.08,1624275817.0,1.0
76.05,1624275817.0,1.0
76.02,1624275817.0,1.0
75.98,1624275817.0,1.0
75.91,1624275817.0,1.0
75.84,1624275817.0,1.0
75.8,1624275817.0,1.0
75.78,1624275817.0,1.0
75.74,1624275817.0,1.0
75.73,1624275817.0,1.0
75.73,1624275817.0,1.0
75.78,1624275817.0,1.0
75.84,1624275817.0,1.0
75.88,1624275817.0,1.0
75.92,1624275817.0,1.0
75.96,1624275817.0,1.0
76.04,1624275817.0,1.0
76.12,1624275817.0,1.0
76.21,1624275817.0,1.0
76.29,1624275817.0,1.0
76.37,1624275817.0,1.0
76.48,1624275817.0,1.0
76.63,1624275817.0,1.0
76.92,1624275817.0,1.0
77.3,1624275817.0,1.0
77.3,1624275817.0,1.0
77.27,1624275817.0,1.0
77.22,1624275817.0,1.0
77.15,1624275817.0,1.0
77.05,1624275817.0,1.0
77.03,1624275817.0,1.0
77.02,1624275817.0,1.0
76.98,1624275817.0,1.0
76.97,1624275817.0,1.0
76.95,1624275817.0,1.0
76.95,1624275817.0,1.0
76.97,1624275817.0,1.0
76.97,1624275817.0,1.0
76.97,1624275817.0,1.0
76.95,1624275817.0,1.0
76.95,1624275817.0,1.0
76.95,1624275817.0,1.0
76.95,1624275817.0,1.0
76.97,1624275817.0,1.0
76.98,1624275817.0,1.0
