HR,start_time_unix,sampling_rate
49.0,1624275814.0,1.0
64.5,1624275814.0,1.0
69.0,1624275814.0,1.0
71.25,1624275814.0,1.0
74.0,1624275814.0,1.0
74.67,1624275814.0,1.0
75.0,1624275814.0,1.0
75.12,1624275814.0,1.0
75.22,1624275814.0,1.0
75.3,1624275814.0,1.0
75.36,1624275814.0,1.0
75.42,1624275814.0,1.0
75.54,1624275814.0,1.0
75.71,1624275814.0,1.0
75.87,1624275814.0,1.0
75.94,1624275814.0,1.0
76.0,1624275814.0,1.0
76.0,1624275814.0,1.0
76.0,1624275814.0,1.0
76.0,1624275814.0,1.0
76.0,1624275814.0,1.0
76.0,1624275814.0,1.0
76.0,1624275814.0,1.0
76.04,1624275814.0,1.0
76.04,1624275814.0,1.0
76.0,1624275814.0,1.0
75.96,1624275814.0,1.0
75.96,1624275814.0,1.0
75.93,1624275814.0,1.0
75.93,1624275814.0,1.0
76.0,1624275814.0,1.0
76.06,1624275814.0,1.0
76.12,1624275814.0,1.0
76.12,1624275814.0,1.0
76.11,1624275814.0,1.0
76.14,1624275814.0,1.0
76.16,1624275814.0,1.0
76.16,1624275814.0,1.0
76.15,1624275814.0,1.0
76.15,1624275814.0,1.0
76.15,1624275814.0,1.0
76.14,1624275814.0,1.0
76.12,1624275814.0,1.0
76.07,1624275814.0,1.0
76.02,1624275814.0,1.0
75.96,1624275814.0,1.0
75.89,1624275814.0,1.0
75.83,1624275814.0,1.0
75.8,1624275814.0,1.0
75.76,1624275814.0,1.0
75.75,1624275814.0,1.0
75.75,1624275814.0,1.0
75.77,1624275814.0,1.0
75.83,1624275814.0,1.0
75.91,1624275814.0,1.0
75.93,1624275814.0,1.0
75.96,1624275814.0,1.0
76.03,1624275814.0,1.0
76.14,1624275814.0,1.0
76.22,1624275814.0,1.0
76.75,1624275814.0,1.0
76.77,1624275814.0,1.0
76.9,1624275814.0,1.0
77.02,1624275814.0,1.0
77.0,1624275814.0,1.0
77.08,1624275814.0,1.0
77.17,1624275814.0,1.0
77.25,1624275814.0,1.0
77.32,1624275814.0,1.0
77.35,1624275814.0,1.0
77.37,1624275814.0,1.0
77.37,1624275814.0,1.0
77.35,1624275814.0,1.0
77.32,1624275814.0,1.0
77.28,1624275814.0,1.0
77.27,1624275814.0,1.0
77.25,1624275814.0,1.0
77.25,1624275814.0,1.0
77.25,1624275814.0,1.0
77.25,1624275814.0,1.0
77.25,1624275814.0,1.0
77.23,1624275814.0,1.0
77.22,1624275814.0,1.0
77.2,1624275814.0,1.0
77.2,1624275814.0,1.0
77.23,1624275814.0,1.0
77.27,1624275814.0,1.0
77.28,1624275814.0,1.0
77.3,1624275814.0,1.0
77.3,1624275814.0,1.0
77.27,1624275814.0,1.0
77.27,1624275814.0,1.0
77.3,1624275814.0,1.0
77.37,1624275814.0,1.0
77.43,1624275814.0,1.0
77.48,1624275814.0,1.0
77.5,1624275814.0,1.0
77.53,1624275814.0,1.0
77.53,1624275814.0,1.0
77.52,1624275814.0,1.0
77.48,1624275814.0,1.0
77.45,1624275814.0,1.0
77.43,1624275814.0,1.0
77.43,1624275814.0,1.0
77.43,1624275814.0,1.0
77.45,1624275814.0,1.0
77.43,1624275814.0,1.0
77.42,1624275814.0,1.0
77.38,1624275814.0,1.0
77.35,1624275814.0,1.0
77.3,1624275814.0,1.0
77.22,1624275814.0,1.0
77.12,1624275814.0,1.0
77.0,1624275814.0,1.0
76.9,1624275814.0,1.0
76.85,1624275814.0,1.0
76.8,1624275814.0,1.0
76.73,1624275814.0,1.0
76.6,1624275814.0,1.0
76.52,1624275814.0,1.0
76.43,1624275814.0,1.0
76.42,1624275814.0,1.0
