ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-24,7,59,1624275807.0,32.000000
-25,6,60,1624275807.0,32.000000
-25,6,60,1624275807.0,32.000000
-25,6,59,1624275807.0,32.000000
-23,7,59,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-23,6,60,1624275807.0,32.000000
-23,6,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-24,6,60,1624275807.0,32.000000
-23,6,61,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-23,8,60,1624275807.0,32.000000
-24,8,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-21,8,61,1624275807.0,32.000000
-22,9,59,1624275807.0,32.000000
-24,9,58,1624275807.0,32.000000
-25,8,57,1624275807.0,32.000000
-27,6,59,1624275807.0,32.000000
-26,6,58,1624275807.0,32.000000
-24,6,60,1624275807.0,32.000000
-24,7,60,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-24,8,60,1624275807.0,32.000000
-24,8,59,1624275807.0,32.000000
-23,7,59,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-23,7,59,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-23,7,59,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,6,61,1624275807.0,32.000000
-23,6,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,7,61,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,6,61,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-21,7,60,1624275807.0,32.000000
-21,7,60,1624275807.0,32.000000
-21,7,60,1624275807.0,32.000000
-22,8,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-21,6,60,1624275807.0,32.000000
-21,6,61,1624275807.0,32.000000
-23,6,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,7,61,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,7,61,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-21,7,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-23,6,60,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-23,6,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-23,7,59,1624275807.0,32.000000
-23,7,60,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-23,6,63,1624275807.0,32.000000
-25,5,64,1624275807.0,32.000000
-23,7,59,1624275807.0,32.000000
-19,8,57,1624275807.0,32.000000
-20,7,59,1624275807.0,32.000000
-21,7,58,1624275807.0,32.000000
-22,6,56,1624275807.0,32.000000
-23,7,59,1624275807.0,32.000000
-23,7,63,1624275807.0,32.000000
-23,7,61,1624275807.0,32.000000
-25,7,60,1624275807.0,32.000000
-26,7,60,1624275807.0,32.000000
-24,7,61,1624275807.0,32.000000
-22,7,60,1624275807.0,32.000000
-22,6,60,1624275807.0,32.000000
