EDA,start_time_unix,sampling_rate
0.0,1625853039.0,4.0
0.115327,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.16402,1625853039.0,4.0
0.16402,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.166583,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.16402,1625853039.0,4.0
0.16402,1625853039.0,4.0
0.162739,1625853039.0,4.0
0.16402,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.162739,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.161457,1625853039.0,4.0
0.162739,1625853039.0,4.0
0.162739,1625853039.0,4.0
0.162739,1625853039.0,4.0
0.161457,1625853039.0,4.0
0.162739,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.161457,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.158895,1625853039.0,4.0
0.157613,1625853039.0,4.0
0.158895,1625853039.0,4.0
0.158895,1625853039.0,4.0
0.157613,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.158895,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.158895,1625853039.0,4.0
0.165302,1625853039.0,4.0
0.161457,1625853039.0,4.0
0.161457,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.156332,1625853039.0,4.0
0.157613,1625853039.0,4.0
0.158895,1625853039.0,4.0
0.161457,1625853039.0,4.0
0.160176,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.15505,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.153769,1625853039.0,4.0
0.151206,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.151206,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.152488,1625853039.0,4.0
0.153769,1625853039.0,4.0
