EDA,start_time_unix,sampling_rate
0.0,1625853038.0,4.0
0.076847,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.133202,1625853038.0,4.0
0.138325,1625853038.0,4.0
0.140887,1625853038.0,4.0
0.144729,1625853038.0,4.0
0.135764,1625853038.0,4.0
0.130641,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.12936,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.119114,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.119114,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.119114,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.119114,1625853038.0,4.0
0.119114,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.119114,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.119114,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.131921,1625853038.0,4.0
0.130641,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.133202,1625853038.0,4.0
0.131921,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.120394,1625853038.0,4.0
0.089655,1625853038.0,4.0
0.088375,1625853038.0,4.0
0.102463,1625853038.0,4.0
0.108867,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.116552,1625853038.0,4.0
0.117833,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.130641,1625853038.0,4.0
0.12936,1625853038.0,4.0
0.12936,1625853038.0,4.0
0.130641,1625853038.0,4.0
0.12936,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.121675,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.122956,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.124237,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.128079,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.125518,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
0.126798,1625853038.0,4.0
