ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-9,-7,60,1625853038.0,32.000000
-6,-7,62,1625853038.0,32.000000
-9,-9,61,1625853038.0,32.000000
-10,-10,63,1625853038.0,32.000000
-10,-7,62,1625853038.0,32.000000
-13,-6,60,1625853038.0,32.000000
-11,-4,63,1625853038.0,32.000000
-14,-5,58,1625853038.0,32.000000
-14,-4,61,1625853038.0,32.000000
-11,-3,65,1625853038.0,32.000000
-18,-4,61,1625853038.0,32.000000
-11,-4,62,1625853038.0,32.000000
-13,-4,62,1625853038.0,32.000000
-15,-5,61,1625853038.0,32.000000
-16,-5,61,1625853038.0,32.000000
-18,-4,60,1625853038.0,32.000000
-17,-5,61,1625853038.0,32.000000
-15,-5,61,1625853038.0,32.000000
-15,-4,61,1625853038.0,32.000000
-15,-6,62,1625853038.0,32.000000
-15,-5,61,1625853038.0,32.000000
-15,-5,61,1625853038.0,32.000000
-15,-5,61,1625853038.0,32.000000
-15,-6,61,1625853038.0,32.000000
-15,-6,61,1625853038.0,32.000000
-15,-6,61,1625853038.0,32.000000
-18,-4,60,1625853038.0,32.000000
-16,-5,60,1625853038.0,32.000000
-16,-4,61,1625853038.0,32.000000
-16,-5,61,1625853038.0,32.000000
-17,-5,61,1625853038.0,32.000000
-16,-4,61,1625853038.0,32.000000
-18,-4,60,1625853038.0,32.000000
-18,-4,60,1625853038.0,32.000000
-19,-4,60,1625853038.0,32.000000
-18,-5,60,1625853038.0,32.000000
-19,-3,60,1625853038.0,32.000000
-19,-4,60,1625853038.0,32.000000
-20,-4,60,1625853038.0,32.000000
-19,-4,60,1625853038.0,32.000000
-19,-5,60,1625853038.0,32.000000
-18,-5,60,1625853038.0,32.000000
-18,-3,61,1625853038.0,32.000000
-20,-3,61,1625853038.0,32.000000
-19,-4,60,1625853038.0,32.000000
-19,-4,61,1625853038.0,32.000000
-21,-2,61,1625853038.0,32.000000
-18,-5,60,1625853038.0,32.000000
-16,-6,62,1625853038.0,32.000000
-18,-6,60,1625853038.0,32.000000
-21,-5,59,1625853038.0,32.000000
-19,-6,60,1625853038.0,32.000000
-18,-5,60,1625853038.0,32.000000
-19,-6,60,1625853038.0,32.000000
-19,-6,59,1625853038.0,32.000000
-21,-8,59,1625853038.0,32.000000
-21,-8,60,1625853038.0,32.000000
-20,-8,59,1625853038.0,32.000000
-19,-7,61,1625853038.0,32.000000
-19,-7,60,1625853038.0,32.000000
-22,-6,59,1625853038.0,32.000000
-22,-7,59,1625853038.0,32.000000
-24,-8,57,1625853038.0,32.000000
-21,-11,59,1625853038.0,32.000000
-22,-13,57,1625853038.0,32.000000
-20,-15,57,1625853038.0,32.000000
-20,-14,58,1625853038.0,32.000000
-22,-13,57,1625853038.0,32.000000
-22,-11,58,1625853038.0,32.000000
-21,-9,59,1625853038.0,32.000000
-23,-3,61,1625853038.0,32.000000
-28,-7,58,1625853038.0,32.000000
-25,-10,55,1625853038.0,32.000000
-25,-10,58,1625853038.0,32.000000
-27,-10,57,1625853038.0,32.000000
-24,-12,57,1625853038.0,32.000000
-25,-11,59,1625853038.0,32.000000
-32,-14,58,1625853038.0,32.000000
-25,-14,58,1625853038.0,32.000000
-25,-13,56,1625853038.0,32.000000
-18,-14,56,1625853038.0,32.000000
-16,-13,58,1625853038.0,32.000000
-19,-11,57,1625853038.0,32.000000
-23,-15,56,1625853038.0,32.000000
-17,-17,57,1625853038.0,32.000000
-19,-17,58,1625853038.0,32.000000
-17,-15,58,1625853038.0,32.000000
-20,-15,58,1625853038.0,32.000000
-20,-15,59,1625853038.0,32.000000
-22,-15,58,1625853038.0,32.000000
-18,-16,58,1625853038.0,32.000000
-19,-14,58,1625853038.0,32.000000
-19,-15,58,1625853038.0,32.000000
-20,-12,60,1625853038.0,32.000000
-22,-12,59,1625853038.0,32.000000
-21,-13,58,1625853038.0,32.000000
-19,-13,58,1625853038.0,32.000000
-18,-13,58,1625853038.0,32.000000
-21,-13,58,1625853038.0,32.000000
-21,-13,56,1625853038.0,32.000000
-19,-12,58,1625853038.0,32.000000
-24,-13,58,1625853038.0,32.000000
-23,-11,56,1625853038.0,32.000000
-18,-8,57,1625853038.0,32.000000
-21,-10,58,1625853038.0,32.000000
-29,-8,55,1625853038.0,32.000000
-19,-8,59,1625853038.0,32.000000
-30,12,64,1625853038.0,32.000000
-30,-2,58,1625853038.0,32.000000
-18,6,59,1625853038.0,32.000000
-18,8,64,1625853038.0,32.000000
-23,3,59,1625853038.0,32.000000
-19,3,60,1625853038.0,32.000000
-20,4,60,1625853038.0,32.000000
-23,3,60,1625853038.0,32.000000
-21,2,61,1625853038.0,32.000000
-22,7,60,1625853038.0,32.000000
-22,7,60,1625853038.0,32.000000
-21,8,59,1625853038.0,32.000000
-21,11,58,1625853038.0,32.000000
-24,13,56,1625853038.0,32.000000
-25,17,54,1625853038.0,32.000000
-28,17,54,1625853038.0,32.000000
-28,19,53,1625853038.0,32.000000
-32,20,50,1625853038.0,32.000000
-24,8,58,1625853038.0,32.000000
-28,12,56,1625853038.0,32.000000
-31,19,51,1625853038.0,32.000000
-25,21,55,1625853038.0,32.000000
-24,23,54,1625853038.0,32.000000
-25,20,56,1625853038.0,32.000000
-23,18,57,1625853038.0,32.000000
-19,17,58,1625853038.0,32.000000
-20,16,58,1625853038.0,32.000000
-20,15,59,1625853038.0,32.000000
-23,9,58,1625853038.0,32.000000
-22,12,56,1625853038.0,32.000000
-18,28,53,1625853038.0,32.000000
-34,36,44,1625853038.0,32.000000
-35,27,48,1625853038.0,32.000000
-30,18,52,1625853038.0,32.000000
-31,18,51,1625853038.0,32.000000
-34,18,52,1625853038.0,32.000000
-28,18,54,1625853038.0,32.000000
-27,20,54,1625853038.0,32.000000
-27,23,54,1625853038.0,32.000000
-26,21,54,1625853038.0,32.000000
-29,20,52,1625853038.0,32.000000
-33,19,51,1625853038.0,32.000000
-32,18,52,1625853038.0,32.000000
-31,17,53,1625853038.0,32.000000
-30,16,53,1625853038.0,32.000000
-29,16,53,1625853038.0,32.000000
-27,16,55,1625853038.0,32.000000
-26,16,55,1625853038.0,32.000000
-27,17,55,1625853038.0,32.000000
-26,16,57,1625853038.0,32.000000
-27,16,56,1625853038.0,32.000000
-26,18,53,1625853038.0,32.000000
-27,18,52,1625853038.0,32.000000
-29,15,53,1625853038.0,32.000000
-28,16,55,1625853038.0,32.000000
-28,16,54,1625853038.0,32.000000
-27,18,55,1625853038.0,32.000000
