HR,start_time_unix,sampling_rate
57.0,1629792928.0,1.0
56.5,1629792928.0,1.0
55.33,1629792928.0,1.0
54.5,1629792928.0,1.0
54.0,1629792928.0,1.0
53.83,1629792928.0,1.0
53.71,1629792928.0,1.0
53.75,1629792928.0,1.0
53.78,1629792928.0,1.0
53.8,1629792928.0,1.0
53.82,1629792928.0,1.0
53.83,1629792928.0,1.0
53.85,1629792928.0,1.0
53.86,1629792928.0,1.0
53.87,1629792928.0,1.0
53.81,1629792928.0,1.0
53.76,1629792928.0,1.0
53.72,1629792928.0,1.0
53.63,1629792928.0,1.0
53.5,1629792928.0,1.0
53.38,1629792928.0,1.0
53.23,1629792928.0,1.0
53.04,1629792928.0,1.0
52.88,1629792928.0,1.0
52.84,1629792928.0,1.0
52.81,1629792928.0,1.0
52.81,1629792928.0,1.0
52.93,1629792928.0,1.0
53.1,1629792928.0,1.0
53.3,1629792928.0,1.0
53.45,1629792928.0,1.0
53.56,1629792928.0,1.0
53.64,1629792928.0,1.0
53.71,1629792928.0,1.0
53.77,1629792928.0,1.0
53.81,1629792928.0,1.0
53.84,1629792928.0,1.0
53.87,1629792928.0,1.0
53.87,1629792928.0,1.0
53.88,1629792928.0,1.0
53.88,1629792928.0,1.0
53.88,1629792928.0,1.0
53.88,1629792928.0,1.0
53.89,1629792928.0,1.0
53.87,1629792928.0,1.0
53.85,1629792928.0,1.0
53.83,1629792928.0,1.0
53.81,1629792928.0,1.0
53.76,1629792928.0,1.0
53.72,1629792928.0,1.0
53.71,1629792928.0,1.0
53.69,1629792928.0,1.0
53.7,1629792928.0,1.0
53.72,1629792928.0,1.0
53.78,1629792928.0,1.0
53.84,1629792928.0,1.0
53.89,1629792928.0,1.0
53.97,1629792928.0,1.0
54.05,1629792928.0,1.0
54.12,1629792928.0,1.0
54.13,1629792928.0,1.0
54.17,1629792928.0,1.0
54.23,1629792928.0,1.0
54.32,1629792928.0,1.0
54.4,1629792928.0,1.0
54.45,1629792928.0,1.0
54.5,1629792928.0,1.0
54.53,1629792928.0,1.0
54.55,1629792928.0,1.0
54.57,1629792928.0,1.0
54.58,1629792928.0,1.0
54.6,1629792928.0,1.0
54.62,1629792928.0,1.0
54.63,1629792928.0,1.0
54.65,1629792928.0,1.0
54.68,1629792928.0,1.0
54.7,1629792928.0,1.0
54.72,1629792928.0,1.0
54.75,1629792928.0,1.0
54.8,1629792928.0,1.0
54.97,1629792928.0,1.0
55.15,1629792928.0,1.0
55.35,1629792928.0,1.0
55.57,1629792928.0,1.0
55.73,1629792928.0,1.0
55.9,1629792928.0,1.0
56.05,1629792928.0,1.0
56.15,1629792928.0,1.0
56.18,1629792928.0,1.0
56.22,1629792928.0,1.0
56.25,1629792928.0,1.0
56.28,1629792928.0,1.0
56.33,1629792928.0,1.0
56.35,1629792928.0,1.0
56.35,1629792928.0,1.0
56.32,1629792928.0,1.0
56.28,1629792928.0,1.0
56.25,1629792928.0,1.0
56.23,1629792928.0,1.0
56.22,1629792928.0,1.0
56.2,1629792928.0,1.0
56.17,1629792928.0,1.0
56.25,1629792928.0,1.0
56.32,1629792928.0,1.0
56.42,1629792928.0,1.0
56.53,1629792928.0,1.0
56.63,1629792928.0,1.0
56.73,1629792928.0,1.0
56.85,1629792928.0,1.0
56.93,1629792928.0,1.0
56.97,1629792928.0,1.0
57.0,1629792928.0,1.0
57.02,1629792928.0,1.0
57.02,1629792928.0,1.0
57.0,1629792928.0,1.0
56.98,1629792928.0,1.0
56.97,1629792928.0,1.0
56.93,1629792928.0,1.0
56.88,1629792928.0,1.0
56.87,1629792928.0,1.0
56.83,1629792928.0,1.0
56.82,1629792928.0,1.0
56.82,1629792928.0,1.0
56.82,1629792928.0,1.0
56.82,1629792928.0,1.0
56.85,1629792928.0,1.0
56.88,1629792928.0,1.0
56.92,1629792928.0,1.0
56.97,1629792928.0,1.0
57.02,1629792928.0,1.0
57.07,1629792928.0,1.0
57.12,1629792928.0,1.0
57.15,1629792928.0,1.0
57.18,1629792928.0,1.0
57.22,1629792928.0,1.0
57.23,1629792928.0,1.0
57.27,1629792928.0,1.0
57.28,1629792928.0,1.0
57.3,1629792928.0,1.0
57.32,1629792928.0,1.0
57.22,1629792928.0,1.0
57.13,1629792928.0,1.0
57.05,1629792928.0,1.0
56.97,1629792928.0,1.0
56.92,1629792928.0,1.0
56.88,1629792928.0,1.0
56.85,1629792928.0,1.0
56.82,1629792928.0,1.0
56.82,1629792928.0,1.0
56.8,1629792928.0,1.0
56.8,1629792928.0,1.0
56.8,1629792928.0,1.0
56.78,1629792928.0,1.0
56.78,1629792928.0,1.0
56.78,1629792928.0,1.0
56.82,1629792928.0,1.0
56.85,1629792928.0,1.0
56.88,1629792928.0,1.0
56.93,1629792928.0,1.0
56.98,1629792928.0,1.0
57.05,1629792928.0,1.0
57.13,1629792928.0,1.0
57.1,1629792928.0,1.0
57.08,1629792928.0,1.0
57.05,1629792928.0,1.0
57.0,1629792928.0,1.0
56.97,1629792928.0,1.0
56.93,1629792928.0,1.0
56.92,1629792928.0,1.0
56.93,1629792928.0,1.0
57.0,1629792928.0,1.0
57.08,1629792928.0,1.0
57.17,1629792928.0,1.0
57.25,1629792928.0,1.0
57.32,1629792928.0,1.0
57.38,1629792928.0,1.0
57.45,1629792928.0,1.0
57.5,1629792928.0,1.0
57.53,1629792928.0,1.0
57.55,1629792928.0,1.0
57.58,1629792928.0,1.0
57.6,1629792928.0,1.0
57.63,1629792928.0,1.0
57.68,1629792928.0,1.0
57.75,1629792928.0,1.0
57.82,1629792928.0,1.0
