HR,start_time_unix,sampling_rate
57.0,1629792929.0,1.0
57.0,1629792929.0,1.0
56.0,1629792929.0,1.0
55.25,1629792929.0,1.0
54.8,1629792929.0,1.0
54.67,1629792929.0,1.0
54.43,1629792929.0,1.0
54.25,1629792929.0,1.0
54.11,1629792929.0,1.0
54.1,1629792929.0,1.0
54.09,1629792929.0,1.0
54.08,1629792929.0,1.0
54.08,1629792929.0,1.0
54.07,1629792929.0,1.0
54.07,1629792929.0,1.0
54.0,1629792929.0,1.0
54.0,1629792929.0,1.0
54.0,1629792929.0,1.0
54.0,1629792929.0,1.0
54.05,1629792929.0,1.0
54.1,1629792929.0,1.0
54.18,1629792929.0,1.0
54.3,1629792929.0,1.0
54.42,1629792929.0,1.0
54.52,1629792929.0,1.0
54.65,1629792929.0,1.0
54.81,1629792929.0,1.0
54.96,1629792929.0,1.0
55.1,1629792929.0,1.0
55.2,1629792929.0,1.0
55.29,1629792929.0,1.0
55.38,1629792929.0,1.0
55.42,1629792929.0,1.0
55.44,1629792929.0,1.0
55.46,1629792929.0,1.0
55.44,1629792929.0,1.0
55.43,1629792929.0,1.0
55.39,1629792929.0,1.0
55.36,1629792929.0,1.0
55.35,1629792929.0,1.0
55.32,1629792929.0,1.0
55.29,1629792929.0,1.0
55.26,1629792929.0,1.0
55.23,1629792929.0,1.0
55.2,1629792929.0,1.0
55.15,1629792929.0,1.0
55.09,1629792929.0,1.0
55.02,1629792929.0,1.0
55.27,1629792929.0,1.0
55.6,1629792929.0,1.0
55.94,1629792929.0,1.0
56.17,1629792929.0,1.0
56.4,1629792929.0,1.0
56.89,1629792929.0,1.0
57.31,1629792929.0,1.0
57.66,1629792929.0,1.0
57.93,1629792929.0,1.0
58.19,1629792929.0,1.0
58.2,1629792929.0,1.0
58.22,1629792929.0,1.0
58.23,1629792929.0,1.0
58.25,1629792929.0,1.0
58.3,1629792929.0,1.0
58.35,1629792929.0,1.0
58.4,1629792929.0,1.0
58.43,1629792929.0,1.0
58.47,1629792929.0,1.0
58.52,1629792929.0,1.0
58.55,1629792929.0,1.0
58.57,1629792929.0,1.0
58.58,1629792929.0,1.0
58.6,1629792929.0,1.0
58.6,1629792929.0,1.0
58.62,1629792929.0,1.0
58.63,1629792929.0,1.0
58.67,1629792929.0,1.0
58.72,1629792929.0,1.0
58.75,1629792929.0,1.0
58.77,1629792929.0,1.0
58.75,1629792929.0,1.0
58.72,1629792929.0,1.0
58.65,1629792929.0,1.0
58.57,1629792929.0,1.0
58.5,1629792929.0,1.0
58.43,1629792929.0,1.0
58.3,1629792929.0,1.0
58.18,1629792929.0,1.0
58.07,1629792929.0,1.0
57.95,1629792929.0,1.0
57.85,1629792929.0,1.0
57.75,1629792929.0,1.0
57.67,1629792929.0,1.0
57.83,1629792929.0,1.0
58.03,1629792929.0,1.0
58.2,1629792929.0,1.0
58.42,1629792929.0,1.0
58.75,1629792929.0,1.0
59.1,1629792929.0,1.0
59.52,1629792929.0,1.0
59.85,1629792929.0,1.0
60.2,1629792929.0,1.0
60.62,1629792929.0,1.0
60.98,1629792929.0,1.0
61.33,1629792929.0,1.0
61.88,1629792929.0,1.0
62.48,1629792929.0,1.0
63.02,1629792929.0,1.0
63.83,1629792929.0,1.0
64.4,1629792929.0,1.0
64.93,1629792929.0,1.0
64.63,1629792929.0,1.0
64.4,1629792929.0,1.0
64.18,1629792929.0,1.0
63.72,1629792929.0,1.0
63.32,1629792929.0,1.0
62.97,1629792929.0,1.0
62.7,1629792929.0,1.0
63.4,1629792929.0,1.0
64.38,1629792929.0,1.0
65.37,1629792929.0,1.0
66.38,1629792929.0,1.0
67.42,1629792929.0,1.0
68.47,1629792929.0,1.0
69.55,1629792929.0,1.0
70.63,1629792929.0,1.0
71.72,1629792929.0,1.0
72.8,1629792929.0,1.0
73.85,1629792929.0,1.0
74.87,1629792929.0,1.0
74.92,1629792929.0,1.0
74.97,1629792929.0,1.0
75.02,1629792929.0,1.0
75.07,1629792929.0,1.0
75.08,1629792929.0,1.0
75.1,1629792929.0,1.0
75.1,1629792929.0,1.0
75.07,1629792929.0,1.0
75.05,1629792929.0,1.0
75.05,1629792929.0,1.0
75.07,1629792929.0,1.0
75.1,1629792929.0,1.0
75.17,1629792929.0,1.0
75.23,1629792929.0,1.0
75.28,1629792929.0,1.0
75.37,1629792929.0,1.0
75.53,1629792929.0,1.0
75.67,1629792929.0,1.0
75.8,1629792929.0,1.0
75.95,1629792929.0,1.0
76.1,1629792929.0,1.0
76.23,1629792929.0,1.0
76.33,1629792929.0,1.0
76.15,1629792929.0,1.0
75.95,1629792929.0,1.0
75.78,1629792929.0,1.0
75.57,1629792929.0,1.0
75.22,1629792929.0,1.0
74.87,1629792929.0,1.0
74.48,1629792929.0,1.0
74.17,1629792929.0,1.0
73.85,1629792929.0,1.0
73.48,1629792929.0,1.0
73.17,1629792929.0,1.0
72.87,1629792929.0,1.0
72.38,1629792929.0,1.0
71.87,1629792929.0,1.0
71.43,1629792929.0,1.0
70.72,1629792929.0,1.0
70.0,1629792929.0,1.0
69.23,1629792929.0,1.0
69.28,1629792929.0,1.0
69.37,1629792929.0,1.0
69.45,1629792929.0,1.0
69.53,1629792929.0,1.0
69.58,1629792929.0,1.0
69.63,1629792929.0,1.0
69.68,1629792929.0,1.0
68.9,1629792929.0,1.0
68.08,1629792929.0,1.0
67.33,1629792929.0,1.0
66.57,1629792929.0,1.0
65.78,1629792929.0,1.0
64.97,1629792929.0,1.0
64.12,1629792929.0,1.0
63.25,1629792929.0,1.0
62.37,1629792929.0,1.0
61.4,1629792929.0,1.0
60.47,1629792929.0,1.0
59.58,1629792929.0,1.0
59.65,1629792929.0,1.0
59.7,1629792929.0,1.0
59.73,1629792929.0,1.0
59.78,1629792929.0,1.0
59.83,1629792929.0,1.0
59.85,1629792929.0,1.0
59.88,1629792929.0,1.0
59.92,1629792929.0,1.0
59.95,1629792929.0,1.0
60.0,1629792929.0,1.0
60.05,1629792929.0,1.0
60.1,1629792929.0,1.0
60.13,1629792929.0,1.0
60.17,1629792929.0,1.0
60.22,1629792929.0,1.0
60.23,1629792929.0,1.0
60.22,1629792929.0,1.0
60.22,1629792929.0,1.0
60.22,1629792929.0,1.0
60.2,1629792929.0,1.0
60.18,1629792929.0,1.0
60.17,1629792929.0,1.0
60.17,1629792929.0,1.0
60.22,1629792929.0,1.0
60.27,1629792929.0,1.0
60.3,1629792929.0,1.0
60.35,1629792929.0,1.0
60.42,1629792929.0,1.0
60.48,1629792929.0,1.0
60.53,1629792929.0,1.0
60.58,1629792929.0,1.0
60.63,1629792929.0,1.0
60.68,1629792929.0,1.0
60.72,1629792929.0,1.0
60.75,1629792929.0,1.0
60.77,1629792929.0,1.0
60.78,1629792929.0,1.0
60.8,1629792929.0,1.0
