TEMP,start_time_unix,sampling_rate
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.51,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.49,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.47,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.45,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.41,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
31.43,1629792919.0,4.0
