HR,start_time_unix,sampling_rate
79.0,1623676097.0,1.0
63.5,1623676097.0,1.0
81.67,1623676097.0,1.0
75.75,1623676097.0,1.0
72.8,1623676097.0,1.0
70.5,1623676097.0,1.0
68.86,1623676097.0,1.0
66.38,1623676097.0,1.0
64.33,1623676097.0,1.0
63.9,1623676097.0,1.0
63.36,1623676097.0,1.0
63.08,1623676097.0,1.0
62.92,1623676097.0,1.0
65.07,1623676097.0,1.0
67.07,1623676097.0,1.0
68.5,1623676097.0,1.0
69.06,1623676097.0,1.0
69.83,1623676097.0,1.0
70.37,1623676097.0,1.0
70.75,1623676097.0,1.0
71.05,1623676097.0,1.0
71.32,1623676097.0,1.0
71.7,1623676097.0,1.0
72.29,1623676097.0,1.0
72.92,1623676097.0,1.0
73.42,1623676097.0,1.0
74.0,1623676097.0,1.0
74.36,1623676097.0,1.0
75.34,1623676097.0,1.0
76.23,1623676097.0,1.0
77.06,1623676097.0,1.0
78.16,1623676097.0,1.0
79.18,1623676097.0,1.0
80.12,1623676097.0,1.0
81.0,1623676097.0,1.0
81.83,1623676097.0,1.0
82.7,1623676097.0,1.0
83.5,1623676097.0,1.0
84.28,1623676097.0,1.0
85.0,1623676097.0,1.0
85.68,1623676097.0,1.0
86.33,1623676097.0,1.0
86.98,1623676097.0,1.0
87.57,1623676097.0,1.0
88.13,1623676097.0,1.0
88.7,1623676097.0,1.0
89.26,1623676097.0,1.0
89.79,1623676097.0,1.0
90.33,1623676097.0,1.0
90.86,1623676097.0,1.0
91.39,1623676097.0,1.0
91.92,1623676097.0,1.0
92.42,1623676097.0,1.0
92.87,1623676097.0,1.0
93.35,1623676097.0,1.0
93.75,1623676097.0,1.0
94.21,1623676097.0,1.0
94.69,1623676097.0,1.0
95.12,1623676097.0,1.0
95.52,1623676097.0,1.0
96.17,1623676097.0,1.0
97.22,1623676097.0,1.0
96.98,1623676097.0,1.0
97.77,1623676097.0,1.0
98.38,1623676097.0,1.0
99.07,1623676097.0,1.0
99.77,1623676097.0,1.0
100.63,1623676097.0,1.0
101.53,1623676097.0,1.0
102.23,1623676097.0,1.0
102.98,1623676097.0,1.0
103.72,1623676097.0,1.0
104.45,1623676097.0,1.0
104.65,1623676097.0,1.0
104.83,1623676097.0,1.0
105.1,1623676097.0,1.0
105.58,1623676097.0,1.0
106.02,1623676097.0,1.0
106.52,1623676097.0,1.0
107.07,1623676097.0,1.0
107.65,1623676097.0,1.0
108.28,1623676097.0,1.0
108.9,1623676097.0,1.0
109.43,1623676097.0,1.0
109.95,1623676097.0,1.0
110.5,1623676097.0,1.0
111.0,1623676097.0,1.0
111.57,1623676097.0,1.0
111.77,1623676097.0,1.0
111.95,1623676097.0,1.0
112.1,1623676097.0,1.0
112.08,1623676097.0,1.0
112.05,1623676097.0,1.0
112.03,1623676097.0,1.0
112.05,1623676097.0,1.0
112.1,1623676097.0,1.0
112.1,1623676097.0,1.0
112.12,1623676097.0,1.0
112.1,1623676097.0,1.0
112.08,1623676097.0,1.0
112.03,1623676097.0,1.0
111.92,1623676097.0,1.0
111.77,1623676097.0,1.0
111.62,1623676097.0,1.0
111.45,1623676097.0,1.0
111.27,1623676097.0,1.0
111.07,1623676097.0,1.0
