HR,start_time_unix,sampling_rate
83.0,1625193219.0,1.0
69.0,1625193219.0,1.0
104.0,1625193219.0,1.0
116.75,1625193219.0,1.0
109.2,1625193219.0,1.0
120.0,1625193219.0,1.0
127.86,1625193219.0,1.0
133.62,1625193219.0,1.0
138.44,1625193219.0,1.0
144.7,1625193219.0,1.0
149.82,1625193219.0,1.0
153.92,1625193219.0,1.0
157.38,1625193219.0,1.0
161.5,1625193219.0,1.0
160.27,1625193219.0,1.0
159.25,1625193219.0,1.0
158.41,1625193219.0,1.0
157.72,1625193219.0,1.0
157.26,1625193219.0,1.0
156.9,1625193219.0,1.0
156.62,1625193219.0,1.0
156.41,1625193219.0,1.0
156.3,1625193219.0,1.0
156.21,1625193219.0,1.0
156.12,1625193219.0,1.0
156.04,1625193219.0,1.0
155.93,1625193219.0,1.0
155.75,1625193219.0,1.0
152.97,1625193219.0,1.0
150.33,1625193219.0,1.0
147.87,1625193219.0,1.0
145.59,1625193219.0,1.0
143.45,1625193219.0,1.0
141.47,1625193219.0,1.0
139.6,1625193219.0,1.0
137.83,1625193219.0,1.0
136.14,1625193219.0,1.0
134.53,1625193219.0,1.0
132.92,1625193219.0,1.0
131.38,1625193219.0,1.0
129.88,1625193219.0,1.0
128.48,1625193219.0,1.0
127.14,1625193219.0,1.0
125.89,1625193219.0,1.0
124.71,1625193219.0,1.0
123.61,1625193219.0,1.0
122.57,1625193219.0,1.0
121.58,1625193219.0,1.0
120.63,1625193219.0,1.0
119.72,1625193219.0,1.0
118.82,1625193219.0,1.0
117.96,1625193219.0,1.0
117.13,1625193219.0,1.0
116.33,1625193219.0,1.0
115.56,1625193219.0,1.0
114.84,1625193219.0,1.0
114.14,1625193219.0,1.0
113.47,1625193219.0,1.0
112.81,1625193219.0,1.0
112.2,1625193219.0,1.0
112.1,1625193219.0,1.0
112.48,1625193219.0,1.0
110.92,1625193219.0,1.0
109.68,1625193219.0,1.0
109.75,1625193219.0,1.0
108.23,1625193219.0,1.0
106.68,1625193219.0,1.0
105.18,1625193219.0,1.0
103.63,1625193219.0,1.0
101.6,1625193219.0,1.0
99.57,1625193219.0,1.0
97.53,1625193219.0,1.0
95.5,1625193219.0,1.0
93.18,1625193219.0,1.0
92.08,1625193219.0,1.0
90.98,1625193219.0,1.0
89.93,1625193219.0,1.0
88.95,1625193219.0,1.0
87.93,1625193219.0,1.0
86.85,1625193219.0,1.0
85.73,1625193219.0,1.0
84.67,1625193219.0,1.0
83.55,1625193219.0,1.0
82.42,1625193219.0,1.0
81.25,1625193219.0,1.0
80.07,1625193219.0,1.0
78.87,1625193219.0,1.0
77.82,1625193219.0,1.0
78.03,1625193219.0,1.0
77.98,1625193219.0,1.0
77.92,1625193219.0,1.0
77.8,1625193219.0,1.0
77.65,1625193219.0,1.0
77.47,1625193219.0,1.0
77.27,1625193219.0,1.0
