TEMP,start_time_unix,sampling_rate
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.25,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.23,1625193209.0,4.0
32.27,1625193209.0,4.0
32.27,1625193209.0,4.0
