ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-37,40,23,1624262175.0,32.000000
-39,42,24,1624262175.0,32.000000
-34,43,28,1624262175.0,32.000000
-34,43,28,1624262175.0,32.000000
-35,43,30,1624262175.0,32.000000
-32,42,32,1624262175.0,32.000000
-34,43,35,1624262175.0,32.000000
-33,42,35,1624262175.0,32.000000
-30,42,38,1624262175.0,32.000000
-33,43,39,1624262175.0,32.000000
-31,42,36,1624262175.0,32.000000
-30,41,42,1624262175.0,32.000000
-26,40,48,1624262175.0,32.000000
-27,44,46,1624262175.0,32.000000
-22,43,43,1624262175.0,32.000000
-21,42,44,1624262175.0,32.000000
-16,43,41,1624262175.0,32.000000
-19,43,38,1624262175.0,32.000000
-15,42,42,1624262175.0,32.000000
-12,42,44,1624262175.0,32.000000
-7,42,44,1624262175.0,32.000000
-11,42,44,1624262175.0,32.000000
-7,43,46,1624262175.0,32.000000
-4,43,46,1624262175.0,32.000000
-6,43,47,1624262175.0,32.000000
-5,43,48,1624262175.0,32.000000
0,44,48,1624262175.0,32.000000
-1,44,47,1624262175.0,32.000000
-5,45,47,1624262175.0,32.000000
-3,44,47,1624262175.0,32.000000
-2,44,47,1624262175.0,32.000000
0,43,46,1624262175.0,32.000000
0,43,47,1624262175.0,32.000000
1,43,47,1624262175.0,32.000000
1,43,45,1624262175.0,32.000000
0,43,45,1624262175.0,32.000000
1,43,46,1624262175.0,32.000000
1,44,46,1624262175.0,32.000000
0,44,46,1624262175.0,32.000000
2,44,46,1624262175.0,32.000000
1,44,46,1624262175.0,32.000000
3,43,47,1624262175.0,32.000000
3,43,46,1624262175.0,32.000000
3,44,46,1624262175.0,32.000000
4,43,45,1624262175.0,32.000000
5,43,45,1624262175.0,32.000000
4,44,46,1624262175.0,32.000000
5,44,47,1624262175.0,32.000000
7,43,47,1624262175.0,32.000000
5,44,44,1624262175.0,32.000000
7,45,47,1624262175.0,32.000000
7,44,47,1624262175.0,32.000000
7,44,44,1624262175.0,32.000000
7,44,44,1624262175.0,32.000000
8,44,46,1624262175.0,32.000000
8,43,44,1624262175.0,32.000000
9,43,44,1624262175.0,32.000000
11,43,45,1624262175.0,32.000000
11,42,45,1624262175.0,32.000000
10,43,44,1624262175.0,32.000000
11,44,44,1624262175.0,32.000000
10,44,44,1624262175.0,32.000000
11,43,45,1624262175.0,32.000000
13,44,44,1624262175.0,32.000000
10,43,43,1624262175.0,32.000000
10,44,45,1624262175.0,32.000000
