HR,start_time_unix,sampling_rate
55.0,1624262187.0,1.0
55.0,1624262187.0,1.0
56.0,1624262187.0,1.0
87.0,1624262187.0,1.0
103.6,1624262187.0,1.0
94.5,1624262187.0,1.0
88.0,1624262187.0,1.0
86.5,1624262187.0,1.0
85.44,1624262187.0,1.0
84.5,1624262187.0,1.0
83.64,1624262187.0,1.0
82.92,1624262187.0,1.0
82.23,1624262187.0,1.0
81.57,1624262187.0,1.0
80.93,1624262187.0,1.0
81.0,1624262187.0,1.0
81.18,1624262187.0,1.0
81.44,1624262187.0,1.0
81.58,1624262187.0,1.0
81.65,1624262187.0,1.0
81.67,1624262187.0,1.0
81.64,1624262187.0,1.0
81.83,1624262187.0,1.0
81.92,1624262187.0,1.0
82.0,1624262187.0,1.0
82.08,1624262187.0,1.0
82.19,1624262187.0,1.0
82.07,1624262187.0,1.0
81.59,1624262187.0,1.0
81.1,1624262187.0,1.0
80.61,1624262187.0,1.0
80.16,1624262187.0,1.0
79.73,1624262187.0,1.0
79.59,1624262187.0,1.0
79.66,1624262187.0,1.0
79.67,1624262187.0,1.0
79.65,1624262187.0,1.0
79.66,1624262187.0,1.0
79.67,1624262187.0,1.0
79.7,1624262187.0,1.0
79.68,1624262187.0,1.0
79.57,1624262187.0,1.0
79.47,1624262187.0,1.0
79.39,1624262187.0,1.0
79.27,1624262187.0,1.0
79.17,1624262187.0,1.0
79.0,1624262187.0,1.0
78.77,1624262187.0,1.0
78.51,1624262187.0,1.0
78.46,1624262187.0,1.0
78.39,1624262187.0,1.0
78.62,1624262187.0,1.0
78.81,1624262187.0,1.0
79.0,1624262187.0,1.0
79.2,1624262187.0,1.0
79.45,1624262187.0,1.0
79.67,1624262187.0,1.0
79.84,1624262187.0,1.0
80.27,1624262187.0,1.0
80.72,1624262187.0,1.0
81.55,1624262187.0,1.0
82.35,1624262187.0,1.0
83.1,1624262187.0,1.0
81.78,1624262187.0,1.0
80.5,1624262187.0,1.0
81.27,1624262187.0,1.0
82.0,1624262187.0,1.0
82.3,1624262187.0,1.0
82.58,1624262187.0,1.0
82.83,1624262187.0,1.0
83.12,1624262187.0,1.0
83.43,1624262187.0,1.0
83.75,1624262187.0,1.0
84.02,1624262187.0,1.0
84.07,1624262187.0,1.0
83.97,1624262187.0,1.0
83.88,1624262187.0,1.0
83.77,1624262187.0,1.0
83.62,1624262187.0,1.0
83.37,1624262187.0,1.0
83.12,1624262187.0,1.0
83.03,1624262187.0,1.0
82.88,1624262187.0,1.0
82.93,1624262187.0,1.0
82.98,1624262187.0,1.0
83.02,1624262187.0,1.0
83.08,1624262187.0,1.0
83.27,1624262187.0,1.0
83.65,1624262187.0,1.0
84.05,1624262187.0,1.0
84.48,1624262187.0,1.0
84.85,1624262187.0,1.0
85.22,1624262187.0,1.0
85.37,1624262187.0,1.0
85.4,1624262187.0,1.0
85.48,1624262187.0,1.0
85.55,1624262187.0,1.0
85.57,1624262187.0,1.0
85.63,1624262187.0,1.0
85.68,1624262187.0,1.0
85.77,1624262187.0,1.0
85.85,1624262187.0,1.0
85.9,1624262187.0,1.0
85.97,1624262187.0,1.0
86.12,1624262187.0,1.0
86.22,1624262187.0,1.0
86.38,1624262187.0,1.0
86.57,1624262187.0,1.0
86.73,1624262187.0,1.0
86.73,1624262187.0,1.0
86.65,1624262187.0,1.0
86.35,1624262187.0,1.0
86.22,1624262187.0,1.0
86.15,1624262187.0,1.0
86.17,1624262187.0,1.0
86.23,1624262187.0,1.0
86.22,1624262187.0,1.0
86.27,1624262187.0,1.0
86.07,1624262187.0,1.0
85.83,1624262187.0,1.0
85.62,1624262187.0,1.0
85.4,1624262187.0,1.0
85.15,1624262187.0,1.0
84.93,1624262187.0,1.0
84.88,1624262187.0,1.0
84.8,1624262187.0,1.0
84.73,1624262187.0,1.0
84.67,1624262187.0,1.0
84.65,1624262187.0,1.0
84.72,1624262187.0,1.0
84.78,1624262187.0,1.0
84.98,1624262187.0,1.0
85.28,1624262187.0,1.0
85.65,1624262187.0,1.0
86.28,1624262187.0,1.0
86.88,1624262187.0,1.0
87.38,1624262187.0,1.0
87.88,1624262187.0,1.0
88.45,1624262187.0,1.0
88.98,1624262187.0,1.0
89.57,1624262187.0,1.0
90.02,1624262187.0,1.0
90.35,1624262187.0,1.0
90.52,1624262187.0,1.0
90.68,1624262187.0,1.0
90.85,1624262187.0,1.0
91.02,1624262187.0,1.0
91.18,1624262187.0,1.0
91.33,1624262187.0,1.0
91.43,1624262187.0,1.0
91.65,1624262187.0,1.0
91.92,1624262187.0,1.0
92.15,1624262187.0,1.0
92.45,1624262187.0,1.0
92.73,1624262187.0,1.0
93.02,1624262187.0,1.0
93.28,1624262187.0,1.0
93.53,1624262187.0,1.0
93.77,1624262187.0,1.0
94.02,1624262187.0,1.0
94.27,1624262187.0,1.0
94.57,1624262187.0,1.0
94.82,1624262187.0,1.0
95.03,1624262187.0,1.0
95.22,1624262187.0,1.0
95.4,1624262187.0,1.0
95.67,1624262187.0,1.0
95.98,1624262187.0,1.0
96.45,1624262187.0,1.0
96.85,1624262187.0,1.0
97.33,1624262187.0,1.0
97.8,1624262187.0,1.0
98.07,1624262187.0,1.0
98.3,1624262187.0,1.0
98.45,1624262187.0,1.0
98.5,1624262187.0,1.0
98.63,1624262187.0,1.0
98.83,1624262187.0,1.0
98.97,1624262187.0,1.0
99.13,1624262187.0,1.0
