BVP,start_time_unix,sampling_rate
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.0,1630317320.0,64.0
0.0,1630317320.0,64.0
0.01,1630317320.0,64.0
0.01,1630317320.0,64.0
-0.0,1630317320.0,64.0
-0.03,1630317320.0,64.0
-0.05,1630317320.0,64.0
-0.05,1630317320.0,64.0
0.0,1630317320.0,64.0
0.13,1630317320.0,64.0
0.36,1630317320.0,64.0
0.66,1630317320.0,64.0
1.01,1630317320.0,64.0
1.37,1630317320.0,64.0
1.72,1630317320.0,64.0
2.06,1630317320.0,64.0
2.4,1630317320.0,64.0
2.79,1630317320.0,64.0
3.24,1630317320.0,64.0
3.8,1630317320.0,64.0
4.42,1630317320.0,64.0
5.06,1630317320.0,64.0
5.66,1630317320.0,64.0
6.2,1630317320.0,64.0
6.68,1630317320.0,64.0
7.15,1630317320.0,64.0
7.68,1630317320.0,64.0
8.31,1630317320.0,64.0
9.14,1630317320.0,64.0
10.09,1630317320.0,64.0
11.04,1630317320.0,64.0
11.88,1630317320.0,64.0
12.56,1630317320.0,64.0
13.14,1630317320.0,64.0
13.76,1630317320.0,64.0
14.65,1630317320.0,64.0
15.96,1630317320.0,64.0
17.91,1630317320.0,64.0
20.32,1630317320.0,64.0
22.9,1630317320.0,64.0
25.38,1630317320.0,64.0
27.58,1630317320.0,64.0
29.57,1630317320.0,64.0
31.68,1630317320.0,64.0
34.32,1630317320.0,64.0
37.81,1630317320.0,64.0
42.54,1630317320.0,64.0
48.15,1630317320.0,64.0
54.1,1630317320.0,64.0
59.83,1630317320.0,64.0
64.97,1630317320.0,64.0
69.58,1630317320.0,64.0
74.14,1630317320.0,64.0
79.34,1630317320.0,64.0
85.71,1630317320.0,64.0
93.76,1630317320.0,64.0
103.0,1630317320.0,64.0
112.62,1630317320.0,64.0
121.73,1630317320.0,64.0
129.77,1630317320.0,64.0
136.75,1630317320.0,64.0
143.3,1630317320.0,64.0
150.75,1630317320.0,64.0
157.77,1630317320.0,64.0
166.64,1630317320.0,64.0
177.95,1630317320.0,64.0
191.79,1630317320.0,64.0
206.97,1630317320.0,64.0
220.57,1630317320.0,64.0
228.25,1630317320.0,64.0
225.36,1630317320.0,64.0
208.53,1630317320.0,64.0
176.87,1630317320.0,64.0
132.76,1630317320.0,64.0
80.05,1630317320.0,64.0
23.07,1630317320.0,64.0
-34.94,1630317320.0,64.0
-92.44,1630317320.0,64.0
-149.16,1630317320.0,64.0
-205.23,1630317320.0,64.0
-260.37,1630317320.0,64.0
-313.74,1630317320.0,64.0
-363.87,1630317320.0,64.0
-409.83,1630317320.0,64.0
-450.91,1630317320.0,64.0
-486.5,1630317320.0,64.0
-515.74,1630317320.0,64.0
-537.23,1630317320.0,64.0
-549.22,1630317320.0,64.0
-549.96,1630317320.0,64.0
-538.37,1630317320.0,64.0
-514.2,1630317320.0,64.0
-478.67,1630317320.0,64.0
-433.88,1630317320.0,64.0
-382.45,1630317320.0,64.0
-327.03,1630317320.0,64.0
-269.85,1630317320.0,64.0
-212.63,1630317320.0,64.0
-156.64,1630317320.0,64.0
-102.91,1630317320.0,64.0
-52.33,1630317320.0,64.0
-5.89,1630317320.0,64.0
35.52,1630317320.0,64.0
71.27,1630317320.0,64.0
101.08,1630317320.0,64.0
125.13,1630317320.0,64.0
143.94,1630317320.0,64.0
158.23,1630317320.0,64.0
168.7,1630317320.0,64.0
175.92,1630317320.0,64.0
180.29,1630317320.0,64.0
182.06,1630317320.0,64.0
181.46,1630317320.0,64.0
178.8,1630317320.0,64.0
174.46,1630317320.0,64.0
168.86,1630317320.0,64.0
162.41,1630317320.0,64.0
155.43,1630317320.0,64.0
148.11,1630317320.0,64.0
140.55,1630317320.0,64.0
132.78,1630317320.0,64.0
124.87,1630317320.0,64.0
116.92,1630317320.0,64.0
109.07,1630317320.0,64.0
101.45,1630317320.0,64.0
94.15,1630317320.0,64.0
87.13,1630317320.0,64.0
80.32,1630317320.0,64.0
73.57,1630317320.0,64.0
66.85,1630317320.0,64.0
60.19,1630317320.0,64.0
53.76,1630317320.0,64.0
47.79,1630317320.0,64.0
42.43,1630317320.0,64.0
37.71,1630317320.0,64.0
33.48,1630317320.0,64.0
29.44,1630317320.0,64.0
25.29,1630317320.0,64.0
20.9,1630317320.0,64.0
16.35,1630317320.0,64.0
11.94,1630317320.0,64.0
8.06,1630317320.0,64.0
5.01,1630317320.0,64.0
2.82,1630317320.0,64.0
1.22,1630317320.0,64.0
-0.31,1630317320.0,64.0
-2.23,1630317320.0,64.0
-4.78,1630317320.0,64.0
-7.84,1630317320.0,64.0
-10.93,1630317320.0,64.0
-13.49,1630317320.0,64.0
-15.15,1630317320.0,64.0
-15.88,1630317320.0,64.0
-16.03,1630317320.0,64.0
-16.1,1630317320.0,64.0
-16.56,1630317320.0,64.0
-17.71,1630317320.0,64.0
-19.74,1630317320.0,64.0
-22.79,1630317320.0,64.0
-26.74,1630317320.0,64.0
-30.93,1630317320.0,64.0
-33.88,1630317320.0,64.0
-33.5,1630317320.0,64.0
-27.9,1630317320.0,64.0
-16.48,1630317320.0,64.0
-0.53,1630317320.0,64.0
17.03,1630317320.0,64.0
32.77,1630317320.0,64.0
44.23,1630317320.0,64.0
50.66,1630317320.0,64.0
52.98,1630317320.0,64.0
52.7,1630317320.0,64.0
50.93,1630317320.0,64.0
47.89,1630317320.0,64.0
43.27,1630317320.0,64.0
36.99,1630317320.0,64.0
29.74,1630317320.0,64.0
22.86,1630317320.0,64.0
17.66,1630317320.0,64.0
14.73,1630317320.0,64.0
13.7,1630317320.0,64.0
13.52,1630317320.0,64.0
13.11,1630317320.0,64.0
11.83,1630317320.0,64.0
9.74,1630317320.0,64.0
7.43,1630317320.0,64.0
5.62,1630317320.0,64.0
4.75,1630317320.0,64.0
4.85,1630317320.0,64.0
5.49,1630317320.0,64.0
6.01,1630317320.0,64.0
5.85,1630317320.0,64.0
4.79,1630317320.0,64.0
2.95,1630317320.0,64.0
0.79,1630317320.0,64.0
-1.18,1630317320.0,64.0
-2.59,1630317320.0,64.0
-3.37,1630317320.0,64.0
-3.66,1630317320.0,64.0
-3.69,1630317320.0,64.0
-3.66,1630317320.0,64.0
-3.64,1630317320.0,64.0
-3.59,1630317320.0,64.0
-3.47,1630317320.0,64.0
-3.3,1630317320.0,64.0
-3.17,1630317320.0,64.0
-3.27,1630317320.0,64.0
-3.68,1630317320.0,64.0
-4.29,1630317320.0,64.0
-4.76,1630317320.0,64.0
-4.57,1630317320.0,64.0
-3.23,1630317320.0,64.0
-0.44,1630317320.0,64.0
3.71,1630317320.0,64.0
8.77,1630317320.0,64.0
14.02,1630317320.0,64.0
18.72,1630317320.0,64.0
22.32,1630317320.0,64.0
24.61,1630317320.0,64.0
25.69,1630317320.0,64.0
25.83,1630317320.0,64.0
25.35,1630317320.0,64.0
24.45,1630317320.0,64.0
23.21,1630317320.0,64.0
21.6,1630317320.0,64.0
19.61,1630317320.0,64.0
17.28,1630317320.0,64.0
14.75,1630317320.0,64.0
12.12,1630317320.0,64.0
9.48,1630317320.0,64.0
6.67,1630317320.0,64.0
3.58,1630317320.0,64.0
0.23,1630317320.0,64.0
-3.11,1630317320.0,64.0
-6.01,1630317320.0,64.0
-8.06,1630317320.0,64.0
