ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-22,-19,46,1630317320.0,32.000000
-12,-29,37,1630317320.0,32.000000
-8,-33,34,1630317320.0,32.000000
-2,-39,32,1630317320.0,32.000000
-1,-39,34,1630317320.0,32.000000
2,-40,41,1630317320.0,32.000000
6,-44,42,1630317320.0,32.000000
6,-43,43,1630317320.0,32.000000
-10,-41,40,1630317320.0,32.000000
-2,-40,49,1630317320.0,32.000000
-2,-41,57,1630317320.0,32.000000
-12,-43,50,1630317320.0,32.000000
-10,-44,51,1630317320.0,32.000000
-2,-41,55,1630317320.0,32.000000
0,-40,57,1630317320.0,32.000000
-6,-41,49,1630317320.0,32.000000
-13,-39,37,1630317320.0,32.000000
-9,-35,42,1630317320.0,32.000000
-8,-34,56,1630317320.0,32.000000
-8,-33,59,1630317320.0,32.000000
-15,-33,54,1630317320.0,32.000000
-16,-34,57,1630317320.0,32.000000
-16,-35,57,1630317320.0,32.000000
-17,-35,53,1630317320.0,32.000000
-18,-36,51,1630317320.0,32.000000
-16,-35,52,1630317320.0,32.000000
-17,-35,52,1630317320.0,32.000000
-15,-35,51,1630317320.0,32.000000
-16,-34,50,1630317320.0,32.000000
-17,-34,51,1630317320.0,32.000000
-16,-34,52,1630317320.0,32.000000
-17,-34,52,1630317320.0,32.000000
-18,-34,53,1630317320.0,32.000000
-19,-34,52,1630317320.0,32.000000
-19,-34,52,1630317320.0,32.000000
-18,-34,52,1630317320.0,32.000000
-19,-34,53,1630317320.0,32.000000
-20,-34,52,1630317320.0,32.000000
-19,-34,53,1630317320.0,32.000000
-19,-34,53,1630317320.0,32.000000
-20,-34,53,1630317320.0,32.000000
-19,-34,52,1630317320.0,32.000000
-20,-34,52,1630317320.0,32.000000
-20,-34,51,1630317320.0,32.000000
-20,-33,51,1630317320.0,32.000000
-20,-33,51,1630317320.0,32.000000
-20,-33,52,1630317320.0,32.000000
-19,-33,51,1630317320.0,32.000000
-19,-33,52,1630317320.0,32.000000
-19,-33,52,1630317320.0,32.000000
-19,-33,50,1630317320.0,32.000000
-19,-33,50,1630317320.0,32.000000
-19,-33,50,1630317320.0,32.000000
-19,-32,49,1630317320.0,32.000000
-20,-32,48,1630317320.0,32.000000
-20,-31,48,1630317320.0,32.000000
-20,-31,47,1630317320.0,32.000000
-20,-30,47,1630317320.0,32.000000
-21,-31,46,1630317320.0,32.000000
-23,-31,46,1630317320.0,32.000000
-23,-31,46,1630317320.0,32.000000
-24,-31,47,1630317320.0,32.000000
-24,-30,47,1630317320.0,32.000000
-25,-29,47,1630317320.0,32.000000
-30,-29,47,1630317320.0,32.000000
-33,-27,50,1630317320.0,32.000000
-35,-27,51,1630317320.0,32.000000
-39,-26,48,1630317320.0,32.000000
-37,-26,47,1630317320.0,32.000000
-37,-24,48,1630317320.0,32.000000
-45,-21,44,1630317320.0,32.000000
-43,-21,44,1630317320.0,32.000000
-47,-18,47,1630317320.0,32.000000
-50,-17,49,1630317320.0,32.000000
-52,-15,55,1630317320.0,32.000000
-50,-15,56,1630317320.0,32.000000
-49,-15,53,1630317320.0,32.000000
-42,-16,49,1630317320.0,32.000000
-40,-15,48,1630317320.0,32.000000
-38,-13,49,1630317320.0,32.000000
-41,-11,51,1630317320.0,32.000000
-44,-10,52,1630317320.0,32.000000
-48,-9,50,1630317320.0,32.000000
-48,-9,47,1630317320.0,32.000000
-49,-10,47,1630317320.0,32.000000
-48,-10,46,1630317320.0,32.000000
-46,-10,46,1630317320.0,32.000000
-46,-10,47,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-11,47,1630317320.0,32.000000
-43,-12,48,1630317320.0,32.000000
-43,-12,48,1630317320.0,32.000000
-43,-12,48,1630317320.0,32.000000
-43,-11,48,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-43,-9,49,1630317320.0,32.000000
-44,-8,50,1630317320.0,32.000000
-45,-7,50,1630317320.0,32.000000
-46,-6,50,1630317320.0,32.000000
-47,-6,48,1630317320.0,32.000000
-44,-8,49,1630317320.0,32.000000
-44,-8,49,1630317320.0,32.000000
-42,-9,49,1630317320.0,32.000000
-42,-9,49,1630317320.0,32.000000
-41,-9,49,1630317320.0,32.000000
-41,-10,49,1630317320.0,32.000000
-41,-10,49,1630317320.0,32.000000
-41,-10,49,1630317320.0,32.000000
-41,-11,49,1630317320.0,32.000000
-41,-11,49,1630317320.0,32.000000
-42,-10,50,1630317320.0,32.000000
-43,-9,50,1630317320.0,32.000000
-43,-8,50,1630317320.0,32.000000
-43,-9,50,1630317320.0,32.000000
-42,-9,49,1630317320.0,32.000000
-42,-10,49,1630317320.0,32.000000
-43,-9,49,1630317320.0,32.000000
-43,-8,50,1630317320.0,32.000000
-43,-8,49,1630317320.0,32.000000
-43,-9,50,1630317320.0,32.000000
-44,-10,49,1630317320.0,32.000000
-43,-10,49,1630317320.0,32.000000
-42,-10,49,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-43,-10,49,1630317320.0,32.000000
-44,-10,49,1630317320.0,32.000000
-44,-9,49,1630317320.0,32.000000
-44,-10,49,1630317320.0,32.000000
-44,-10,49,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-43,-12,47,1630317320.0,32.000000
-43,-12,47,1630317320.0,32.000000
-43,-12,47,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-46,-10,48,1630317320.0,32.000000
-45,-11,48,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-43,-11,48,1630317320.0,32.000000
-43,-11,48,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-43,-10,49,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-11,47,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-43,-11,46,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-43,-10,49,1630317320.0,32.000000
-44,-8,54,1630317320.0,32.000000
-45,-10,47,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,49,1630317320.0,32.000000
-44,-9,49,1630317320.0,32.000000
-43,-9,49,1630317320.0,32.000000
-43,-9,49,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-43,-10,49,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-43,-10,49,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,49,1630317320.0,32.000000
-44,-10,47,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,49,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-45,-10,47,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-45,-10,47,1630317320.0,32.000000
-44,-10,47,1630317320.0,32.000000
-45,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-45,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-43,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-10,48,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-44,-11,47,1630317320.0,32.000000
-45,-11,47,1630317320.0,32.000000
-44,-11,47,1630317320.0,32.000000
-44,-11,48,1630317320.0,32.000000
-45,-11,47,1630317320.0,32.000000
-44,-11,47,1630317320.0,32.000000
-44,-11,47,1630317320.0,32.000000
-43,-11,47,1630317320.0,32.000000
-45,-11,47,1630317320.0,32.000000
-45,-11,47,1630317320.0,32.000000
-44,-11,47,1630317320.0,32.000000
-45,-8,48,1630317320.0,32.000000
-46,-8,48,1630317320.0,32.000000
-45,-9,48,1630317320.0,32.000000
-45,-9,48,1630317320.0,32.000000
-44,-9,47,1630317320.0,32.000000
-44,-9,48,1630317320.0,32.000000
