EDA,start_time_unix,sampling_rate
0.0,1630317320.0,4.0
0.813743,1630317320.0,4.0
0.862707,1630317320.0,4.0
0.65895,1630317320.0,4.0
0.632039,1630317320.0,4.0
0.620506,1630317320.0,4.0
0.612817,1630317320.0,4.0
0.606409,1630317320.0,4.0
0.602565,1630317320.0,4.0
0.596158,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.606409,1630317320.0,4.0
0.608972,1630317320.0,4.0
0.611535,1630317320.0,4.0
0.610254,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.600002,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.600002,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.596158,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.596158,1630317320.0,4.0
0.594876,1630317320.0,4.0
0.594876,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.593595,1630317320.0,4.0
0.594876,1630317320.0,4.0
0.593595,1630317320.0,4.0
0.591032,1630317320.0,4.0
0.58975,1630317320.0,4.0
0.585906,1630317320.0,4.0
0.58975,1630317320.0,4.0
0.583343,1630317320.0,4.0
0.576935,1630317320.0,4.0
0.558995,1630317320.0,4.0
0.550024,1630317320.0,4.0
0.561558,1630317320.0,4.0
0.576935,1630317320.0,4.0
0.587187,1630317320.0,4.0
0.591032,1630317320.0,4.0
0.591032,1630317320.0,4.0
0.592313,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.607691,1630317320.0,4.0
0.608972,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.610254,1630317320.0,4.0
0.612817,1630317320.0,4.0
0.616661,1630317320.0,4.0
0.616661,1630317320.0,4.0
0.625632,1630317320.0,4.0
0.630758,1630317320.0,4.0
0.625632,1630317320.0,4.0
0.625632,1630317320.0,4.0
0.626913,1630317320.0,4.0
0.620506,1630317320.0,4.0
0.620506,1630317320.0,4.0
0.617943,1630317320.0,4.0
0.61538,1630317320.0,4.0
0.614098,1630317320.0,4.0
0.616661,1630317320.0,4.0
0.61538,1630317320.0,4.0
0.61538,1630317320.0,4.0
0.614098,1630317320.0,4.0
0.612817,1630317320.0,4.0
0.614098,1630317320.0,4.0
0.610254,1630317320.0,4.0
0.610254,1630317320.0,4.0
0.608972,1630317320.0,4.0
0.605128,1630317320.0,4.0
0.606409,1630317320.0,4.0
0.602565,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.606409,1630317320.0,4.0
0.605128,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.602565,1630317320.0,4.0
0.600002,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.600002,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.600002,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.600002,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.600002,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.594876,1630317320.0,4.0
0.594876,1630317320.0,4.0
0.593595,1630317320.0,4.0
0.594876,1630317320.0,4.0
0.592313,1630317320.0,4.0
0.593595,1630317320.0,4.0
0.591032,1630317320.0,4.0
0.58975,1630317320.0,4.0
0.587187,1630317320.0,4.0
0.588469,1630317320.0,4.0
0.588469,1630317320.0,4.0
0.585906,1630317320.0,4.0
0.587187,1630317320.0,4.0
0.584624,1630317320.0,4.0
0.582061,1630317320.0,4.0
0.582061,1630317320.0,4.0
0.579498,1630317320.0,4.0
0.582061,1630317320.0,4.0
0.582061,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.579498,1630317320.0,4.0
0.579498,1630317320.0,4.0
0.584624,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.585906,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.579498,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.582061,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.584624,1630317320.0,4.0
0.58975,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.605128,1630317320.0,4.0
0.605128,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.584624,1630317320.0,4.0
0.578217,1630317320.0,4.0
0.569246,1630317320.0,4.0
0.567965,1630317320.0,4.0
0.569246,1630317320.0,4.0
0.571809,1630317320.0,4.0
0.574372,1630317320.0,4.0
0.585906,1630317320.0,4.0
0.608972,1630317320.0,4.0
0.634602,1630317320.0,4.0
0.638447,1630317320.0,4.0
0.648699,1630317320.0,4.0
0.64101,1630317320.0,4.0
0.646136,1630317320.0,4.0
0.639728,1630317320.0,4.0
0.639728,1630317320.0,4.0
0.64101,1630317320.0,4.0
0.642291,1630317320.0,4.0
0.619224,1630317320.0,4.0
0.608972,1630317320.0,4.0
0.602565,1630317320.0,4.0
0.598721,1630317320.0,4.0
0.601284,1630317320.0,4.0
0.608972,1630317320.0,4.0
0.606409,1630317320.0,4.0
0.606409,1630317320.0,4.0
0.611535,1630317320.0,4.0
0.616661,1630317320.0,4.0
0.625632,1630317320.0,4.0
0.647417,1630317320.0,4.0
0.65895,1630317320.0,4.0
0.653824,1630317320.0,4.0
0.639728,1630317320.0,4.0
0.629476,1630317320.0,4.0
0.617943,1630317320.0,4.0
0.608972,1630317320.0,4.0
0.603847,1630317320.0,4.0
0.602565,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.597439,1630317320.0,4.0
0.593595,1630317320.0,4.0
0.592313,1630317320.0,4.0
0.588469,1630317320.0,4.0
0.587187,1630317320.0,4.0
0.585906,1630317320.0,4.0
0.585906,1630317320.0,4.0
0.584624,1630317320.0,4.0
0.583343,1630317320.0,4.0
0.583343,1630317320.0,4.0
0.583343,1630317320.0,4.0
0.582061,1630317320.0,4.0
0.583343,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.58078,1630317320.0,4.0
0.578217,1630317320.0,4.0
0.579498,1630317320.0,4.0
0.579498,1630317320.0,4.0
0.579498,1630317320.0,4.0
0.575654,1630317320.0,4.0
0.576935,1630317320.0,4.0
0.576935,1630317320.0,4.0
0.575654,1630317320.0,4.0
0.574372,1630317320.0,4.0
0.573091,1630317320.0,4.0
0.570528,1630317320.0,4.0
0.569246,1630317320.0,4.0
0.569246,1630317320.0,4.0
0.566683,1630317320.0,4.0
0.567965,1630317320.0,4.0
0.565402,1630317320.0,4.0
0.56412,1630317320.0,4.0
0.566683,1630317320.0,4.0
0.562839,1630317320.0,4.0
0.558995,1630317320.0,4.0
0.562839,1630317320.0,4.0
0.560276,1630317320.0,4.0
0.560276,1630317320.0,4.0
0.560276,1630317320.0,4.0
0.560276,1630317320.0,4.0
0.560276,1630317320.0,4.0
0.557713,1630317320.0,4.0
0.553869,1630317320.0,4.0
0.55515,1630317320.0,4.0
0.553869,1630317320.0,4.0
0.535928,1630317320.0,4.0
0.523113,1630317320.0,4.0
0.625632,1630317320.0,4.0
0.852455,1630317320.0,4.0
0.84861,1630317320.0,4.0
0.831951,1630317320.0,4.0
