HR,start_time_unix,sampling_rate
73.0,1625340519.0,1.0
73.0,1625340519.0,1.0
73.0,1625340519.0,1.0
73.25,1625340519.0,1.0
74.0,1625340519.0,1.0
75.17,1625340519.0,1.0
76.0,1625340519.0,1.0
76.5,1625340519.0,1.0
77.0,1625340519.0,1.0
77.3,1625340519.0,1.0
77.64,1625340519.0,1.0
77.92,1625340519.0,1.0
78.0,1625340519.0,1.0
78.07,1625340519.0,1.0
78.13,1625340519.0,1.0
78.0,1625340519.0,1.0
77.82,1625340519.0,1.0
77.61,1625340519.0,1.0
77.26,1625340519.0,1.0
76.85,1625340519.0,1.0
76.48,1625340519.0,1.0
76.0,1625340519.0,1.0
75.52,1625340519.0,1.0
75.12,1625340519.0,1.0
74.76,1625340519.0,1.0
74.35,1625340519.0,1.0
73.85,1625340519.0,1.0
73.36,1625340519.0,1.0
72.9,1625340519.0,1.0
72.47,1625340519.0,1.0
71.84,1625340519.0,1.0
71.25,1625340519.0,1.0
70.73,1625340519.0,1.0
70.29,1625340519.0,1.0
69.83,1625340519.0,1.0
69.36,1625340519.0,1.0
69.3,1625340519.0,1.0
69.26,1625340519.0,1.0
69.31,1625340519.0,1.0
69.22,1625340519.0,1.0
69.22,1625340519.0,1.0
69.14,1625340519.0,1.0
69.09,1625340519.0,1.0
69.07,1625340519.0,1.0
69.04,1625340519.0,1.0
69.24,1625340519.0,1.0
69.47,1625340519.0,1.0
69.69,1625340519.0,1.0
69.94,1625340519.0,1.0
70.18,1625340519.0,1.0
70.35,1625340519.0,1.0
70.52,1625340519.0,1.0
70.66,1625340519.0,1.0
70.78,1625340519.0,1.0
70.87,1625340519.0,1.0
70.95,1625340519.0,1.0
71.04,1625340519.0,1.0
71.1,1625340519.0,1.0
71.15,1625340519.0,1.0
71.2,1625340519.0,1.0
71.23,1625340519.0,1.0
71.27,1625340519.0,1.0
71.32,1625340519.0,1.0
71.37,1625340519.0,1.0
71.4,1625340519.0,1.0
71.35,1625340519.0,1.0
71.33,1625340519.0,1.0
71.33,1625340519.0,1.0
71.3,1625340519.0,1.0
71.27,1625340519.0,1.0
71.22,1625340519.0,1.0
71.15,1625340519.0,1.0
71.1,1625340519.0,1.0
71.03,1625340519.0,1.0
70.97,1625340519.0,1.0
70.95,1625340519.0,1.0
70.97,1625340519.0,1.0
71.02,1625340519.0,1.0
71.08,1625340519.0,1.0
71.18,1625340519.0,1.0
71.28,1625340519.0,1.0
71.43,1625340519.0,1.0
71.6,1625340519.0,1.0
71.73,1625340519.0,1.0
71.83,1625340519.0,1.0
71.98,1625340519.0,1.0
72.2,1625340519.0,1.0
72.45,1625340519.0,1.0
72.7,1625340519.0,1.0
72.95,1625340519.0,1.0
73.32,1625340519.0,1.0
73.63,1625340519.0,1.0
73.85,1625340519.0,1.0
74.0,1625340519.0,1.0
74.18,1625340519.0,1.0
74.42,1625340519.0,1.0
74.43,1625340519.0,1.0
74.55,1625340519.0,1.0
