EDA,start_time_unix,sampling_rate
0.0,1635633434.0,4.0
0.220402,1635633434.0,4.0
0.296005,1635633434.0,4.0
0.276784,1635633434.0,4.0
0.313945,1635633434.0,4.0
0.352387,1635633434.0,4.0
0.366483,1635633434.0,4.0
0.386985,1635633434.0,4.0
0.397237,1635633434.0,4.0
0.370327,1635633434.0,4.0
0.361357,1635633434.0,4.0
0.304975,1635633434.0,4.0
0.278066,1635633434.0,4.0
0.28191,1635633434.0,4.0
0.283191,1635633434.0,4.0
0.27294,1635633434.0,4.0
0.27294,1635633434.0,4.0
0.270377,1635633434.0,4.0
0.270377,1635633434.0,4.0
0.267814,1635633434.0,4.0
0.267814,1635633434.0,4.0
0.267814,1635633434.0,4.0
0.266533,1635633434.0,4.0
0.267814,1635633434.0,4.0
0.265252,1635633434.0,4.0
0.267814,1635633434.0,4.0
0.271659,1635633434.0,4.0
0.297287,1635633434.0,4.0
0.316508,1635633434.0,4.0
0.315226,1635633434.0,4.0
0.298568,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.308819,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.307538,1635633434.0,4.0
0.308819,1635633434.0,4.0
0.308819,1635633434.0,4.0
0.307538,1635633434.0,4.0
0.308819,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.307538,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.307538,1635633434.0,4.0
0.307538,1635633434.0,4.0
0.307538,1635633434.0,4.0
0.274221,1635633434.0,4.0
0.27294,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.29985,1635633434.0,4.0
0.285754,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.304975,1635633434.0,4.0
0.311382,1635633434.0,4.0
0.308819,1635633434.0,4.0
0.316508,1635633434.0,4.0
0.310101,1635633434.0,4.0
0.284473,1635633434.0,4.0
0.279347,1635633434.0,4.0
0.287035,1635633434.0,4.0
0.293443,1635633434.0,4.0
0.293443,1635633434.0,4.0
0.292161,1635633434.0,4.0
0.293443,1635633434.0,4.0
0.294724,1635633434.0,4.0
0.298568,1635633434.0,4.0
0.297287,1635633434.0,4.0
0.293443,1635633434.0,4.0
0.296005,1635633434.0,4.0
0.294724,1635633434.0,4.0
0.298568,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.298568,1635633434.0,4.0
0.298568,1635633434.0,4.0
0.298568,1635633434.0,4.0
0.29985,1635633434.0,4.0
0.29985,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.29985,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.303694,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.29985,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.304975,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.301131,1635633434.0,4.0
0.302412,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.315226,1635633434.0,4.0
0.307538,1635633434.0,4.0
0.304975,1635633434.0,4.0
0.304975,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.311382,1635633434.0,4.0
0.319071,1635633434.0,4.0
0.312664,1635633434.0,4.0
0.289598,1635633434.0,4.0
0.287035,1635633434.0,4.0
0.312664,1635633434.0,4.0
0.306257,1635633434.0,4.0
0.303694,1635633434.0,4.0
0.312664,1635633434.0,4.0
0.312664,1635633434.0,4.0
0.342136,1635633434.0,4.0
0.339573,1635633434.0,4.0
0.334448,1635633434.0,4.0
0.334448,1635633434.0,4.0
0.321633,1635633434.0,4.0
0.324196,1635633434.0,4.0
0.317789,1635633434.0,4.0
0.322915,1635633434.0,4.0
0.320352,1635633434.0,4.0
0.319071,1635633434.0,4.0
0.317789,1635633434.0,4.0
0.320352,1635633434.0,4.0
0.319071,1635633434.0,4.0
0.317789,1635633434.0,4.0
0.317789,1635633434.0,4.0
0.316508,1635633434.0,4.0
0.298568,1635633434.0,4.0
0.297287,1635633434.0,4.0
0.306257,1635633434.0,4.0
