HR,start_time_unix,sampling_rate
85.0,1635633444.0,1.0
71.5,1635633444.0,1.0
82.33,1635633444.0,1.0
75.5,1635633444.0,1.0
95.2,1635633444.0,1.0
109.67,1635633444.0,1.0
120.0,1635633444.0,1.0
127.5,1635633444.0,1.0
133.56,1635633444.0,1.0
138.4,1635633444.0,1.0
138.82,1635633444.0,1.0
139.17,1635633444.0,1.0
139.46,1635633444.0,1.0
139.71,1635633444.0,1.0
139.6,1635633444.0,1.0
139.62,1635633444.0,1.0
139.47,1635633444.0,1.0
138.39,1635633444.0,1.0
137.16,1635633444.0,1.0
135.6,1635633444.0,1.0
133.76,1635633444.0,1.0
132.14,1635633444.0,1.0
130.35,1635633444.0,1.0
128.71,1635633444.0,1.0
127.28,1635633444.0,1.0
125.92,1635633444.0,1.0
124.63,1635633444.0,1.0
123.43,1635633444.0,1.0
122.28,1635633444.0,1.0
121.17,1635633444.0,1.0
120.16,1635633444.0,1.0
119.16,1635633444.0,1.0
118.09,1635633444.0,1.0
117.06,1635633444.0,1.0
116.11,1635633444.0,1.0
115.03,1635633444.0,1.0
114.0,1635633444.0,1.0
113.05,1635633444.0,1.0
112.1,1635633444.0,1.0
111.18,1635633444.0,1.0
110.29,1635633444.0,1.0
109.45,1635633444.0,1.0
108.63,1635633444.0,1.0
107.82,1635633444.0,1.0
107.07,1635633444.0,1.0
106.33,1635633444.0,1.0
105.55,1635633444.0,1.0
104.83,1635633444.0,1.0
104.12,1635633444.0,1.0
103.38,1635633444.0,1.0
102.71,1635633444.0,1.0
101.98,1635633444.0,1.0
101.32,1635633444.0,1.0
100.7,1635633444.0,1.0
100.07,1635633444.0,1.0
99.41,1635633444.0,1.0
98.82,1635633444.0,1.0
98.22,1635633444.0,1.0
97.59,1635633444.0,1.0
96.95,1635633444.0,1.0
96.43,1635633444.0,1.0
96.45,1635633444.0,1.0
95.63,1635633444.0,1.0
95.68,1635633444.0,1.0
93.7,1635633444.0,1.0
91.82,1635633444.0,1.0
90.15,1635633444.0,1.0
88.5,1635633444.0,1.0
86.9,1635633444.0,1.0
85.28,1635633444.0,1.0
84.3,1635633444.0,1.0
83.32,1635633444.0,1.0
82.35,1635633444.0,1.0
81.37,1635633444.0,1.0
80.48,1635633444.0,1.0
79.58,1635633444.0,1.0
78.73,1635633444.0,1.0
78.2,1635633444.0,1.0
77.77,1635633444.0,1.0
77.53,1635633444.0,1.0
77.47,1635633444.0,1.0
77.42,1635633444.0,1.0
77.5,1635633444.0,1.0
77.62,1635633444.0,1.0
77.72,1635633444.0,1.0
77.83,1635633444.0,1.0
77.97,1635633444.0,1.0
78.08,1635633444.0,1.0
78.2,1635633444.0,1.0
78.32,1635633444.0,1.0
78.4,1635633444.0,1.0
78.5,1635633444.0,1.0
78.65,1635633444.0,1.0
78.8,1635633444.0,1.0
78.92,1635633444.0,1.0
79.15,1635633444.0,1.0
79.38,1635633444.0,1.0
79.6,1635633444.0,1.0
79.87,1635633444.0,1.0
80.15,1635633444.0,1.0
80.43,1635633444.0,1.0
80.72,1635633444.0,1.0
81.03,1635633444.0,1.0
81.37,1635633444.0,1.0
81.68,1635633444.0,1.0
82.03,1635633444.0,1.0
82.43,1635633444.0,1.0
82.82,1635633444.0,1.0
83.2,1635633444.0,1.0
83.62,1635633444.0,1.0
83.93,1635633444.0,1.0
84.38,1635633444.0,1.0
84.75,1635633444.0,1.0
85.13,1635633444.0,1.0
85.53,1635633444.0,1.0
86.0,1635633444.0,1.0
86.43,1635633444.0,1.0
86.92,1635633444.0,1.0
87.45,1635633444.0,1.0
88.05,1635633444.0,1.0
88.75,1635633444.0,1.0
89.33,1635633444.0,1.0
89.98,1635633444.0,1.0
90.57,1635633444.0,1.0
91.22,1635633444.0,1.0
91.63,1635633444.0,1.0
91.85,1635633444.0,1.0
91.98,1635633444.0,1.0
92.07,1635633444.0,1.0
92.17,1635633444.0,1.0
92.3,1635633444.0,1.0
92.4,1635633444.0,1.0
92.48,1635633444.0,1.0
92.47,1635633444.0,1.0
92.43,1635633444.0,1.0
92.4,1635633444.0,1.0
92.33,1635633444.0,1.0
92.25,1635633444.0,1.0
92.17,1635633444.0,1.0
92.03,1635633444.0,1.0
91.9,1635633444.0,1.0
91.75,1635633444.0,1.0
91.62,1635633444.0,1.0
91.43,1635633444.0,1.0
91.23,1635633444.0,1.0
91.03,1635633444.0,1.0
90.78,1635633444.0,1.0
90.55,1635633444.0,1.0
90.33,1635633444.0,1.0
90.12,1635633444.0,1.0
89.92,1635633444.0,1.0
89.73,1635633444.0,1.0
89.6,1635633444.0,1.0
89.53,1635633444.0,1.0
89.5,1635633444.0,1.0
89.47,1635633444.0,1.0
89.43,1635633444.0,1.0
89.4,1635633444.0,1.0
89.37,1635633444.0,1.0
89.35,1635633444.0,1.0
89.33,1635633444.0,1.0
89.35,1635633444.0,1.0
89.37,1635633444.0,1.0
89.38,1635633444.0,1.0
89.4,1635633444.0,1.0
89.38,1635633444.0,1.0
89.38,1635633444.0,1.0
89.38,1635633444.0,1.0
89.42,1635633444.0,1.0
89.45,1635633444.0,1.0
89.55,1635633444.0,1.0
89.58,1635633444.0,1.0
89.7,1635633444.0,1.0
89.78,1635633444.0,1.0
89.88,1635633444.0,1.0
89.92,1635633444.0,1.0
89.95,1635633444.0,1.0
89.97,1635633444.0,1.0
89.98,1635633444.0,1.0
89.95,1635633444.0,1.0
89.93,1635633444.0,1.0
89.92,1635633444.0,1.0
89.92,1635633444.0,1.0
89.92,1635633444.0,1.0
89.9,1635633444.0,1.0
89.88,1635633444.0,1.0
89.85,1635633444.0,1.0
89.92,1635633444.0,1.0
89.95,1635633444.0,1.0
89.97,1635633444.0,1.0
89.98,1635633444.0,1.0
90.02,1635633444.0,1.0
90.05,1635633444.0,1.0
90.22,1635633444.0,1.0
90.42,1635633444.0,1.0
90.62,1635633444.0,1.0
90.85,1635633444.0,1.0
91.02,1635633444.0,1.0
91.17,1635633444.0,1.0
91.32,1635633444.0,1.0
91.43,1635633444.0,1.0
91.5,1635633444.0,1.0
91.53,1635633444.0,1.0
91.6,1635633444.0,1.0
