ACC_X,ACC_Y,ACC_Z,start_time_unix,sampling_rate
-2,7,63,1635633434.0,32.000000
-2,7,63,1635633434.0,32.000000
-2,6,63,1635633434.0,32.000000
-1,6,62,1635633434.0,32.000000
-2,9,64,1635633434.0,32.000000
-4,9,65,1635633434.0,32.000000
-4,13,61,1635633434.0,32.000000
-3,16,63,1635633434.0,32.000000
-10,11,79,1635633434.0,32.000000
-8,12,80,1635633434.0,32.000000
-12,28,76,1635633434.0,32.000000
-8,22,81,1635633434.0,32.000000
-4,25,78,1635633434.0,32.000000
-2,25,74,1635633434.0,32.000000
-1,24,67,1635633434.0,32.000000
-6,21,53,1635633434.0,32.000000
-9,19,51,1635633434.0,32.000000
-15,18,39,1635633434.0,32.000000
-21,15,32,1635633434.0,32.000000
-20,17,29,1635633434.0,32.000000
-15,16,32,1635633434.0,32.000000
-9,27,27,1635633434.0,32.000000
-2,29,20,1635633434.0,32.000000
-39,42,8,1635633434.0,32.000000
-48,46,4,1635633434.0,32.000000
-65,36,-2,1635633434.0,32.000000
-90,27,-5,1635633434.0,32.000000
-85,28,-12,1635633434.0,32.000000
-79,31,-7,1635633434.0,32.000000
-70,31,0,1635633434.0,32.000000
-61,30,-6,1635633434.0,32.000000
-59,35,-10,1635633434.0,32.000000
-51,36,-9,1635633434.0,32.000000
-55,35,-15,1635633434.0,32.000000
-54,35,-17,1635633434.0,32.000000
-47,36,-14,1635633434.0,32.000000
-50,34,-17,1635633434.0,32.000000
-49,29,-13,1635633434.0,32.000000
-50,36,-15,1635633434.0,32.000000
-56,36,-11,1635633434.0,32.000000
-54,34,-8,1635633434.0,32.000000
-58,37,-17,1635633434.0,32.000000
-58,38,-16,1635633434.0,32.000000
-53,37,-10,1635633434.0,32.000000
-51,39,-10,1635633434.0,32.000000
-55,41,-11,1635633434.0,32.000000
-52,36,-5,1635633434.0,32.000000
-51,35,-5,1635633434.0,32.000000
-55,36,-12,1635633434.0,32.000000
-52,33,-12,1635633434.0,32.000000
-52,36,-19,1635633434.0,32.000000
-46,37,-16,1635633434.0,32.000000
-53,36,-20,1635633434.0,32.000000
-52,38,-25,1635633434.0,32.000000
-47,37,-18,1635633434.0,32.000000
-47,38,-18,1635633434.0,32.000000
-48,38,-18,1635633434.0,32.000000
-48,39,-19,1635633434.0,32.000000
-52,40,-22,1635633434.0,32.000000
-53,39,-19,1635633434.0,32.000000
-54,37,-15,1635633434.0,32.000000
-48,38,-14,1635633434.0,32.000000
-54,37,-18,1635633434.0,32.000000
-51,37,-16,1635633434.0,32.000000
-53,39,-18,1635633434.0,32.000000
-53,35,-20,1635633434.0,32.000000
-51,36,-17,1635633434.0,32.000000
-54,33,-14,1635633434.0,32.000000
-53,30,-10,1635633434.0,32.000000
-56,27,-7,1635633434.0,32.000000
-52,25,-6,1635633434.0,32.000000
-52,22,-5,1635633434.0,32.000000
-52,21,-3,1635633434.0,32.000000
-54,20,-10,1635633434.0,32.000000
-61,25,-19,1635633434.0,32.000000
-60,27,-23,1635633434.0,32.000000
-61,31,-22,1635633434.0,32.000000
-65,31,-24,1635633434.0,32.000000
-62,28,-20,1635633434.0,32.000000
-56,25,-12,1635633434.0,32.000000
-60,24,-1,1635633434.0,32.000000
-53,23,2,1635633434.0,32.000000
-56,23,-5,1635633434.0,32.000000
-65,20,-10,1635633434.0,32.000000
-64,20,-6,1635633434.0,32.000000
-75,18,0,1635633434.0,32.000000
-83,21,6,1635633434.0,32.000000
-61,13,7,1635633434.0,32.000000
-55,12,8,1635633434.0,32.000000
-64,13,7,1635633434.0,32.000000
-64,12,11,1635633434.0,32.000000
-66,7,10,1635633434.0,32.000000
-69,8,7,1635633434.0,32.000000
-68,7,11,1635633434.0,32.000000
-68,8,5,1635633434.0,32.000000
-64,7,-2,1635633434.0,32.000000
-67,9,-1,1635633434.0,32.000000
-60,9,-1,1635633434.0,32.000000
