HR,start_time_unix,sampling_rate
88.0,1634891704.0,1.0
93.0,1634891704.0,1.0
79.33,1634891704.0,1.0
84.0,1634891704.0,1.0
77.6,1634891704.0,1.0
75.83,1634891704.0,1.0
74.57,1634891704.0,1.0
73.62,1634891704.0,1.0
72.89,1634891704.0,1.0
71.3,1634891704.0,1.0
70.18,1634891704.0,1.0
69.25,1634891704.0,1.0
68.46,1634891704.0,1.0
67.86,1634891704.0,1.0
67.27,1634891704.0,1.0
66.94,1634891704.0,1.0
66.82,1634891704.0,1.0
67.06,1634891704.0,1.0
67.53,1634891704.0,1.0
67.9,1634891704.0,1.0
68.14,1634891704.0,1.0
68.45,1634891704.0,1.0
68.65,1634891704.0,1.0
68.71,1634891704.0,1.0
68.76,1634891704.0,1.0
68.81,1634891704.0,1.0
69.0,1634891704.0,1.0
69.18,1634891704.0,1.0
69.31,1634891704.0,1.0
69.37,1634891704.0,1.0
69.39,1634891704.0,1.0
69.44,1634891704.0,1.0
69.24,1634891704.0,1.0
69.15,1634891704.0,1.0
69.0,1634891704.0,1.0
68.83,1634891704.0,1.0
68.57,1634891704.0,1.0
68.34,1634891704.0,1.0
68.1,1634891704.0,1.0
67.85,1634891704.0,1.0
67.68,1634891704.0,1.0
67.57,1634891704.0,1.0
67.4,1634891704.0,1.0
67.14,1634891704.0,1.0
66.91,1634891704.0,1.0
66.72,1634891704.0,1.0
66.53,1634891704.0,1.0
66.35,1634891704.0,1.0
66.2,1634891704.0,1.0
66.06,1634891704.0,1.0
65.9,1634891704.0,1.0
65.77,1634891704.0,1.0
65.68,1634891704.0,1.0
65.57,1634891704.0,1.0
65.45,1634891704.0,1.0
65.36,1634891704.0,1.0
65.23,1634891704.0,1.0
65.05,1634891704.0,1.0
65.0,1634891704.0,1.0
65.23,1634891704.0,1.0
64.83,1634891704.0,1.0
64.27,1634891704.0,1.0
64.47,1634891704.0,1.0
63.93,1634891704.0,1.0
64.17,1634891704.0,1.0
64.17,1634891704.0,1.0
64.35,1634891704.0,1.0
64.53,1634891704.0,1.0
64.68,1634891704.0,1.0
64.98,1634891704.0,1.0
65.18,1634891704.0,1.0
65.37,1634891704.0,1.0
65.55,1634891704.0,1.0
65.72,1634891704.0,1.0
65.88,1634891704.0,1.0
66.03,1634891704.0,1.0
66.12,1634891704.0,1.0
66.08,1634891704.0,1.0
66.03,1634891704.0,1.0
66.07,1634891704.0,1.0
66.13,1634891704.0,1.0
66.2,1634891704.0,1.0
66.3,1634891704.0,1.0
66.47,1634891704.0,1.0
66.65,1634891704.0,1.0
66.8,1634891704.0,1.0
67.02,1634891704.0,1.0
67.23,1634891704.0,1.0
67.47,1634891704.0,1.0
67.73,1634891704.0,1.0
68.02,1634891704.0,1.0
68.28,1634891704.0,1.0
68.65,1634891704.0,1.0
68.95,1634891704.0,1.0
69.3,1634891704.0,1.0
69.65,1634891704.0,1.0
70.07,1634891704.0,1.0
70.47,1634891704.0,1.0
70.88,1634891704.0,1.0
71.33,1634891704.0,1.0
71.75,1634891704.0,1.0
72.13,1634891704.0,1.0
72.57,1634891704.0,1.0
73.08,1634891704.0,1.0
73.58,1634891704.0,1.0
74.07,1634891704.0,1.0
74.53,1634891704.0,1.0
74.98,1634891704.0,1.0
75.4,1634891704.0,1.0
75.8,1634891704.0,1.0
76.22,1634891704.0,1.0
76.6,1634891704.0,1.0
76.97,1634891704.0,1.0
77.35,1634891704.0,1.0
77.75,1634891704.0,1.0
78.13,1634891704.0,1.0
78.6,1634891704.0,1.0
79.12,1634891704.0,1.0
79.53,1634891704.0,1.0
79.68,1634891704.0,1.0
80.08,1634891704.0,1.0
80.47,1634891704.0,1.0
80.85,1634891704.0,1.0
81.22,1634891704.0,1.0
81.57,1634891704.0,1.0
81.9,1634891704.0,1.0
82.05,1634891704.0,1.0
82.18,1634891704.0,1.0
82.35,1634891704.0,1.0
82.53,1634891704.0,1.0
82.77,1634891704.0,1.0
83.0,1634891704.0,1.0
83.2,1634891704.0,1.0
83.4,1634891704.0,1.0
83.62,1634891704.0,1.0
83.82,1634891704.0,1.0
84.05,1634891704.0,1.0
84.32,1634891704.0,1.0
84.53,1634891704.0,1.0
84.7,1634891704.0,1.0
84.88,1634891704.0,1.0
85.03,1634891704.0,1.0
85.15,1634891704.0,1.0
85.23,1634891704.0,1.0
85.27,1634891704.0,1.0
85.28,1634891704.0,1.0
85.13,1634891704.0,1.0
84.88,1634891704.0,1.0
84.67,1634891704.0,1.0
84.47,1634891704.0,1.0
84.23,1634891704.0,1.0
83.97,1634891704.0,1.0
83.73,1634891704.0,1.0
83.52,1634891704.0,1.0
83.28,1634891704.0,1.0
83.03,1634891704.0,1.0
82.85,1634891704.0,1.0
82.68,1634891704.0,1.0
82.52,1634891704.0,1.0
82.52,1634891704.0,1.0
82.53,1634891704.0,1.0
82.58,1634891704.0,1.0
82.62,1634891704.0,1.0
82.65,1634891704.0,1.0
82.67,1634891704.0,1.0
82.7,1634891704.0,1.0
82.73,1634891704.0,1.0
82.77,1634891704.0,1.0
82.8,1634891704.0,1.0
82.83,1634891704.0,1.0
82.85,1634891704.0,1.0
82.88,1634891704.0,1.0
82.9,1634891704.0,1.0
82.92,1634891704.0,1.0
82.92,1634891704.0,1.0
82.92,1634891704.0,1.0
82.92,1634891704.0,1.0
82.93,1634891704.0,1.0
82.9,1634891704.0,1.0
82.68,1634891704.0,1.0
82.4,1634891704.0,1.0
82.12,1634891704.0,1.0
81.83,1634891704.0,1.0
81.55,1634891704.0,1.0
81.27,1634891704.0,1.0
80.97,1634891704.0,1.0
80.65,1634891704.0,1.0
80.32,1634891704.0,1.0
79.98,1634891704.0,1.0
79.67,1634891704.0,1.0
79.35,1634891704.0,1.0
78.98,1634891704.0,1.0
78.62,1634891704.0,1.0
78.32,1634891704.0,1.0
78.02,1634891704.0,1.0
77.67,1634891704.0,1.0
77.33,1634891704.0,1.0
77.03,1634891704.0,1.0
76.78,1634891704.0,1.0
76.55,1634891704.0,1.0
76.37,1634891704.0,1.0
76.15,1634891704.0,1.0
75.95,1634891704.0,1.0
75.93,1634891704.0,1.0
75.95,1634891704.0,1.0
76.0,1634891704.0,1.0
76.1,1634891704.0,1.0
76.33,1634891704.0,1.0
76.55,1634891704.0,1.0
76.75,1634891704.0,1.0
77.02,1634891704.0,1.0
77.28,1634891704.0,1.0
77.55,1634891704.0,1.0
77.78,1634891704.0,1.0
78.0,1634891704.0,1.0
78.25,1634891704.0,1.0
78.43,1634891704.0,1.0
78.53,1634891704.0,1.0
78.62,1634891704.0,1.0
78.48,1634891704.0,1.0
78.32,1634891704.0,1.0
78.12,1634891704.0,1.0
78.03,1634891704.0,1.0
77.98,1634891704.0,1.0
77.92,1634891704.0,1.0
77.83,1634891704.0,1.0
77.75,1634891704.0,1.0
77.53,1634891704.0,1.0
77.35,1634891704.0,1.0
77.18,1634891704.0,1.0
77.03,1634891704.0,1.0
76.88,1634891704.0,1.0
76.73,1634891704.0,1.0
76.6,1634891704.0,1.0
