EDA,start_time_unix,sampling_rate
0.0,1634891694.0,4.0
0.836457,1634891694.0,4.0
1.15696,1634891694.0,4.0
1.064801,1634891694.0,4.0
1.055835,1634891694.0,4.0
1.060959,1634891694.0,4.0
1.06224,1634891694.0,4.0
1.054554,1634891694.0,4.0
1.040463,1634891694.0,4.0
1.060959,1634891694.0,4.0
1.053273,1634891694.0,4.0
1.054554,1634891694.0,4.0
1.054554,1634891694.0,4.0
1.04943,1634891694.0,4.0
1.050711,1634891694.0,4.0
1.04943,1634891694.0,4.0
1.048149,1634891694.0,4.0
1.044306,1634891694.0,4.0
1.041744,1634891694.0,4.0
1.039183,1634891694.0,4.0
1.037902,1634891694.0,4.0
1.032778,1634891694.0,4.0
1.028935,1634891694.0,4.0
1.027654,1634891694.0,4.0
1.030216,1634891694.0,4.0
1.039183,1634891694.0,4.0
1.036621,1634891694.0,4.0
1.02253,1634891694.0,4.0
1.025092,1634891694.0,4.0
1.363262,1634891694.0,4.0
1.620732,1634891694.0,4.0
1.844996,1634891694.0,4.0
1.696407,1634891694.0,4.0
1.732273,1634891694.0,4.0
1.068743,1634891694.0,4.0
1.70153,1634891694.0,4.0
1.71434,1634891694.0,4.0
0.991887,1634891694.0,4.0
1.57856,1634891694.0,4.0
1.426127,1634891694.0,4.0
1.309561,1634891694.0,4.0
1.25448,1634891694.0,4.0
1.239109,1634891694.0,4.0
1.233985,1634891694.0,4.0
1.239109,1634891694.0,4.0
1.223738,1634891694.0,4.0
1.212209,1634891694.0,4.0
1.208366,1634891694.0,4.0
1.209647,1634891694.0,4.0
1.192995,1634891694.0,4.0
1.185309,1634891694.0,4.0
1.178905,1634891694.0,4.0
1.175062,1634891694.0,4.0
1.160971,1634891694.0,4.0
1.15969,1634891694.0,4.0
1.155848,1634891694.0,4.0
1.157129,1634891694.0,4.0
1.153286,1634891694.0,4.0
1.154567,1634891694.0,4.0
1.149443,1634891694.0,4.0
1.146881,1634891694.0,4.0
1.144319,1634891694.0,4.0
1.137914,1634891694.0,4.0
1.134072,1634891694.0,4.0
1.126386,1634891694.0,4.0
1.123824,1634891694.0,4.0
1.122543,1634891694.0,4.0
1.117419,1634891694.0,4.0
1.112296,1634891694.0,4.0
1.107172,1634891694.0,4.0
1.10461,1634891694.0,4.0
1.100767,1634891694.0,4.0
1.098205,1634891694.0,4.0
1.0918,1634891694.0,4.0
1.087958,1634891694.0,4.0
1.086677,1634891694.0,4.0
1.085396,1634891694.0,4.0
1.076429,1634891694.0,4.0
1.076429,1634891694.0,4.0
1.071305,1634891694.0,4.0
1.073867,1634891694.0,4.0
1.067462,1634891694.0,4.0
1.072586,1634891694.0,4.0
1.066181,1634891694.0,4.0
1.061058,1634891694.0,4.0
1.054653,1634891694.0,4.0
1.057215,1634891694.0,4.0
1.057215,1634891694.0,4.0
1.046967,1634891694.0,4.0
0.850983,1634891694.0,4.0
