TEMP,start_time_unix,sampling_rate
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.83,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.85,1628937049.0,4.0
29.87,1628937049.0,4.0
29.87,1628937049.0,4.0
