HR,start_time_unix,sampling_rate
62.0,1628937059.0,1.0
56.5,1628937059.0,1.0
57.0,1628937059.0,1.0
65.25,1628937059.0,1.0
66.6,1628937059.0,1.0
64.33,1628937059.0,1.0
62.71,1628937059.0,1.0
61.12,1628937059.0,1.0
62.44,1628937059.0,1.0
63.4,1628937059.0,1.0
64.09,1628937059.0,1.0
64.67,1628937059.0,1.0
65.31,1628937059.0,1.0
65.5,1628937059.0,1.0
65.73,1628937059.0,1.0
66.0,1628937059.0,1.0
66.24,1628937059.0,1.0
66.39,1628937059.0,1.0
66.58,1628937059.0,1.0
66.45,1628937059.0,1.0
66.57,1628937059.0,1.0
66.86,1628937059.0,1.0
67.22,1628937059.0,1.0
67.42,1628937059.0,1.0
67.52,1628937059.0,1.0
67.54,1628937059.0,1.0
67.74,1628937059.0,1.0
68.14,1628937059.0,1.0
68.52,1628937059.0,1.0
68.97,1628937059.0,1.0
69.42,1628937059.0,1.0
69.81,1628937059.0,1.0
70.15,1628937059.0,1.0
70.53,1628937059.0,1.0
70.91,1628937059.0,1.0
71.25,1628937059.0,1.0
71.54,1628937059.0,1.0
71.74,1628937059.0,1.0
71.9,1628937059.0,1.0
72.1,1628937059.0,1.0
72.27,1628937059.0,1.0
72.17,1628937059.0,1.0
72.07,1628937059.0,1.0
71.93,1628937059.0,1.0
71.78,1628937059.0,1.0
71.65,1628937059.0,1.0
71.45,1628937059.0,1.0
71.25,1628937059.0,1.0
71.08,1628937059.0,1.0
70.94,1628937059.0,1.0
70.78,1628937059.0,1.0
70.62,1628937059.0,1.0
70.45,1628937059.0,1.0
70.33,1628937059.0,1.0
70.15,1628937059.0,1.0
70.02,1628937059.0,1.0
69.88,1628937059.0,1.0
69.74,1628937059.0,1.0
69.61,1628937059.0,1.0
69.53,1628937059.0,1.0
69.58,1628937059.0,1.0
69.82,1628937059.0,1.0
69.93,1628937059.0,1.0
69.53,1628937059.0,1.0
69.45,1628937059.0,1.0
69.7,1628937059.0,1.0
69.87,1628937059.0,1.0
70.07,1628937059.0,1.0
69.9,1628937059.0,1.0
69.72,1628937059.0,1.0
69.53,1628937059.0,1.0
69.35,1628937059.0,1.0
69.1,1628937059.0,1.0
68.95,1628937059.0,1.0
68.82,1628937059.0,1.0
68.65,1628937059.0,1.0
68.48,1628937059.0,1.0
