IBI_time,IBI_intervals,start_time_unix
29.031250,0.875000,1628937049.0
29.859375,0.828125,1628937049.0
30.750000,0.890625,1628937049.0
50.906250,0.984375,1628937049.0
51.828125,0.921875,1628937049.0
110.875000,0.906250,1628937049.0
111.656250,0.781250,1628937049.0
112.484375,0.828125,1628937049.0
113.328125,0.843750,1628937049.0
114.187500,0.859375,1628937049.0
135.578125,0.906250,1628937049.0
155.718750,0.859375,1628937049.0
169.000000,0.875000,1628937049.0
169.890625,0.890625,1628937049.0
170.812500,0.921875,1628937049.0
171.734375,0.921875,1628937049.0
172.609375,0.875000,1628937049.0
173.515625,0.906250,1628937049.0
174.421875,0.906250,1628937049.0
175.437500,1.015625,1628937049.0
176.312500,0.875000,1628937049.0
177.234375,0.921875,1628937049.0
178.187500,0.953125,1628937049.0
179.046875,0.859375,1628937049.0
180.140625,1.093750,1628937049.0
184.312500,0.859375,1628937049.0
185.203125,0.890625,1628937049.0
197.109375,1.062500,1628937049.0
198.109375,1.000000,1628937049.0
199.046875,0.937500,1628937049.0
204.609375,0.921875,1628937049.0
219.625000,0.812500,1628937049.0
220.500000,0.875000,1628937049.0
221.406250,0.906250,1628937049.0
222.328125,0.921875,1628937049.0
223.250000,0.921875,1628937049.0
224.171875,0.921875,1628937049.0
225.171875,1.000000,1628937049.0
243.062500,0.734375,1628937049.0
293.734375,0.890625,1628937049.0
294.640625,0.906250,1628937049.0
295.515625,0.875000,1628937049.0
296.453125,0.937500,1628937049.0
297.390625,0.937500,1628937049.0
298.312500,0.921875,1628937049.0
299.218750,0.906250,1628937049.0
300.156250,0.937500,1628937049.0
301.140625,0.984375,1628937049.0
302.109375,0.968750,1628937049.0
302.968750,0.859375,1628937049.0
303.843750,0.875000,1628937049.0
304.812500,0.968750,1628937049.0
305.750000,0.937500,1628937049.0
306.625000,0.875000,1628937049.0
307.531250,0.906250,1628937049.0
308.390625,0.859375,1628937049.0
309.312500,0.921875,1628937049.0
310.250000,0.937500,1628937049.0
311.093750,0.843750,1628937049.0
312.046875,0.953125,1628937049.0
313.000000,0.953125,1628937049.0
313.937500,0.937500,1628937049.0
314.875000,0.937500,1628937049.0
315.765625,0.890625,1628937049.0
316.687500,0.921875,1628937049.0
317.546875,0.859375,1628937049.0
318.437500,0.890625,1628937049.0
319.375000,0.937500,1628937049.0
320.312500,0.937500,1628937049.0
321.234375,0.921875,1628937049.0
322.140625,0.906250,1628937049.0
323.078125,0.937500,1628937049.0
324.046875,0.968750,1628937049.0
325.000000,0.953125,1628937049.0
325.937500,0.937500,1628937049.0
326.875000,0.937500,1628937049.0
327.796875,0.921875,1628937049.0
328.765625,0.968750,1628937049.0
358.359375,0.906250,1628937049.0
359.140625,0.781250,1628937049.0
360.046875,0.906250,1628937049.0
360.953125,0.906250,1628937049.0
361.890625,0.937500,1628937049.0
362.765625,0.875000,1628937049.0
363.656250,0.890625,1628937049.0
364.562500,0.906250,1628937049.0
365.500000,0.937500,1628937049.0
378.171875,0.953125,1628937049.0
379.187500,1.015625,1628937049.0
380.187500,1.000000,1628937049.0
381.250000,1.062500,1628937049.0
382.140625,0.890625,1628937049.0
383.156250,1.015625,1628937049.0
384.109375,0.953125,1628937049.0
385.093750,0.984375,1628937049.0
386.046875,0.953125,1628937049.0
387.218750,1.171875,1628937049.0
394.625000,0.953125,1628937049.0
395.609375,0.984375,1628937049.0
396.515625,0.906250,1628937049.0
397.375000,0.859375,1628937049.0
414.640625,0.968750,1628937049.0
415.515625,0.875000,1628937049.0
416.390625,0.875000,1628937049.0
417.375000,0.984375,1628937049.0
418.265625,0.890625,1628937049.0
419.140625,0.875000,1628937049.0
419.953125,0.812500,1628937049.0
420.906250,0.953125,1628937049.0
426.062500,0.890625,1628937049.0
426.937500,0.875000,1628937049.0
427.843750,0.906250,1628937049.0
428.812500,0.968750,1628937049.0
429.593750,0.781250,1628937049.0
430.625000,1.031250,1628937049.0
431.593750,0.968750,1628937049.0
432.453125,0.859375,1628937049.0
433.375000,0.921875,1628937049.0
