EDA,start_time_unix,sampling_rate
0.0,1628937049.0,4.0
0.134548,1628937049.0,4.0
0.187086,1628937049.0,4.0
0.189648,1628937049.0,4.0
0.19093,1628937049.0,4.0
0.19093,1628937049.0,4.0
0.192211,1628937049.0,4.0
0.189648,1628937049.0,4.0
0.192211,1628937049.0,4.0
0.19093,1628937049.0,4.0
0.19093,1628937049.0,4.0
0.189648,1628937049.0,4.0
0.189648,1628937049.0,4.0
0.193493,1628937049.0,4.0
0.197337,1628937049.0,4.0
0.194774,1628937049.0,4.0
0.194774,1628937049.0,4.0
0.194774,1628937049.0,4.0
0.196055,1628937049.0,4.0
0.194774,1628937049.0,4.0
0.194774,1628937049.0,4.0
0.193493,1628937049.0,4.0
0.192211,1628937049.0,4.0
0.19093,1628937049.0,4.0
0.188367,1628937049.0,4.0
0.189648,1628937049.0,4.0
0.187086,1628937049.0,4.0
0.184523,1628937049.0,4.0
0.184523,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.184523,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.184523,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.178116,1628937049.0,4.0
0.178116,1628937049.0,4.0
0.178116,1628937049.0,4.0
0.179397,1628937049.0,4.0
0.179397,1628937049.0,4.0
0.179397,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.178116,1628937049.0,4.0
0.179397,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.174272,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.174272,1628937049.0,4.0
0.174272,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.179397,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.174272,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.174272,1628937049.0,4.0
0.170427,1628937049.0,4.0
0.171709,1628937049.0,4.0
0.171709,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.17299,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.176834,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.175553,1628937049.0,4.0
0.174272,1628937049.0,4.0
0.174272,1628937049.0,4.0
0.178116,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.184523,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.180679,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.180679,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.183241,1628937049.0,4.0
0.180679,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.180679,1628937049.0,4.0
0.18196,1628937049.0,4.0
0.180679,1628937049.0,4.0
