EDA,start_time_unix,sampling_rate
0.0,1628937049.0,4.0
0.11399,1628937049.0,4.0
0.174188,1628937049.0,4.0
0.174188,1628937049.0,4.0
0.172907,1628937049.0,4.0
0.172907,1628937049.0,4.0
0.176749,1628937049.0,4.0
0.174188,1628937049.0,4.0
0.172907,1628937049.0,4.0
0.172907,1628937049.0,4.0
0.172907,1628937049.0,4.0
0.174188,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.175468,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.170345,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.171626,1628937049.0,4.0
0.170345,1628937049.0,4.0
0.167784,1628937049.0,4.0
0.169064,1628937049.0,4.0
0.170345,1628937049.0,4.0
0.170345,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.158818,1628937049.0,4.0
0.158818,1628937049.0,4.0
0.158818,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.167784,1628937049.0,4.0
0.169064,1628937049.0,4.0
0.170345,1628937049.0,4.0
0.169064,1628937049.0,4.0
0.167784,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.169064,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.169064,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.167784,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.167784,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.160099,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16138,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.16266,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.167784,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.167784,1628937049.0,4.0
0.163941,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.166503,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
0.165222,1628937049.0,4.0
