TEMP,start_time_unix,sampling_rate
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.63,1624321621.0,4.0
32.63,1624321621.0,4.0
32.63,1624321621.0,4.0
32.63,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.61,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.57,1624321621.0,4.0
32.57,1624321621.0,4.0
32.57,1624321621.0,4.0
32.57,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.59,1624321621.0,4.0
32.57,1624321621.0,4.0
32.57,1624321621.0,4.0
32.57,1624321621.0,4.0
32.57,1624321621.0,4.0
