HR,start_time_unix,sampling_rate
71.0,1628539726.0,1.0
73.0,1628539726.0,1.0
74.0,1628539726.0,1.0
70.0,1628539726.0,1.0
70.6,1628539726.0,1.0
69.67,1628539726.0,1.0
68.86,1628539726.0,1.0
70.88,1628539726.0,1.0
72.33,1628539726.0,1.0
73.4,1628539726.0,1.0
74.18,1628539726.0,1.0
74.83,1628539726.0,1.0
75.23,1628539726.0,1.0
75.5,1628539726.0,1.0
75.47,1628539726.0,1.0
75.44,1628539726.0,1.0
75.41,1628539726.0,1.0
75.39,1628539726.0,1.0
75.47,1628539726.0,1.0
75.5,1628539726.0,1.0
75.48,1628539726.0,1.0
75.5,1628539726.0,1.0
75.52,1628539726.0,1.0
75.54,1628539726.0,1.0
75.6,1628539726.0,1.0
75.62,1628539726.0,1.0
75.63,1628539726.0,1.0
75.61,1628539726.0,1.0
75.59,1628539726.0,1.0
75.57,1628539726.0,1.0
75.42,1628539726.0,1.0
75.25,1628539726.0,1.0
75.0,1628539726.0,1.0
74.76,1628539726.0,1.0
74.54,1628539726.0,1.0
74.33,1628539726.0,1.0
74.16,1628539726.0,1.0
74.0,1628539726.0,1.0
73.87,1628539726.0,1.0
73.78,1628539726.0,1.0
73.76,1628539726.0,1.0
73.79,1628539726.0,1.0
73.84,1628539726.0,1.0
73.89,1628539726.0,1.0
73.93,1628539726.0,1.0
74.07,1628539726.0,1.0
74.23,1628539726.0,1.0
74.46,1628539726.0,1.0
74.63,1628539726.0,1.0
74.8,1628539726.0,1.0
74.94,1628539726.0,1.0
75.06,1628539726.0,1.0
75.17,1628539726.0,1.0
75.24,1628539726.0,1.0
75.31,1628539726.0,1.0
75.32,1628539726.0,1.0
75.32,1628539726.0,1.0
75.33,1628539726.0,1.0
75.32,1628539726.0,1.0
75.4,1628539726.0,1.0
75.62,1628539726.0,1.0
75.73,1628539726.0,1.0
75.83,1628539726.0,1.0
76.1,1628539726.0,1.0
76.12,1628539726.0,1.0
76.3,1628539726.0,1.0
76.52,1628539726.0,1.0
76.37,1628539726.0,1.0
76.22,1628539726.0,1.0
76.07,1628539726.0,1.0
75.88,1628539726.0,1.0
75.7,1628539726.0,1.0
75.53,1628539726.0,1.0
75.38,1628539726.0,1.0
75.32,1628539726.0,1.0
75.25,1628539726.0,1.0
75.18,1628539726.0,1.0
75.15,1628539726.0,1.0
75.08,1628539726.0,1.0
75.07,1628539726.0,1.0
75.08,1628539726.0,1.0
75.08,1628539726.0,1.0
75.08,1628539726.0,1.0
75.08,1628539726.0,1.0
75.05,1628539726.0,1.0
75.03,1628539726.0,1.0
75.0,1628539726.0,1.0
74.98,1628539726.0,1.0
74.95,1628539726.0,1.0
74.92,1628539726.0,1.0
74.93,1628539726.0,1.0
74.98,1628539726.0,1.0
75.1,1628539726.0,1.0
75.27,1628539726.0,1.0
75.45,1628539726.0,1.0
75.63,1628539726.0,1.0
75.78,1628539726.0,1.0
75.95,1628539726.0,1.0
75.95,1628539726.0,1.0
75.93,1628539726.0,1.0
75.88,1628539726.0,1.0
75.82,1628539726.0,1.0
75.7,1628539726.0,1.0
75.58,1628539726.0,1.0
75.5,1628539726.0,1.0
75.35,1628539726.0,1.0
75.2,1628539726.0,1.0
75.08,1628539726.0,1.0
75.03,1628539726.0,1.0
74.98,1628539726.0,1.0
74.95,1628539726.0,1.0
74.92,1628539726.0,1.0
74.88,1628539726.0,1.0
74.85,1628539726.0,1.0
74.8,1628539726.0,1.0
74.77,1628539726.0,1.0
74.72,1628539726.0,1.0
74.65,1628539726.0,1.0
74.58,1628539726.0,1.0
74.43,1628539726.0,1.0
74.2,1628539726.0,1.0
74.0,1628539726.0,1.0
73.8,1628539726.0,1.0
73.73,1628539726.0,1.0
73.68,1628539726.0,1.0
73.6,1628539726.0,1.0
73.5,1628539726.0,1.0
73.43,1628539726.0,1.0
73.38,1628539726.0,1.0
73.35,1628539726.0,1.0
73.37,1628539726.0,1.0
73.38,1628539726.0,1.0
73.43,1628539726.0,1.0
73.48,1628539726.0,1.0
73.53,1628539726.0,1.0
73.58,1628539726.0,1.0
73.65,1628539726.0,1.0
73.68,1628539726.0,1.0
73.72,1628539726.0,1.0
73.73,1628539726.0,1.0
73.72,1628539726.0,1.0
73.7,1628539726.0,1.0
73.68,1628539726.0,1.0
73.67,1628539726.0,1.0
73.67,1628539726.0,1.0
73.68,1628539726.0,1.0
73.7,1628539726.0,1.0
73.72,1628539726.0,1.0
73.75,1628539726.0,1.0
73.8,1628539726.0,1.0
73.87,1628539726.0,1.0
73.92,1628539726.0,1.0
73.95,1628539726.0,1.0
73.93,1628539726.0,1.0
73.9,1628539726.0,1.0
73.88,1628539726.0,1.0
73.9,1628539726.0,1.0
73.9,1628539726.0,1.0
74.05,1628539726.0,1.0
74.23,1628539726.0,1.0
