HR,start_time_unix,sampling_rate
65.0,1628539728.0,1.0
65.0,1628539728.0,1.0
64.0,1628539728.0,1.0
68.75,1628539728.0,1.0
66.8,1628539728.0,1.0
65.33,1628539728.0,1.0
64.29,1628539728.0,1.0
65.25,1628539728.0,1.0
65.78,1628539728.0,1.0
66.2,1628539728.0,1.0
66.55,1628539728.0,1.0
66.75,1628539728.0,1.0
66.69,1628539728.0,1.0
67.71,1628539728.0,1.0
68.8,1628539728.0,1.0
69.81,1628539728.0,1.0
70.71,1628539728.0,1.0
71.44,1628539728.0,1.0
72.05,1628539728.0,1.0
72.8,1628539728.0,1.0
73.38,1628539728.0,1.0
73.95,1628539728.0,1.0
74.35,1628539728.0,1.0
74.79,1628539728.0,1.0
75.24,1628539728.0,1.0
75.65,1628539728.0,1.0
76.07,1628539728.0,1.0
76.46,1628539728.0,1.0
76.72,1628539728.0,1.0
76.93,1628539728.0,1.0
77.23,1628539728.0,1.0
77.03,1628539728.0,1.0
76.79,1628539728.0,1.0
76.5,1628539728.0,1.0
76.23,1628539728.0,1.0
75.97,1628539728.0,1.0
75.73,1628539728.0,1.0
75.53,1628539728.0,1.0
75.36,1628539728.0,1.0
75.22,1628539728.0,1.0
75.15,1628539728.0,1.0
75.07,1628539728.0,1.0
75.0,1628539728.0,1.0
74.93,1628539728.0,1.0
74.87,1628539728.0,1.0
74.8,1628539728.0,1.0
74.72,1628539728.0,1.0
74.62,1628539728.0,1.0
74.51,1628539728.0,1.0
74.42,1628539728.0,1.0
74.35,1628539728.0,1.0
74.23,1628539728.0,1.0
74.09,1628539728.0,1.0
73.96,1628539728.0,1.0
73.87,1628539728.0,1.0
73.79,1628539728.0,1.0
73.74,1628539728.0,1.0
73.66,1628539728.0,1.0
73.59,1628539728.0,1.0
73.5,1628539728.0,1.0
73.55,1628539728.0,1.0
73.5,1628539728.0,1.0
73.5,1628539728.0,1.0
73.18,1628539728.0,1.0
73.27,1628539728.0,1.0
73.4,1628539728.0,1.0
73.58,1628539728.0,1.0
73.57,1628539728.0,1.0
73.62,1628539728.0,1.0
73.68,1628539728.0,1.0
73.75,1628539728.0,1.0
73.82,1628539728.0,1.0
73.88,1628539728.0,1.0
73.65,1628539728.0,1.0
73.37,1628539728.0,1.0
73.03,1628539728.0,1.0
72.68,1628539728.0,1.0
72.35,1628539728.0,1.0
72.05,1628539728.0,1.0
71.73,1628539728.0,1.0
71.47,1628539728.0,1.0
71.2,1628539728.0,1.0
71.0,1628539728.0,1.0
70.83,1628539728.0,1.0
70.63,1628539728.0,1.0
70.42,1628539728.0,1.0
70.18,1628539728.0,1.0
69.95,1628539728.0,1.0
69.77,1628539728.0,1.0
69.58,1628539728.0,1.0
69.35,1628539728.0,1.0
69.38,1628539728.0,1.0
69.45,1628539728.0,1.0
69.57,1628539728.0,1.0
69.7,1628539728.0,1.0
69.83,1628539728.0,1.0
69.97,1628539728.0,1.0
70.08,1628539728.0,1.0
70.2,1628539728.0,1.0
70.3,1628539728.0,1.0
70.37,1628539728.0,1.0
70.43,1628539728.0,1.0
70.5,1628539728.0,1.0
70.57,1628539728.0,1.0
70.68,1628539728.0,1.0
70.8,1628539728.0,1.0
70.93,1628539728.0,1.0
71.07,1628539728.0,1.0
71.22,1628539728.0,1.0
71.37,1628539728.0,1.0
71.5,1628539728.0,1.0
71.68,1628539728.0,1.0
71.9,1628539728.0,1.0
72.13,1628539728.0,1.0
72.37,1628539728.0,1.0
72.52,1628539728.0,1.0
72.65,1628539728.0,1.0
72.8,1628539728.0,1.0
72.93,1628539728.0,1.0
73.08,1628539728.0,1.0
73.13,1628539728.0,1.0
73.25,1628539728.0,1.0
73.35,1628539728.0,1.0
73.47,1628539728.0,1.0
73.58,1628539728.0,1.0
73.67,1628539728.0,1.0
73.72,1628539728.0,1.0
73.77,1628539728.0,1.0
73.78,1628539728.0,1.0
73.78,1628539728.0,1.0
73.78,1628539728.0,1.0
73.78,1628539728.0,1.0
73.83,1628539728.0,1.0
73.95,1628539728.0,1.0
74.07,1628539728.0,1.0
74.22,1628539728.0,1.0
74.4,1628539728.0,1.0
74.58,1628539728.0,1.0
74.75,1628539728.0,1.0
74.73,1628539728.0,1.0
74.7,1628539728.0,1.0
74.7,1628539728.0,1.0
74.68,1628539728.0,1.0
74.6,1628539728.0,1.0
74.53,1628539728.0,1.0
74.48,1628539728.0,1.0
74.45,1628539728.0,1.0
74.4,1628539728.0,1.0
74.35,1628539728.0,1.0
74.28,1628539728.0,1.0
74.22,1628539728.0,1.0
74.13,1628539728.0,1.0
74.0,1628539728.0,1.0
73.78,1628539728.0,1.0
73.53,1628539728.0,1.0
73.28,1628539728.0,1.0
73.03,1628539728.0,1.0
72.77,1628539728.0,1.0
72.48,1628539728.0,1.0
72.23,1628539728.0,1.0
71.98,1628539728.0,1.0
71.77,1628539728.0,1.0
71.55,1628539728.0,1.0
71.33,1628539728.0,1.0
71.05,1628539728.0,1.0
70.85,1628539728.0,1.0
70.65,1628539728.0,1.0
70.48,1628539728.0,1.0
70.25,1628539728.0,1.0
70.0,1628539728.0,1.0
69.78,1628539728.0,1.0
69.57,1628539728.0,1.0
69.35,1628539728.0,1.0
69.12,1628539728.0,1.0
68.85,1628539728.0,1.0
68.8,1628539728.0,1.0
68.73,1628539728.0,1.0
68.68,1628539728.0,1.0
68.63,1628539728.0,1.0
68.6,1628539728.0,1.0
68.67,1628539728.0,1.0
68.78,1628539728.0,1.0
68.98,1628539728.0,1.0
69.12,1628539728.0,1.0
69.25,1628539728.0,1.0
69.37,1628539728.0,1.0
69.45,1628539728.0,1.0
69.42,1628539728.0,1.0
69.4,1628539728.0,1.0
69.38,1628539728.0,1.0
69.38,1628539728.0,1.0
69.4,1628539728.0,1.0
69.4,1628539728.0,1.0
69.38,1628539728.0,1.0
69.37,1628539728.0,1.0
69.35,1628539728.0,1.0
69.32,1628539728.0,1.0
69.27,1628539728.0,1.0
69.22,1628539728.0,1.0
69.32,1628539728.0,1.0
69.43,1628539728.0,1.0
69.5,1628539728.0,1.0
69.58,1628539728.0,1.0
69.65,1628539728.0,1.0
69.73,1628539728.0,1.0
69.82,1628539728.0,1.0
69.88,1628539728.0,1.0
69.97,1628539728.0,1.0
70.05,1628539728.0,1.0
70.15,1628539728.0,1.0
70.27,1628539728.0,1.0
70.37,1628539728.0,1.0
70.5,1628539728.0,1.0
70.7,1628539728.0,1.0
70.93,1628539728.0,1.0
71.17,1628539728.0,1.0
71.38,1628539728.0,1.0
71.62,1628539728.0,1.0
71.85,1628539728.0,1.0
72.07,1628539728.0,1.0
72.28,1628539728.0,1.0
72.47,1628539728.0,1.0
72.67,1628539728.0,1.0
72.85,1628539728.0,1.0
73.05,1628539728.0,1.0
73.13,1628539728.0,1.0
73.2,1628539728.0,1.0
73.23,1628539728.0,1.0
73.33,1628539728.0,1.0
